direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,capital_before_entry,trade_risk,symbol,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type
SHORT,0.0009,,1.8e-05,,0.0008803,0.19699999999999981,TREND,33.126,0.0,12.6332,31.2938,3.0,3_to_4,0.5,,True,,,1.100000000000005e-05,,,BOS,True,,,0.001,2023-06-15 05:15:00,2.5,momentum,,NONE,False,momentum,4.0,BELOW,0.00010000000000000005,15m,103.67771164671757,10.367771164671757,2073.554232934351,10.367771164671757,1000PEPEUSDT,13,0.5399999999999999,0.777999999999999,0.0,0.777999999999999,0.0009,0.0008222,0.001,0,0.0,0.19699999999999981,True,True,0,False,0.0007999999999999999,560,1026,2023-06-15 18:00:00,0.0008803,0.002042450919440335,take_profit,TP
SHORT,11.62,2.0,0.063214,,11.57,1.093119810201643,TREND,36.2539,0.0843,4.661,31.3559,6.0,5_plus,1.25,BEARISH_BOS,True,SWEEP_LOW,,0.09999999999999964,,,BOS,True,,,11.56,2023-06-18 00:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.08430000000000071,15m,51.83890688463177,25.919453442315884,2073.5562753852705,25.919453442315884,AVAXUSDT,5,1.601423487544468,2.1352313167259576,0.0,2.1352313167259576,11.62,11.44,11.7043,0,4.3700198503744945,1.093119810201643,True,True,1,True,11.535699999999999,561,12792,2023-06-18 05:00:00,11.57,6.9619651946060275,take_profit,TP
SHORT,3.705,2.0,0.023089,,3.692,0.16883116883116764,TREND,34.5684,0.0308,12.529,39.9072,4.0,4_to_5,1.0,,True,,,0.05400000000000027,,,BOS,True,,,3.628,2023-06-18 00:00:00,2.5,momentum,full,NONE,False,momentum,13.0,BELOW,0.07699999999999996,15m,103.67781376926354,20.735562753852705,2073.5562753852705,20.735562753852705,FILUSDT,7,0.37662337662337575,0.6493506493506531,0.09090909090909248,0.6493506493506531,3.712,3.655,3.782,0,0.0,0.16883116883116764,True,True,0,False,3.628,562,12792,2023-06-18 07:00:00,3.692,1.3478115790004157,take_profit,TP
SHORT,11.485,2.0,0.063214,,11.62,-1.1877777777777747,TREND,36.2539,0.0843,4.661,31.3559,6.0,5_plus,1.25,BEARISH_BOS,True,SWEEP_LOW,,0.09999999999999964,,,BOS,True,,,11.56,2023-06-18 01:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.1349999999999998,15m,51.83890688463177,25.919453442315884,2073.5562753852705,13.996504858850555,AVAXUSDT,64,1.8888888888888844,2.592592592592594,1.5555555555555642,2.592592592592594,11.695,11.135,11.7043,1,-2.628232579050783,-1.1877777777777747,True,True,1,True,11.535699999999999,561,12792,2023-06-20 17:00:00,11.62,-9.62648500847606,stop_loss,trailing_stop
SHORT,49.4216,1.0,0.296786,,50.3,-1.0,TREND,39.4795,0.3957,6.4982,31.4079,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.5499999999999972,,,BOS,False,,,50.3,2023-06-19 03:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.8783999999999992,,11.850330442616569,10.409330260794384,2081.8660521588768,10.409330260794384,AAVEUSDT,1,0.0,0.0,1.7172131147541019,0.0,50.93,49.4216,50.3,0,0.0,-1.0,True,True,0,False,48.5432,563,12819,2023-06-19 04:00:00,50.3,-10.409330260794384,stop_loss,SL
SHORT,14.5663,1.0,0.113464,,14.977,-1.0,TREND,34.3349,0.1513,14.0227,29.8867,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.27200000000000024,,,BOS,False,,,14.977,2023-06-19 03:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.4107000000000003,,25.34533786412071,10.409330260794384,2081.8660521588768,10.409330260794384,SOLUSDT,1,0.0,0.0,2.3513513513513495,0.0,15.532,14.5663,14.977,0,0.0,-1.0,True,True,0,False,14.1556,564,12819,2023-06-19 04:00:00,14.977,-10.409330260794384,stop_loss,SL
LONG,26475.8,,79.296429,,26441.5,-0.025969109630526416,TREND,32.6437,105.7286,29.5906,16.6329,4.0,4_to_5,1.0,,True,,,151.0,,,BOS,True,,25155.0,,2023-06-19 17:00:00,2.5,momentum,,NONE,False,momentum,7.0,BELOW,1320.7999999999993,15m,0.015604538095376205,20.61047391637288,2061.047391637288,20.61047391637288,BTCUSDT,2,0.14544215626892965,0.44518473652331947,0.08600847970926606,0.44518473652331947,27063.8,26362.2,25155.0,0,0.0,-0.025969109630526416,True,True,0,False,27796.6,565,12833,2023-06-19 19:00:00,26441.5,-0.5352356566713925,stop_loss,trailing_stop
LONG,108.3183,3.0,0.763393,,135.64769999999993,18.0,TREND,34.119,1.0179,44.9123,17.193,3.0,3_to_4,0.5,,True,,,0.7000000000000028,,,BOS,True,,106.8,,2023-06-21 00:00:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,1.5182999999999964,,6.753888134664247,10.254428354860702,2050.8856709721404,10.254428354860702,BCHUSDT,6,16.387868010274683,20.109135217019084,0.0,20.109135217019084,138.85,108.3183,106.8,0,0.0,18.0,True,True,0,False,109.83659999999999,566,12864,2023-06-21 06:00:00,135.64769999999993,184.57971038749264,take_profit,TP
LONG,111.15,3.0,0.763393,,128.05619999999993,6.629882352941118,TREND,34.119,1.0179,44.9123,17.193,3.0,3_to_4,0.5,,True,,,0.7000000000000028,,,BOS,True,,106.8,,2023-06-21 01:00:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,2.5500000000000114,,3.2752384577748006,10.254428354860702,2050.8856709721404,8.351858067325779,BCHUSDT,7,8.647058823529367,10.862745098039163,0.11764705882353335,10.862745098039163,138.85,110.85,106.8,1,0.0,6.629882352941118,True,True,0,False,109.83659999999999,566,12864,2023-06-21 08:00:00,128.05619999999993,55.371836414832096,take_profit,TP
LONG,5.057,1.0,0.046446,,5.077,0.029112081513827607,TREND,32.3509,0.0619,31.8339,9.1119,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.09100000000000019,,,BOS,False,,4.37,,2023-06-23 17:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.6870000000000003,15m,16.672759954690424,11.454186088872325,2290.837217774465,11.454186088872325,DOTUSDT,13,0.09752547307132352,0.11208151382823861,0.0655021834061147,0.11208151382823861,5.134,5.012,4.37,0,0.0,0.029112081513827607,True,True,0,False,5.744000000000001,567,12929,2023-06-24 06:00:00,5.077,0.3334551990938014,take_profit,TP
LONG,1.384,,0.016232,,1.406,0.23255813953488444,TREND,31.8002,0.0216,31.3531,11.5512,3.0,3_to_4,0.5,,True,,,0.006999999999999895,,,BOS,True,,1.299,,2023-06-24 01:30:00,2.5,momentum,,NONE,False,momentum,13.0,BELOW,0.0945999999999998,15m,114.54186088872325,11.454186088872325,2290.837217774465,11.454186088872325,NEARUSDT,14,0.623678646934464,0.7822410147991568,0.07399577167018932,0.7822410147991568,1.458,1.377,1.2894,0,0.0,0.23255813953488444,True,True,0,False,1.4785999999999997,568,12937,2023-06-24 15:00:00,1.406,2.5199209395519135,take_profit,TP
LONG,6.122,,0.042268,,5.984,-0.1731493099121706,TREND,31.779,0.0564,25.602,14.3219,3.0,3_to_4,0.5,,True,SWEEP_HIGH,,0.05399999999999938,,,BOS,True,,5.325,,2023-06-24 12:00:00,2.5,momentum,,NONE,False,momentum,3.0,BELOW,0.7969999999999997,15m,14.373718149144038,11.455853364867794,2291.170672973559,11.455853364867794,LINKUSDT,4,0.0,0.055207026348808655,0.26223337515683776,0.055207026348808655,6.166,5.913,5.325,0,0.0,-0.1731493099121706,True,True,0,False,6.919,569,12947,2023-06-24 15:00:00,5.984,-1.9835731045818759,stop_loss,trailing_stop
LONG,4.8377,1.0,0.067339,,5.343,3.779356768885561,TREND,36.884,0.0898,33.572,7.9554,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.11000000000000032,,,BOS,True,,4.704,,2023-06-26 07:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.13370000000000015,,114.58535104042645,22.91707020808529,2291.707020808529,22.91707020808529,UNIUSDT,8,4.78908002991772,5.155572176514581,0.0,5.155572176514581,5.527,4.8377,4.704,0,0.0,3.779356768885561,True,True,0,False,4.9714,570,12991,2023-06-26 15:00:00,5.343,57.89997788072749,take_profit,TP
