direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_mode,entry_type,candles_since_bos,ema_position,position_size,risk_amount,risk_percent,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,exit_time,exit_price,pnl,exit_reason,exit_type,mtf_tf
SHORT,508.9,,484.3,1.1770334928229662,TREND,34.847,8.1429,13.5088,29.5614,3.5,BEARISH_BOS,False,,,18.600000000000023,,,BOS,False,,,529.8,2024-12-18 19:00:00,1,zone,inside_zone,,BELOW,0.043769964438235075,0.9147922567591121,1.0,BCHUSDT,15,1.779904306220097,20.899999999999977,2.483253588516748,0.11004784688995281,2.483253588516748,511.2,457.0,529.8,2024-12-19 10:00:00,484.3,1.0767411251805814,stop_loss,trailing_stop,
SHORT,99488.8,,97800.0,0.5190558150971255,TREND,34.8143,1022.5143,10.5936,37.1898,3.5,,False,SWEEP_LOW,,3443.699999999997,,,BOS,False,,,102742.4,2024-12-19 17:15:00,1,momentum,inside_zone,22.0,BELOW,0.0002906204997374064,0.9455628579456229,1.0,BTCUSDT,14,0.9887509220555719,3253.5999999999913,1.182782149004184,0.0,1.182782149004184,99488.8,95640.5,102742.4,2024-12-20 07:00:00,97800.0,0.4907998999565328,stop_loss,trailing_stop,15m
SHORT,37.92,,37.825,0.021541950113378443,TREND,33.7803,0.9346,15.9343,34.8491,4.5,BEARISH_BOS,False,SWEEP_LOW,,0.9450000000000003,,,BOS,False,,,42.33,2024-12-21 18:30:00,1,zone,inside_zone,,BELOW,0.2155262714161426,0.9504708569451882,1.0,AVAXUSDT,14,0.2834467120181408,4.409999999999997,0.4013605442176881,0.05668934240362816,0.4013605442176881,38.17,36.15,42.33,2024-12-22 08:00:00,37.825,0.020474995784533302,stop_loss,trailing_stop,15m
SHORT,6.998,,7.035,-0.04624999999999991,TREND,37.2777,0.1813,17.6517,34.2396,4.5,BEARISH_BOS,False,SWEEP_LOW,,0.16500000000000004,,,BOS,False,,,7.798,2024-12-21 18:30:00,1,zone,inside_zone,,BELOW,1.1880885711814855,0.9504708569451882,1.0,DOTUSDT,14,0.2150000000000008,0.7999999999999998,0.2975000000000006,0.15000000000000016,0.2975000000000006,7.118,6.76,7.798,2024-12-22 08:00:00,7.035,-0.04395927713371487,stop_loss,trailing_stop,15m
SHORT,14.21,13.6061,14.6126,1.5000000000000044,RANGE,19.4535,0.4026,19.4287,25.1597,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.6990000000000016,,,SWEEP,False,14.6126,,,2024-12-23 03:00:00,1,,,,,2.3602484205953735,0.9502360141316964,1.0,UNIUSDT,4,1.2493790362642836,0.4025999999999996,1.502732240437161,0.5240933929458488,1.502732240437161,14.421,13.605,14.6126,2024-12-23 07:00:00,13.6061,1.4253540211975488,take_profit,TP,
SHORT,5.153,4.9831,5.2663,-1.0,RANGE,19.1619,0.1133,21.3115,20.1765,5.0,BULLISH_BOS,False,SWEEP_HIGH,,0.08199999999999985,,,SWEEP,False,5.2663,,,2024-12-23 04:00:00,1,,,,,4.751180070658482,1.4253540211975446,1.5,NEARUSDT,16,1.2974404236540031,0.11330000000000062,1.4121800529567377,3.1509267431597374,1.4121800529567377,5.51,4.993,5.2663,2024-12-23 20:00:00,5.2663,-0.538308702005609,stop_loss,SL,
SHORT,7.085,6.861649999999999,7.2339,-1.0,RANGE,13.7467,0.1489,31.0791,14.964,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.2839999999999998,,,SWEEP,False,7.2339,,,2024-12-23 16:45:00,1,,,,,4.82244777171836,0.9644895543436719,1.0,DOTUSDT,4,0.9200805910006671,0.14890000000000025,1.0812625923438504,1.7662860980523805,1.0812625923438504,7.348,6.924,7.2339,2024-12-23 20:00:00,7.2339,-0.718062473208865,stop_loss,SL,15m
SHORT,0.3222,0.3128,0.3284,-1.0,RANGE,15.1709,0.0063,26.6994,15.0234,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.009330000000000005,,,SWEEP,False,0.3284,,,2024-12-23 20:00:00,1,,,,,4.759629212957637,0.9519258425915272,1.0,DOGEUSDT,1,0.1000000000000009,0.006200000000000039,0.11290322580644742,1.0467741935483799,0.11290322580644742,0.32869,0.3215,0.3284,2024-12-23 21:00:00,0.3284,-0.02950970112033753,stop_loss,SL,
SHORT,3461.68,3362.5419999999995,3527.772,1.5000000000000033,RANGE,13.5611,52.645,31.4533,13.4879,4.0,BULLISH_BOS,False,SWEEP_HIGH,,50.07999999999993,,,SWEEP,False,3527.772,,,2024-12-23 22:15:00,1,,,,,0.014398576916727024,0.9516307455803239,1.0,ETHUSDT,4,1.3643103552623537,66.0920000000001,1.5986806270047766,0.05689039520668481,1.5986806270047766,3465.44,3356.02,3527.772,2024-12-24 02:00:00,3362.5419999999995,1.4274461183704892,take_profit,TP,15m
SHORT,14.282,13.7291,14.6506,-1.0,RANGE,16.1207,0.3686,26.9961,15.2713,5.0,BULLISH_BOS,False,SWEEP_HIGH,,0.3899999999999988,,,SWEEP,False,14.6506,,,2024-12-23 23:00:00,1,,,,,3.872615622274778,1.4274461183704859,1.5,UNIUSDT,16,1.3809007053716749,0.3686000000000007,1.4785675529028728,1.2072707542050989,1.4785675529028728,14.727,13.737,14.6506,2024-12-24 15:00:00,14.6506,-1.4274461183704859,stop_loss,SL,
LONG,107.09,,107.53,0.2178217821782156,TREND,38.4257,1.7064,35.2449,13.7296,3.5,BULLISH_BOS,False,,,1.6500000000000057,,,BOS,False,,105.07,,2024-12-24 08:00:00,1,zone,inside_zone,,ABOVE,0.4781708944376356,0.9659052067640288,1.0,LTCUSDT,19,1.5940594059405855,2.0200000000000102,1.8019801980197931,0.41584158415841543,1.8019801980197931,110.73,106.25,105.07,2024-12-25 03:00:00,107.53,0.2103951935525586,stop_loss,trailing_stop,
SHORT,6.998,6.8504000000000005,7.0964,-1.0,RANGE,18.542,0.0984,21.2781,22.5853,4.0,,False,SWEEP_HIGH,,0.22799999999999976,,,SWEEP,False,7.089,,,2024-12-27 07:15:00,1,,,,,4.768673487579248,0.9537346975158495,1.0,DOTUSDT,2,0.0,0.09839999999999982,0.4979674796748015,3.109756097560982,0.4979674796748015,7.304,6.949,7.0964,2024-12-27 09:00:00,7.0964,-0.4692374711777971,stop_loss,SL,15m
LONG,691.4,711.701,677.866,1.5000000000000042,RANGE,16.9715,8.5321,23.1059,25.4081,4.0,,False,SWEEP_LOW,,10.549999999999955,,,SWEEP,False,677.866,,,2024-12-26 13:30:00,1,,,,,0.07046953579990026,0.9537346975158495,1.0,BNBUSDT,49,2.2831387616373573,13.533999999999992,2.671050687158268,0.509827102113195,2.671050687158268,727.55,684.5,677.866,2024-12-28 14:00:00,711.701,1.4306020462737783,take_profit,TP,15m
SHORT,440.5,,444.4,-1.0,TREND,30.8594,3.75,6.2857,25.3333,3.5,BEARISH_BOS,False,,,4.399999999999977,,,BOS,False,,,444.4,2024-12-29 21:00:00,1,zone,inside_zone,,BELOW,0.24701239570943975,0.9633483432668094,1.0,BCHUSDT,4,0.7948717948718054,3.8999999999999773,1.4358974358974501,2.5128205128205305,1.4358974358974501,450.3,434.9,444.4,2024-12-30 01:00:00,444.4,-0.9633483432668094,stop_loss,SL,
SHORT,309.94,,320.13,-0.41105284388866437,TREND,39.0825,6.23,11.1213,27.7001,3.5,BEARISH_BOS,False,,,6.089999999999975,,,BOS,False,,,334.73,2024-12-31 04:00:00,1,zone,inside_zone,,BELOW,0.03847175715345463,0.9537148598341412,1.0,AAVEUSDT,9,0.01169826542960953,24.79000000000002,0.07745058491327206,0.5445744251714396,0.07745058491327206,323.44,308.02,334.73,2024-12-31 13:00:00,320.13,-0.3920272053937026,stop_loss,trailing_stop,
SHORT,5.079,4.9841999999999995,5.1422,1.5,RANGE,21.5207,0.0632,30.8475,10.1695,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.13400000000000034,,,SWEEP,False,5.1312,,,2024-12-31 13:15:00,1,,,,,4.748972938901021,0.9497945877802042,1.0,FILUSDT,4,1.7246835443037933,0.06320000000000014,2.7215189873417613,0.9335443037974688,2.7215189873417613,5.138,4.907,5.1422,2024-12-31 17:00:00,4.9841999999999995,0.45020263460781784,take_profit,TP,15m
SHORT,2.1293,2.0871500000000003,2.1574,1.500000000000008,RANGE,17.8901,0.0281,37.8049,10.2896,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.06510000000000016,,,SWEEP,False,2.1524,,,2024-12-31 13:15:00,1,,,,,4.748972938901021,0.9497945877802042,1.0,XRPUSDT,4,1.5302491103203013,0.028099999999999792,2.4270462633452152,0.7117437722419988,2.4270462633452152,2.1493,2.0611,2.1574,2024-12-31 17:00:00,2.0871500000000003,0.2001692093746776,take_profit,TP,15m
LONG,14.13,14.3509,13.9827,1.49966055668701,RANGE,22.5341,0.1473,15.1794,22.8904,4.0,,False,SWEEP_LOW,,0.11899999999999977,,,SWEEP,False,13.9827,,,2025-01-03 08:00:00,1,,,,,4.781491531100146,0.9562983062200292,1.0,UNIUSDT,2,1.4663951120162755,0.14730000000000132,1.6293279022403007,0.0067888662593429275,1.6293279022403007,14.37,14.129,13.9827,2025-01-03 10:00:00,14.3509,1.0562314792200154,take_profit,TP,
SHORT,325.14,,334.73,-1.0,TREND,32.3785,4.6221,15.129,23.9839,3.5,BEARISH_BOS,False,,,3.480000000000018,,,BOS,False,,,334.73,2025-01-03 04:00:00,1,zone,inside_zone,,BELOW,0.09971828010636351,0.9562983062200292,1.0,AAVEUSDT,8,0.6412930135557828,9.590000000000032,0.8456725755995815,1.1032325338894688,0.8456725755995815,335.72,317.03,334.73,2025-01-03 12:00:00,334.73,-0.9562983062200292,stop_loss,SL,
LONG,6.965,,7.044,0.2270114942528729,TREND,32.8562,0.0965,35.6033,11.1029,3.5,BULLISH_BOS,False,,,0.11500000000000021,,,BOS,False,,6.617,,2025-01-03 14:00:00,1,zone,inside_zone,,ABOVE,2.7508552814656015,0.957297637950029,1.0,AXSUSDT,9,0.37931034482758796,0.34799999999999986,0.4856321839080476,0.045977011494252935,0.4856321839080476,7.134,6.949,6.617,2025-01-03 23:00:00,7.044,0.2173175672357818,stop_loss,trailing_stop,
LONG,5.569,5.6514999999999995,5.514,1.5,RANGE,21.3211,0.055,24.9351,29.2208,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.16999999999999993,,,SWEEP,False,5.525,,,2025-01-04 15:30:00,1,,,,,4.797354068111934,0.9594708136223868,1.0,FILUSDT,5,1.4000000000000064,0.054999999999999716,1.6545454545454665,0.018181818181824346,1.6545454545454665,5.66,5.568,5.514,2025-01-04 20:00:00,5.6514999999999995,0.3957817106192325,take_profit,TP,15m
LONG,0.3037,0.3128,0.2976,1.4918032786885118,RANGE,18.1788,0.0048,21.2358,28.4193,3.0,,False,SWEEP_LOW,,0.01100000000000001,,,SWEEP,False,0.2976,,,2025-01-04 15:00:00,1,,,,,4.797354068111934,0.4797354068111934,0.5,HBARUSDT,10,1.0147540983606431,0.00610000000000005,1.4950819672130962,0.07540983606557577,1.4950819672130962,0.31282,0.30324,0.2976,2025-01-05 01:00:00,0.3128,0.043655922019818584,take_profit,TP,
LONG,6.952,7.1606,6.813,1.5007194244604267,RANGE,18.4658,0.0829,27.907,29.888,3.0,,False,SWEEP_LOW,,0.2160000000000002,,,SWEEP,False,6.813,,,2025-01-04 15:00:00,1,,,,,3.451333861951026,0.4797354068111934,0.5,AXSUSDT,35,2.0143884892086317,0.13900000000000023,2.338129496402875,0.9280575539568298,2.338129496402875,7.277,6.823,6.813,2025-01-06 02:00:00,7.1606,0.7199482436029829,take_profit,TP,
LONG,15.036,15.3753,14.8098,1.499999999999996,RANGE,17.863,0.2262,16.8298,25.6394,4.0,,False,SWEEP_LOW,,0.2350000000000012,,,SWEEP,False,14.8098,,,2025-01-06 13:00:00,1,,,,,4.2929472696056825,0.9710646723848072,1.0,UNIUSDT,2,1.220159151193631,0.2262000000000004,1.8567639257294393,0.9770114942528723,1.8567639257294393,15.456,14.815,14.8098,2025-01-06 15:00:00,15.3753,1.4565970085772069,take_profit,TP,
LONG,715.2,,724.2,2.0,TREND,36.5967,3.35,31.3433,8.3156,3.5,BULLISH_BOS,False,,,5.25,,,BOS,False,,710.7,,2025-01-06 09:30:00,1,zone,inside_zone,,ABOVE,0.21579214941884606,0.9710646723848072,1.0,BNBUSDT,8,3.7555555555555507,4.5,4.566666666666657,0.4555555555555707,4.566666666666657,735.75,713.15,710.7,2025-01-06 17:00:00,724.2,1.9421293447696146,stop_loss,trailing_stop,15m
LONG,7.302,,7.109,-0.5761194029850736,TREND,30.6102,0.1085,30.6122,13.6274,5.0,BULLISH_BOS,True,,,0.1429999999999998,,,BOS,True,,6.967,,2025-01-06 15:00:00,1,zone,inside_zone,,ABOVE,4.413271533450355,1.478445963705869,1.5,AXSUSDT,17,0.2776119402985074,0.33499999999999996,0.4507462686567185,0.6089552238805963,0.4507462686567185,7.453,7.098,6.967,2025-01-07 08:00:00,7.109,-0.8517614059559168,stop_loss,trailing_stop,
SHORT,0.3555,,0.35365,0.044471153846152925,TREND,38.7952,0.0077,6.2402,47.4476,3.5,BEARISH_BOS,False,,,0.013249999999999984,,,BOS,False,,,0.3971,2025-01-07 18:00:00,1,zone,inside_zone,,BELOW,4.982671609293582,0.9965343218587163,1.0,DOGEUSDT,9,0.18509615384615336,0.041600000000000026,0.25841346153846095,0.043269230769231316,0.25841346153846095,0.3573,0.34475,0.3971,2025-01-08 03:00:00,0.35365,0.009217942477192941,stop_loss,trailing_stop,
SHORT,103.55,,102.15,0.12378426171529541,TREND,37.3285,1.7014,3.5264,50.6717,4.0,BEARISH_BOS,True,,,2.1700000000000017,,,BOS,True,,,114.86,2025-01-07 19:00:00,1,zone,near_zone,,BELOW,0.08811090378945323,0.9965343218587163,1.0,LTCUSDT,30,0.30061892130857565,11.310000000000002,0.5711759504862947,0.12201591511936423,0.5711759504862947,104.93,97.09,114.86,2025-01-09 01:00:00,102.15,0.12335526530523377,stop_loss,trailing_stop,
SHORT,3249.39,,3327.45,-1.0,TREND,38.0494,38.2086,3.393,37.8468,4.0,BEARISH_BOS,True,SWEEP_LOW,,44.159999999999854,,,BOS,True,,,3327.45,2025-01-09 14:45:00,1,zone,near_zone,,BELOW,0.012783244349686668,0.9978600539365405,1.0,ETHUSDT,1,0.0,78.05999999999995,0.0896746092749168,1.096720471432234,0.0896746092749168,3335.0,3242.39,3327.45,2025-01-09 15:00:00,3327.45,-0.9978600539365405,stop_loss,SL,15m
SHORT,12.758,,12.995,-0.4030612244897954,TREND,30.5094,0.1927,19.3106,24.4626,5.0,BEARISH_BOS,True,,,0.3019999999999996,,,BOS,True,,,13.346,2025-01-09 07:00:00,1,zone,inside_zone,,BELOW,2.5455613620830073,1.4967900809048107,1.5,UNIUSDT,17,0.5119047619047583,0.588000000000001,0.6751700680272071,0.5051020408163267,0.6751700680272071,13.055,12.361,13.346,2025-01-10 00:00:00,12.995,-0.6032980428136729,stop_loss,trailing_stop,
SHORT,0.914,,0.9265,-0.2735229759299774,TREND,36.2046,0.0189,17.6981,23.9623,4.0,,True,SWEEP_LOW,,0.02190000000000003,,,BOS,True,,,0.9597,2025-01-09 07:00:00,1,momentum,near_zone,12.0,BELOW,4.989300269682703,0.9978600539365405,1.0,ADAUSDT,22,0.7067833698030639,0.04569999999999996,0.76586433260394,0.4879649890590811,0.76586433260394,0.9363,0.879,0.9597,2025-01-10 05:00:00,0.9265,-0.06236625337103356,stop_loss,trailing_stop,
SHORT,105.97,102.7909,108.0894,1.5000000000000033,RANGE,22.4824,1.5521,13.6677,16.0607,3.0,,False,SWEEP_HIGH,,2.4299999999999926,,,SWEEP,False,108.0894,,,2025-01-10 17:00:00,1,,,,,0.23148646089349076,0.490612405217664,0.5,LTCUSDT,10,1.2928187222798888,2.119399999999999,1.5051429649900914,0.11323959611210485,1.5051429649900914,106.21,102.78,108.0894,2025-01-11 03:00:00,102.7909,0.7359186078264978,take_profit,TP,
SHORT,36.39,,36.68,-0.27619047619047615,TREND,32.4931,0.6561,8.9276,28.9058,3.5,BEARISH_BOS,False,,,0.5300000000000011,,,BOS,False,,,37.44,2025-01-11 01:30:00,1,zone,inside_zone,,BELOW,0.9344998194622197,0.981224810435328,1.0,AVAXUSDT,9,0.26190476190476125,1.0499999999999972,0.39047619047619503,0.338095238095236,0.39047619047619503,36.745,35.98,37.44,2025-01-11 10:00:00,36.68,-0.2710049476440429,stop_loss,trailing_stop,15m
SHORT,95542.3,94746.44290000001,96072.8714,1.4999999999999862,RANGE,22.5393,530.5714,42.6764,16.3557,4.0,BULLISH_BOS,False,SWEEP_HIGH,,1548.800000000003,,,SWEEP,False,95815.9714,,,2025-01-13 00:30:00,1,,,,,0.0018581362414882355,0.9858739470371525,1.0,BTCUSDT,1,2.5715671820984074,530.5714000000007,2.8007540549679044,0.0,2.8007540549679044,95542.3,94056.3,96072.8714,2025-01-13 01:00:00,94746.44290000001,1.4788109205557152,take_profit,TP,15m
SHORT,6.78,6.633000000000001,6.878,1.4999999999999956,RANGE,18.0057,0.0741,28.5164,14.3545,3.0,,False,SWEEP_HIGH,,0.19199999999999928,,,SWEEP,False,6.878,,,2025-01-13 00:30:00,1,,,,,4.929369735185762,0.49293697351857624,0.5,DOTUSDT,1,1.6632653061224538,0.09799999999999986,1.8367346938775597,0.0,1.8367346938775597,6.78,6.6,6.878,2025-01-13 01:00:00,6.633000000000001,0.7246173510723039,take_profit,TP,15m
SHORT,6.266,6.062,6.402,1.4999999999999967,RANGE,22.332,0.0771,31.418,13.1603,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.2030000000000003,,,SWEEP,False,6.402,,,2025-01-13 00:00:00,1,,,,,4.929369735185762,0.9858739470371525,1.0,AXSUSDT,2,1.5441176470588218,0.13600000000000012,1.867647058823531,0.07352941176470425,1.867647058823531,6.276,6.012,6.402,2025-01-13 02:00:00,6.062,1.0055914259778942,take_profit,TP,
SHORT,0.3413,0.3311,0.3481,1.4999999999999918,RANGE,17.5047,0.0038,32.5019,13.2653,3.0,,False,SWEEP_HIGH,,0.010749999999999982,,,SWEEP,False,0.3481,,,2025-01-13 00:00:00,1,,,,,4.929369735185762,0.49293697351857624,0.5,DOGEUSDT,3,1.3661764705882244,0.006800000000000028,1.6058823529411677,0.12205882352941087,1.6058823529411677,0.34213,0.33038,0.3481,2025-01-13 03:00:00,0.3311,0.05027957129889471,take_profit,TP,
SHORT,0.9744,,0.9270000000000002,2.0,TREND,33.7177,0.0133,8.6817,19.8285,3.5,BEARISH_BOS,False,,,0.01090000000000002,,,BOS,False,,,0.9981,2025-01-12 21:00:00,1,zone,inside_zone,,BELOW,4.929369735185762,0.9858739470371525,1.0,ADAUSDT,17,3.413502109704653,0.023699999999999943,4.1898734177215315,0.7974683544303781,4.1898734177215315,0.9933,0.8751,0.9981,2025-01-13 14:00:00,0.9270000000000002,0.2336521254478046,stop_loss,trailing_stop,
SHORT,295.38,288.3568,300.0621,1.500010678968836,RANGE,22.0375,4.6821,24.8207,16.2166,3.0,,False,SWEEP_HIGH,,6.389999999999986,,,SWEEP,False,300.0621,,,2025-01-14 23:00:00,1,,,,,0.10901128350320162,0.5104017304903393,0.5,AAVEUSDT,10,1.6274748510283887,4.682099999999991,1.7171781892740512,0.8372311569594889,1.7171781892740512,299.3,287.34,300.0621,2025-01-15 09:00:00,288.3568,0.7656080462996828,take_profit,TP,
LONG,97240.0,,99129.8,1.6577192982456166,TREND,39.2038,803.1286,18.7277,13.5399,4.800000000000001,BULLISH_BOS,True,SWEEP_HIGH,,794.8000000000029,,,BOS,True,,96100.0,,2025-01-15 01:30:00,1,zone,near_zone,,ABOVE,0.0013431624486587876,1.5312051914710179,1.5,BTCUSDT,31,2.8289473684210527,1140.0,3.1807894736842157,0.6757894736842054,3.1807894736842157,100866.1,96469.6,96100.0,2025-01-16 08:00:00,99129.8,2.5383083954753807,stop_loss,trailing_stop,15m
LONG,24.027,,23.822,-0.36936936936937287,TREND,36.1293,0.4309,30.7476,12.8626,3.5,BULLISH_BOS,False,,,0.5100000000000016,,,BOS,False,,23.472,,2025-01-17 05:15:00,1,zone,inside_zone,,ABOVE,1.8988155412584324,1.0538426253984294,1.0,LINKUSDT,8,0.47747747747747876,0.5549999999999997,0.7387387387387394,0.3909909909909953,0.7387387387387394,24.437,23.81,23.472,2025-01-17 13:00:00,23.822,-0.38925718595798214,stop_loss,trailing_stop,15m
LONG,725.25,,721.25,-0.7931943921156428,TREND,34.6043,5.0429,28.8244,12.7479,4.5,BULLISH_BOS,False,SWEEP_HIGH,,8.049999999999955,,,BOS,False,,721.25,,2025-01-17 20:00:00,1,zone,inside_zone,,ABOVE,0.2082036236171336,1.0499500535388495,1.0,BNBUSDT,2,0.0,5.0429000000000315,0.3470225465505937,0.9914929901445535,0.3470225465505937,727.0,720.25,720.2071,2025-01-17 22:00:00,721.25,-0.8328144944685344,stop_loss,trailing_stop,15m
LONG,24.287,,24.287,0.0,TREND,38.9681,0.3564,23.7475,7.7555,3.5,,False,SWEEP_HIGH,,0.3150000000000013,,,BOS,False,,23.81,,2025-01-17 15:30:00,1,momentum,inside_zone,10.0,ABOVE,2.2011531520730583,1.0499500535388495,1.0,LINKUSDT,13,2.427672955974844,0.4770000000000003,2.878406708595388,0.22222222222221807,2.878406708595388,25.66,24.181,23.81,2025-01-18 04:00:00,24.287,0.0,stop_loss,trailing_stop,15m
LONG,1.1052,1.1385,1.083,-1.0,RANGE,19.5767,0.0222,23.518,18.299,3.0,,False,SWEEP_LOW,,0.03100000000000014,,,SWEEP,False,1.083,,,2025-01-18 03:00:00,1,,,,,5.208109542970821,0.520810954297082,0.5,ADAUSDT,1,0.0,0.022199999999999998,0.2477477477477505,1.02252252252252,0.2477477477477505,1.1107,1.0825,1.083,2025-01-18 04:00:00,1.083,-0.1156200318539522,stop_loss,SL,
LONG,222.03,,241.32000000000002,3.0,TREND,39.2639,3.2357,21.5894,15.0552,3.6,BULLISH_BOS,False,SWEEP_HIGH,,4.8700000000000045,,,BOS,False,,215.6,,2025-01-18 02:00:00,1,zone,near_zone,,ABOVE,0.16199407598665053,1.041621908594164,1.0,SOLUSDT,13,5.534992223950228,6.430000000000007,5.9331259720062155,0.4494556765163315,5.9331259720062155,260.18,219.14,215.6,2025-01-18 15:00:00,241.32000000000002,3.124865725782492,stop_loss,trailing_stop,
LONG,14.166,,13.917,-1.0,TREND,33.7763,0.2247,18.6904,11.7292,3.5,BULLISH_BOS,False,,,0.20199999999999996,,,BOS,False,,13.917,,2025-01-18 23:00:00,1,zone,inside_zone,,BELOW,4.304073757162438,1.0717143655334496,1.0,UNIUSDT,6,1.0722891566265014,0.24900000000000055,1.2771084337349354,1.0,1.2771084337349354,14.484,13.917,13.917,2025-01-19 05:00:00,13.917,-1.0717143655334496,stop_loss,SL,
LONG,22.898,23.61125,22.4225,-1.0,RANGE,16.9441,0.4755,11.5217,29.9835,5.0,BEARISH_BOS,False,SWEEP_LOW,,0.9980000000000011,,,SWEEP,False,22.7465,,,2025-01-19 09:30:00,1,,,,,3.3469943907826956,1.5914958328171727,1.5,LINKUSDT,2,0.0,0.47550000000000026,0.6813880126182996,1.4931650893796014,0.6813880126182996,23.222,22.188,22.4225,2025-01-19 11:00:00,22.4225,-1.5914958328171727,stop_loss,SL,15m
SHORT,6.789,,6.5062,2.0,TREND,35.507,0.1414,18.8384,31.5657,3.5,BEARISH_BOS,False,,,0.12300000000000022,,,BOS,False,,,6.912,2025-01-19 20:30:00,1,zone,inside_zone,,BELOW,5.2254113177497175,1.0450822635499433,1.0,DOTUSDT,2,3.0975954738330964,0.14139999999999997,4.681753889674682,0.0,4.681753889674682,6.789,6.127,6.9304,2025-01-19 22:00:00,6.5062,1.4777463206596197,stop_loss,trailing_stop,15m
LONG,101203.0,104080.771,99284.486,1.5,RANGE,20.7663,1338.7571,10.7893,35.1088,4.0,BEARISH_BOS,False,SWEEP_LOW,,3800.0,,,SWEEP,False,99284.486,,,2025-01-19 23:30:00,1,,,,,0.0005524378382209054,1.0598597267565395,1.0,BTCUSDT,7,3.304484616739837,1918.5139999999956,4.560143944740574,0.887614059631568,4.560143944740574,109951.7,99500.1,99284.486,2025-01-20 06:00:00,104080.771,1.5897895901348094,take_profit,TP,15m
LONG,373.21,,359.29,-0.7644151565074121,TREND,35.2452,9.8614,30.226,5.1572,4.0,BULLISH_BOS,True,,,9.120000000000005,,,BOS,True,,355.0,,2025-01-21 18:00:00,1,zone,inside_zone,,ABOVE,0.05907510283678687,1.0757576226578878,1.0,AAVEUSDT,12,0.0,18.20999999999998,0.287753981328941,0.8303130148270194,0.287753981328941,378.45,358.09,355.0,2025-01-22 06:00:00,359.29,-0.8223254314880709,stop_loss,trailing_stop,
LONG,265.24,,253.13,-1.0,TREND,33.5777,5.2807,28.1212,14.5814,3.5,BULLISH_BOS,False,,,12.619999999999976,,,BOS,False,,253.13,,2025-01-22 19:00:00,1,zone,inside_zone,,ABOVE,0.08815312703080147,1.067534368343007,1.0,SOLUSDT,6,0.22873658133773564,12.110000000000014,0.5540875309661414,1.064409578860446,0.5540875309661414,271.95,252.35,253.13,2025-01-23 01:00:00,253.13,-1.067534368343007,stop_loss,SL,
LONG,3.101,3.194,3.039,-1.0,RANGE,14.8509,0.0466,17.5587,25.4562,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.0411999999999999,,,SWEEP,False,3.039,,,2025-01-23 08:45:00,1,,,,,5.284295123297885,1.056859024659577,1.0,XRPUSDT,5,0.0,0.06199999999999983,0.2983870967741937,1.0483870967741955,0.2983870967741937,3.1195,3.036,3.039,2025-01-23 13:00:00,3.039,-0.327626297644468,stop_loss,SL,15m
SHORT,1.7363,1.6783,1.775,-1.0,RANGE,17.5536,0.0387,22.1935,15.048,3.0,,False,SWEEP_HIGH,,0.0475000000000001,,,SWEEP,False,1.775,,,2025-01-24 04:00:00,1,,,,,5.267913808415662,0.5267913808415662,0.5,OPUSDT,1,0.0,0.03869999999999996,0.1498708010335926,1.258397932816538,0.1498708010335926,1.785,1.7305,1.775,2025-01-24 05:00:00,1.775,-0.20386826438568587,stop_loss,SL,
SHORT,5.922,5.7544,6.0337,-1.0,RANGE,11.0007,0.1117,27.11,21.7391,4.0,,False,SWEEP_HIGH,,0.09499999999999975,,,SWEEP,False,6.0337,,,2025-01-24 06:00:00,1,,,,,5.257720395196377,1.0515440790392754,1.0,AXSUSDT,5,0.0,0.11169999999999991,0.07162041181736807,1.1011638316920351,0.07162041181736807,6.045,5.914,6.0337,2025-01-24 11:00:00,6.0337,-0.5872873681434349,stop_loss,SL,
SHORT,6.5,6.36965,6.5869,1.5,RANGE,17.683,0.0869,21.7749,14.3796,3.0,,False,SWEEP_HIGH,,0.06099999999999994,,,SWEEP,False,6.5869,,,2025-01-24 12:45:00,1,,,,,5.228356026789205,0.5228356026789205,0.5,DOTUSDT,8,2.0828538550057547,0.08689999999999998,2.1058688147295728,0.49482163406214225,2.1058688147295728,6.543,6.317,6.5869,2025-01-24 20:00:00,6.36965,0.6815162080919728,take_profit,TP,15m
