direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,position_size,risk_amount,capital_before_entry,trade_risk,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,mtf_tf
LONG,0.2653,1.0,0.001736,,0.2565,6.5909090909091095,TREND,37.6785,0.0023,44.4444,14.5062,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.006300000000000028,,,BOS,True,,0.2465,,2023-01-04 08:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,19.24728106737912,4.81182026684478,384.9456213475824,4.81182026684478,ADAUSDT,196,8.250000000000023,0.008799999999999975,9.204545454545483,0.3863636363636328,9.204545454545483,0.3463,0.2619,0.2465,1,444,8835,2023-01-12 12:00:00,0.3233,1.116342301907989,timeout,timeout,
LONG,5.18,1.0,0.047679,,5.14,-0.1269841269841273,TREND,35.2923,0.0636,28.0899,12.9213,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.03000000000000025,,,BOS,False,,4.865,,2023-01-12 17:30:00,2.5,zone,full,NONE,False,zone,,BELOW,6.423000052166532,2.0232450164324542,404.6490032864909,2.0232450164324542,DOTUSDT,1,0.0,0.3149999999999995,0.1746031746031768,0.1269841269841273,0.1746031746031768,5.235,5.14,4.865,0,460,9041,2023-01-12 18:00:00,5.14,-0.2569200020866615,stop_loss,trailing_stop,15m
LONG,85.2,1.0,1.017857,,85.47,0.04990757855822481,TREND,33.0061,1.3571,18.8421,6.4737,3.5,3_to_4,0.5,BULLISH_BOS,False,,,2.5,,,BOS,False,,79.79,,2023-01-13 03:30:00,2.5,zone,full,NONE,False,zone,,BELOW,0.3737449937933498,2.0219604164220213,404.39208328440424,2.0219604164220213,LTCUSDT,1,0.0,5.409999999999997,0.07948243992606153,0.0646950092421458,0.07948243992606153,85.63,84.85,79.79,0,462,9051,2023-01-13 04:00:00,85.47,0.10091114832420296,stop_loss,trailing_stop,15m
LONG,0.3236,1.0,0.00375,,0.3266,0.2857142857142857,TREND,39.5774,0.005,21.2857,12.7143,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.002799999999999969,,,BOS,False,,0.3131,,2023-01-12 16:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,20.232450164324547,2.0232450164324542,404.6490032864909,2.0232450164324542,ADAUSDT,14,0.6952380952380973,0.01050000000000001,0.819047619047618,0.06666666666666456,0.819047619047618,0.3322,0.3229,0.3131,0,459,9040,2023-01-13 06:00:00,0.3266,0.060697350492973694,stop_loss,trailing_stop,
LONG,0.3775,,0.002695,,0.3749,-0.0866666666666663,TREND,30.6843,0.0036,31.4115,9.3439,3.0,3_to_4,0.5,,True,SWEEP_HIGH,,0.004699999999999982,,,BOS,True,,0.3475,,2023-01-13 04:00:00,2.5,momentum,,NONE,False,momentum,2.0,BELOW,20.224649721636425,2.0224649721636423,404.49299443272844,2.0224649721636423,XRPUSDT,6,0.0,0.030000000000000027,0.03999999999999926,0.11666666666666667,0.03999999999999926,0.3787,0.374,0.3475,0,464,9052,2023-01-13 10:00:00,0.3749,-0.05258408927625453,stop_loss,trailing_stop,15m
LONG,1.8,2.0,0.033054,,1.8,0.0,TREND,37.1781,0.0441,19.4489,12.966,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.018000000000000016,,,BOS,False,,1.604,,2023-01-12 17:30:00,2.5,zone,full,NONE,False,zone,,BELOW,10.317414668192018,2.0232450164324542,404.6490032864909,2.0232450164324542,NEARUSDT,19,0.3875573686894435,0.19609999999999994,0.43855175930647566,0.04079551249362575,0.43855175930647566,1.886,1.792,1.6039,0,461,9041,2023-01-13 12:00:00,1.8,0.0,stop_loss,trailing_stop,15m
LONG,19177.5,3.0,114.830357,,20840.0,0.8495048830051654,TREND,37.7155,153.1071,36.3891,6.0415,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,75.0,,,BOS,False,,17309.5,,2023-01-13 17:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.0010334606501263299,2.022505538469726,404.5011076939452,2.022505538469726,BTCUSDT,10,0.9205311559301085,1957.0223000000005,1.212300953341206,0.0,1.212300953341206,21550.0,19177.5,17220.4777,0,465,9065,2023-01-14 03:00:00,20840.0,1.7181283308350235,stop_loss,trailing_stop,15m
LONG,1.3821,3.0,0.026866,,1.5715,1.0344074276351707,TREND,38.2139,0.0358,38.5842,6.8794,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.04849999999999999,,,BOS,True,,1.199,,2023-01-13 04:00:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,20.224649721636425,4.044929944327285,404.49299443272844,4.044929944327285,OPUSDT,25,1.3757509557618772,0.18310000000000004,1.7143637356635706,0.0032768978700172357,1.7143637356635706,1.696,1.3815,1.199,0,463,5419,2023-01-14 05:00:00,1.5715,3.8305486572779346,stop_loss,trailing_stop,
LONG,1.537,3.0,0.026866,,1.516,-0.17647058823529335,TREND,38.2139,0.0358,38.5842,6.8794,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.04849999999999999,,,BOS,True,,1.199,,2023-01-13 15:00:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,20.224649721636425,4.044929944327285,404.49299443272844,4.044929944327285,OPUSDT,18,0.8949579831932777,0.119,1.336134453781513,0.5672268907563016,1.336134453781513,1.696,1.4695,1.199,1,463,5419,2023-01-14 09:00:00,1.516,-0.424717644154363,stop_loss,trailing_stop,
LONG,0.0531,,0.000557,,0.0533,0.029850746268656515,TREND,33.3838,0.0007,28.3654,6.7308,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.0005999999999999964,,,BOS,True,,0.0464,,2023-01-16 02:45:00,2.5,momentum,,NONE,False,momentum,5.0,BELOW,20.48125335189519,4.096250670379038,409.62506703790376,4.096250670379038,HBARUSDT,5,0.16417910447761136,0.0067000000000000046,0.20149253731343225,0.05970149253731406,0.20149253731343225,0.05445,0.0527,0.0464,0,466,9122,2023-01-16 07:00:00,0.0533,0.004096250670379014,stop_loss,trailing_stop,15m
LONG,5.98,1.0,0.058929,,5.96,-0.09523809523809705,TREND,35.3675,0.0786,38.1818,12.7273,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.07500000000000018,,,BOS,True,,5.77,,2023-01-17 08:30:00,2.5,zone,full,NONE,False,zone,,ABOVE,19.50615063278917,4.096291632885742,409.62916328857415,4.096291632885742,DOTUSDT,8,0.3333333333333291,0.21000000000000085,1.142857142857135,0.2857142857142869,1.142857142857135,6.22,5.92,5.77,0,467,9152,2023-01-17 16:00:00,5.96,-0.39012301265579236,stop_loss,trailing_stop,15m
LONG,21312.5,,138.5625,,21268.5,-0.06567164179104477,TREND,36.1719,184.75,31.5098,3.325,3.0,3_to_4,0.5,,True,,,229.0,,,BOS,True,,20642.5,,2023-01-17 19:00:00,2.5,momentum,,NONE,False,momentum,5.0,BELOW,0.0030540226886262563,2.0461952013795917,409.23904027591834,2.0461952013795917,BTCUSDT,1,0.0962686567164179,670.0,0.10895522388059702,0.1,0.10895522388059702,21385.5,21245.5,20642.5,0,469,9163,2023-01-17 20:00:00,21268.5,-0.13437699829955527,stop_loss,trailing_stop,15m
LONG,81.4,,1.427679,,84.45,0.4326241134751762,TREND,36.5761,1.9036,46.5291,6.5666,3.0,3_to_4,0.5,,True,,,1.9500000000000028,,,BOS,True,,74.35,,2023-01-17 15:00:00,2.5,momentum,,NONE,False,momentum,3.0,ABOVE,0.2905171370840947,2.048145816442871,409.62916328857415,2.048145816442871,AAVEUSDT,9,0.8439716312056708,7.050000000000011,0.943262411347515,0.0,0.943262411347515,88.05,81.4,74.35,0,468,9159,2023-01-18 00:00:00,84.45,0.886077268106488,stop_loss,trailing_stop,
LONG,6.01,1.0,0.058929,,5.82,-1.0,TREND,35.3675,0.0786,38.1818,12.7273,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.07500000000000018,,,BOS,True,,5.77,,2023-01-17 15:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,19.50615063278917,4.096291632885742,409.62916328857415,4.096291632885742,DOTUSDT,24,0.815789473684214,0.1899999999999995,1.0789473684210558,1.894736842105265,1.0789473684210558,6.215,5.65,5.77,1,467,9152,2023-01-18 15:00:00,5.82,-3.706168620229932,stop_loss,trailing_stop,15m
LONG,0.3409,1.0,0.005566,,0.3746,2.4779411764705888,TREND,32.6313,0.0074,26.6603,6.256,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.0040000000000000036,,,BOS,False,,0.3273,,2023-01-21 17:00:00,2.5,zone,full,NONE,False,zone,,BELOW,20.314228596274766,2.0314228596274764,406.2845719254953,2.0314228596274764,ADAUSDT,3,2.6397058823529442,0.013600000000000001,2.7647058823529425,0.0,2.7647058823529425,0.3785,0.3409,0.3273,0,470,9257,2023-01-21 20:00:00,0.3746,0.6845895036944598,stop_loss,trailing_stop,
LONG,8.41,2.0,0.226071,,10.821200000000008,8.0,TREND,33.1551,0.3014,62.3223,3.673,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.16500000000000092,,,BOS,False,,8.165,,2023-01-22 14:00:00,2.5,zone,full,NONE,False,zone,,BELOW,6.751313228752295,2.0348458071459485,406.96916142918974,2.0348458071459485,AXSUSDT,1,9.986728599867252,0.301400000000001,10.683477106834738,0.0,10.683477106834738,11.63,8.41,8.1086,0,471,9278,2023-01-22 15:00:00,10.821200000000008,16.27876645716759,stop_loss,trailing_stop,
LONG,8.5431,1.0,0.26625,,10.81170000000001,6.0,TREND,37.6451,0.355,55.4326,3.1187,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.23999999999999844,,,BOS,True,,8.165,,2023-01-22 15:00:00,2.5,zone,full,NONE,False,zone,,BELOW,11.194073734100913,4.232479278863574,423.24792788635733,4.232479278863574,AXSUSDT,6,7.926209997355158,0.37810000000000166,8.812218989685228,0.0,8.812218989685228,11.875,8.5431,8.165,0,472,9279,2023-01-22 21:00:00,10.81170000000001,25.394875673181442,stop_loss,trailing_stop,
LONG,6.701,,0.089196,,6.811,0.17515923566879055,TREND,39.8149,0.1189,22.7628,16.4565,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.07900000000000063,,,BOS,False,,6.073,,2023-01-22 23:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,3.5719968436269056,2.243214017797694,448.6428035595388,2.243214017797694,UNIUSDT,10,0.3869426751592367,0.6279999999999992,0.452229299363059,0.0,0.452229299363059,6.985,6.701,6.073,0,473,9287,2023-01-23 09:00:00,6.811,0.39291965279896074,stop_loss,trailing_stop,
LONG,128.2,,1.497321,,133.4,1.7333333333333472,TREND,31.4233,1.9964,44.3649,11.9857,4.0,4_to_5,1.0,,True,,,1.2999999999999972,,,BOS,True,,125.2,,2023-01-23 09:00:00,2.5,momentum,,NONE,False,momentum,11.0,BELOW,1.496785744041133,4.490357232123378,449.03572321233776,4.490357232123378,BCHUSDT,13,2.4000000000000172,2.999999999999986,2.5666666666666846,0.0,2.5666666666666846,135.9,128.2,125.2,0,474,9297,2023-01-23 22:00:00,133.4,7.783285869013917,stop_loss,trailing_stop,
LONG,314.75,,2.501786,,318.25,0.2182630006797331,TREND,34.9267,3.3357,30.9422,17.0236,4.0,4_to_5,1.0,,True,,,1.9499999999999886,,,BOS,True,,299.0,,2023-01-24 02:00:00,2.5,momentum,,NONE,False,momentum,27.0,BELOW,0.28487625054182303,4.568190090813517,456.8190090813517,4.568190090813517,BNBUSDT,5,0.46770643002799944,16.03570000000002,0.5706018446341579,0.0,0.5706018446341579,323.9,314.75,298.7143,0,475,9314,2023-01-24 07:00:00,318.25,0.9970668768963806,stop_loss,trailing_stop,15m
LONG,0.3768,1.0,0.005566,,0.3588,-1.0,TREND,32.6313,0.0074,26.6603,6.256,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.0040000000000000036,,,BOS,False,,0.3273,,2023-01-21 18:00:00,2.5,zone,full,NONE,False,zone,,BELOW,20.314228596274766,2.0314228596274764,406.2845719254953,2.0314228596274764,ADAUSDT,76,0.39999999999999875,0.018000000000000016,0.5833333333333303,1.1111111111111112,0.5833333333333303,0.3873,0.3568,0.3273,1,470,9257,2023-01-24 22:00:00,0.3588,-0.3656561147329461,stop_loss,trailing_stop,
LONG,0.3759,1.0,0.005566,,0.3588,-1.0,TREND,32.6313,0.0074,26.6603,6.256,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.0040000000000000036,,,BOS,False,,0.3273,,2023-01-21 19:00:00,2.5,zone,full,NONE,False,zone,,BELOW,20.314228596274766,2.0314228596274764,406.2845719254953,2.0314228596274764,ADAUSDT,75,0.47368421052631543,0.017100000000000004,0.6666666666666645,1.1169590643274854,0.6666666666666645,0.3873,0.3568,0.3273,2,470,9257,2023-01-24 22:00:00,0.3588,-0.3473733089962986,stop_loss,trailing_stop,
LONG,24.555,2.0,0.506518,,24.76,0.30352383772579494,TREND,34.5584,0.6754,36.8059,11.7927,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.509999999999998,,,BOS,False,,24.055,,2023-01-25 23:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,3.3839431931782573,2.2855152326725943,457.10304653451885,2.2855152326725943,SOLUSDT,5,0.36274800118448486,0.6753999999999998,1.0586319218241045,0.15546342907906494,1.0586319218241045,25.27,24.45,23.8796,0,477,9359,2023-01-26 04:00:00,24.76,0.693708354601549,stop_loss,trailing_stop,
LONG,17.855,2.0,0.20625,,17.825,-0.046875000000001735,TREND,33.2081,0.275,30.5195,13.5065,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.17999999999999972,,,BOS,False,,17.215,,2023-01-25 21:30:00,2.5,zone,full,NONE,False,zone,,ABOVE,3.5711175510509254,2.2855152326725943,457.10304653451885,2.2855152326725943,AVAXUSDT,16,0.8671874999999988,0.6400000000000006,0.9453124999999998,0.5234375000000009,0.9453124999999998,18.46,17.52,17.215,0,476,9357,2023-01-26 13:00:00,17.825,-0.10713352653153183,stop_loss,trailing_stop,15m
LONG,24.8,2.0,0.506518,,24.035,-1.0,TREND,34.5584,0.6754,36.8059,11.7927,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.509999999999998,,,BOS,False,,24.055,,2023-01-26 03:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,3.3839431931782573,2.2855152326725943,457.10304653451885,2.2855152326725943,SOLUSDT,13,0.23529411764705827,0.7650000000000006,0.4836601307189552,1.4771241830065336,0.4836601307189552,25.17,23.67,23.8796,1,477,9359,2023-01-26 16:00:00,24.035,-2.588716542781369,stop_loss,trailing_stop,
SHORT,1582.39,,14.4525,,1578.7,0.08508185381600332,TREND,39.2938,19.27,12.1988,35.9589,4.0,4_to_5,1.0,,True,,,6.710000000000036,,,BOS,True,,,1625.76,2023-01-27 01:15:00,2.5,momentum,,NONE,False,momentum,5.0,BELOW,0.10493449500110875,4.551009048198075,455.1009048198075,4.551009048198075,ETHUSDT,11,0.41503343324879055,43.36999999999989,0.5109522711551796,0.1727000230574136,0.5109522711551796,1589.88,1560.23,1625.76,0,478,9385,2023-01-27 12:00:00,1578.7,0.387208286554097,stop_loss,trailing_stop,15m
LONG,1607.47,1.0,10.298571,,1593.72,-0.15956829523035845,TREND,37.7295,13.7314,20.0375,10.2684,3.5,3_to_4,0.5,BULLISH_BOS,False,,,22.480000000000018,,,BOS,False,,1521.3,,2023-01-27 19:30:00,2.5,zone,full,NONE,False,zone,,BELOW,0.02642962243857266,2.277440565531808,455.4881131063616,2.277440565531808,ETHUSDT,7,0.0,86.17000000000007,0.16862016943251665,0.24625739816641534,0.16862016943251665,1622.0,1586.25,1521.3,0,479,9403,2023-01-28 02:00:00,1593.72,-0.36340730853037406,stop_loss,trailing_stop,15m
LONG,7.398,2.0,0.073607,,7.37,-0.035532994923857364,TREND,38.451,0.0981,34.3523,13.3188,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.07600000000000051,,,BOS,True,,6.61,,2023-01-27 19:15:00,2.5,zone,full,NONE,False,zone,,BELOW,5.780306003887842,4.554881131063616,455.4881131063616,4.554881131063616,LINKUSDT,11,0.07994923857868104,0.7879999999999994,0.14593908629441663,0.1192893401015222,0.14593908629441663,7.513,7.304,6.61,0,481,9403,2023-01-28 06:00:00,7.37,-0.16184856810885717,stop_loss,trailing_stop,15m
LONG,2.618,,0.03675,,2.602,-0.059040590405904134,TREND,36.0467,0.049,40.2332,3.207,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.028000000000000025,,,BOS,True,,2.347,,2023-01-28 04:30:00,2.5,momentum,,NONE,False,momentum,9.0,ABOVE,16.794269586635842,4.551247057978312,455.1247057978312,4.551247057978312,NEARUSDT,2,0.0,0.2709999999999999,0.051660516605166934,0.2214022140221405,0.051660516605166934,2.632,2.558,2.347,0,482,9412,2023-01-28 06:00:00,2.602,-0.26870831338617374,stop_loss,trailing_stop,15m
LONG,0.07,1.0,0.000742,,0.06785,-0.29861111111111244,TREND,36.4647,0.001,31.4079,7.5812,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.0012000000000000066,,,BOS,True,,0.0628,,2023-01-27 19:30:00,2.5,zone,full,NONE,False,zone,,BELOW,22.77440565531808,4.554881131063616,455.4881131063616,4.554881131063616,HBARUSDT,17,0.041666666666665866,0.007200000000000012,0.1597222222222217,0.34722222222222193,0.1597222222222217,0.07115,0.0675,0.0628,0,480,9403,2023-01-28 12:00:00,0.06785,-0.04896497215893417,stop_loss,trailing_stop,15m
LONG,7.394,,0.051696,,7.331,-0.26370866471326787,TREND,38.9292,0.0689,40.9326,6.4249,3.0,3_to_4,0.5,,True,,,0.08400000000000052,,,BOS,True,,7.172,,2023-01-29 10:15:00,2.5,momentum,,NONE,False,momentum,15.0,BELOW,9.51538685525695,2.273225919720886,454.64518394417723,2.273225919720886,LINKUSDT,2,0.0,0.2389000000000001,0.188363331938049,0.28882377563834205,0.188363331938049,7.439,7.325,7.1551,0,483,9442,2023-01-29 12:00:00,7.331,-0.5994693718811852,stop_loss,trailing_stop,15m
LONG,2.574,1.0,0.024,,2.563,-0.054455445544552866,TREND,35.0515,0.032,30.3571,12.7232,4.0,4_to_5,1.0,BULLISH_BOS,True,SWEEP_HIGH,,0.05899999999999972,,,BOS,True,,2.372,,2023-01-29 14:30:00,2.5,zone,full,NONE,False,zone,,BELOW,22.4775106223909,4.540457145722961,454.04571457229605,4.540457145722961,NEARUSDT,9,0.13861386138613876,0.20199999999999996,0.1683168316831696,0.23267326732673127,0.1683168316831696,2.608,2.527,2.372,0,484,9446,2023-01-29 23:00:00,2.563,-0.24725261684629263,stop_loss,trailing_stop,15m
LONG,24.205,1.0,0.309911,,26.06,2.0497237569060833,TREND,31.2853,0.4132,46.1538,3.8894,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.17499999999999716,,,BOS,True,,23.3,,2023-01-29 18:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,5.017079719030909,4.540457145722961,454.04571457229605,4.540457145722961,SOLUSDT,5,2.4419889502762504,0.9049999999999976,2.911602209944761,0.0,2.911602209944761,26.84,24.205,23.3,0,485,9450,2023-01-29 23:00:00,26.06,9.30668287880234,stop_loss,trailing_stop,
LONG,26.345,1.0,0.309911,,26.06,-0.13348946135831402,TREND,31.2853,0.4132,46.1538,3.8894,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.17499999999999716,,,BOS,True,,23.3,,2023-01-29 19:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,5.017079719030909,4.540457145722961,454.04571457229605,4.540457145722961,SOLUSDT,4,0.0327868852459018,2.134999999999998,0.2318501170960194,0.1733021077283362,0.2318501170960194,26.84,25.975,23.3,1,485,9450,2023-01-29 23:00:00,26.06,-1.42986771992381,stop_loss,trailing_stop,
LONG,13.8995,1.0,0.109018,,13.235,-1.0,TREND,36.5538,0.1454,22.6044,8.3538,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.15499999999999936,,,BOS,False,,13.235,,2023-01-31 18:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,3.473854605826396,2.3083763855716413,461.67527711432825,2.3083763855716413,ATOMUSDT,2,0.0,0.6645000000000003,0.0,1.007524454477049,0.0,13.8995,13.23,13.235,0,486,9498,2023-01-31 20:00:00,13.235,-2.3083763855716413,stop_loss,SL,
LONG,5.32,1.0,0.056786,,5.2443,-1.0,TREND,30.9593,0.0757,41.5094,4.717,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.08000000000000007,,,BOS,True,,5.35,,2023-01-31 19:30:00,2.5,zone,full,NONE,False,zone,,ABOVE,23.083763855716413,4.6167527711432825,461.67527711432825,4.6167527711432825,FILUSDT,2,0.0,0.07570000000000032,0.26420079260237106,1.717305151915447,0.26420079260237106,5.34,5.19,5.2443,0,487,9499,2023-01-31 21:00:00,5.2443,-1.74744092387774,stop_loss,SL,15m
SHORT,0.063,,0.000514,,0.0649,-0.26760563380281693,TREND,32.7624,0.0007,4.1667,34.8958,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0029,,,BOS,False,,,0.0701,2023-02-01 08:30:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,22.880972990243947,2.2880972990243946,457.6194598048789,2.2880972990243946,HBARUSDT,9,0.00704225352112599,0.007099999999999995,0.1197183098591555,0.40845070422535235,0.1197183098591555,0.0659,0.06215,0.0701,0,488,9512,2023-02-01 17:00:00,0.0649,-0.04347384868146347,stop_loss,trailing_stop,15m
SHORT,6.14,,0.046875,,6.1,0.08988764044943823,TREND,34.8636,0.0625,2.2857,28.5714,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.10000000000000053,,,BOS,False,,,6.585,2023-02-01 09:30:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,5.141791683200884,2.2880972990243946,457.6194598048789,2.2880972990243946,DOTUSDT,8,0.19101123595505598,0.4450000000000003,0.26966292134831465,0.14606741573033785,0.26966292134831465,6.205,6.02,6.585,0,489,9513,2023-02-01 17:00:00,6.1,0.20567166732803555,stop_loss,trailing_stop,15m
SHORT,6.837,,0.055179,,6.797,0.07448789571694607,TREND,37.4687,0.0736,1.8447,36.9903,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.10499999999999954,,,BOS,False,,,7.374,2023-02-01 09:15:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,4.260888824998873,2.2880972990243946,457.6194598048789,2.2880972990243946,LINKUSDT,9,0.208566108007449,0.5369999999999999,0.318435754189943,0.13594040968342722,0.318435754189943,6.91,6.666,7.374,0,490,9513,2023-02-01 18:00:00,6.797,0.17043555299995508,stop_loss,trailing_stop,15m
SHORT,10.5364,1.0,0.157232,,10.975,-1.0,TREND,30.5796,0.2096,4.0886,33.2198,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.16999999999999993,,,BOS,False,,,10.975,2023-02-03 07:00:00,2.5,zone,full,NONE,False,zone,,BELOW,5.2206120973156205,2.289760465882627,457.9520931765254,2.289760465882627,AXSUSDT,1,0.0,0.4385999999999992,0.0,1.421796625626997,0.0,11.16,10.5364,10.975,0,491,9559,2023-02-03 08:00:00,10.975,-2.289760465882627,stop_loss,SL,
LONG,2.7423,3.0,0.072321,,3.0525,3.217842323651451,TREND,33.375,0.0964,36.3704,7.0,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.07850000000000001,,,BOS,False,,2.6895,,2023-02-03 14:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,22.78311663553214,2.278311663553214,455.6623327106428,2.278311663553214,OPUSDT,7,4.400414937759333,0.09640000000000004,5.043568464730286,0.0,5.043568464730286,3.2285,2.7423,2.6459,0,492,5933,2023-02-03 21:00:00,3.0525,7.06732278034207,stop_loss,trailing_stop,
LONG,3.1665,3.0,0.072321,,3.0315000000000003,-1.0,TREND,33.375,0.0964,36.3704,7.0,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.07850000000000001,,,BOS,False,,2.6895,,2023-02-03 15:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,22.78311663553214,2.278311663553214,455.6623327106428,2.278311663553214,OPUSDT,6,0.0,0.1349999999999998,0.45185185185185217,1.1074074074074105,0.45185185185185217,3.2275,3.017,2.6459,1,492,5933,2023-02-03 21:00:00,3.0315000000000003,-3.075720745796834,stop_loss,trailing_stop,
LONG,3.115,3.0,0.072321,,3.0315000000000003,-1.0,TREND,33.375,0.0964,36.3704,7.0,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.07850000000000001,,,BOS,False,,2.6895,,2023-02-03 16:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,22.78311663553214,2.278311663553214,455.6623327106428,2.278311663553214,OPUSDT,5,0.21556886227544686,0.08349999999999991,0.7964071856287435,1.1736526946107835,0.7964071856287435,3.1815,3.017,2.6459,2,492,5933,2023-02-03 21:00:00,3.0315000000000003,-1.9023902390669314,stop_loss,trailing_stop,
LONG,0.0746,1.0,0.000846,,0.0739,-0.10937500000000092,TREND,32.3073,0.0011,49.3671,12.0253,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.0010499999999999954,,,BOS,False,,0.0682,,2023-02-04 17:30:00,2.5,zone,full,NONE,False,zone,,BELOW,22.887577225306057,2.2887577225306055,457.7515445061211,2.2887577225306055,HBARUSDT,5,0.0,0.006400000000000003,0.05468750000000046,0.15625000000000006,0.05468750000000046,0.07495,0.0736,0.0682,0,493,9593,2023-02-04 22:00:00,0.0739,-0.016021304057714382,stop_loss,trailing_stop,15m
SHORT,24.3875,1.0,0.234911,,23.295,2.6484848484848333,TREND,32.1212,0.3132,10.3763,28.3922,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.5549999999999997,,,BOS,False,,,24.8,2023-02-06 23:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,5.548309372146204,2.2886776160103173,457.7355232020634,2.2886776160103173,SOLUSDT,8,4.1272727272727145,0.4125000000000014,4.503030303030283,0.0,4.503030303030283,24.3875,22.53,24.8,0,494,9647,2023-02-07 07:00:00,23.295,6.061527989069715,stop_loss,trailing_stop,
