direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,signal_type,has_fvg,timestamp,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,exit_time,exit_price,pnl,exit_reason,ema_position
SHORT,2.352,2.209,2.3589,20.6,RANGE,18.2393,0.0231,23.7654,17.284,4,SWEEP,False,2025-05-07 22:00:00,71.784204986458,0.4953110144065853,AXSUSDT,1,0.2898550724637215,0.00690000000000035,2025-05-07 23:00:00,2.3589,-0.4953110144065853,stop_loss,
LONG,3.5322,,3.8819,,TREND,33.11,0.0655,36.6332,13.9664,4,BOS,True,2025-05-08 02:00:00,4.607763283555158,1.0132471460537793,SUIUSDT,25,2.298772169167804,0.21989999999999998,2025-05-09 03:00:00,3.8819,1.6113348202592384,stop_loss,ABOVE
LONG,5.169,,6.202,,TREND,38.9529,0.0699,44.5352,9.0909,4,BOS,True,2025-05-08 03:00:00,1.6011841895043315,0.5395990718629593,UNIUSDT,35,3.905044510385762,0.33699999999999974,2025-05-09 14:00:00,6.202,1.654023267757975,stop_loss,ABOVE
LONG,0.7024,,0.7716,,TREND,32.2455,0.009,36.5369,11.4376,4,BOS,True,2025-05-08 03:00:00,21.197639038781965,1.0132471460537793,ADAUSDT,45,1.9602510460251021,0.047800000000000065,2025-05-10 00:00:00,0.7716,1.4668766214837103,stop_loss,ABOVE
LONG,0.1769,,0.23541,,TREND,31.9336,0.0019,25.9573,16.6789,4,BOS,True,2025-05-08 02:00:00,126.6558932567223,1.0132471460537793,DOGEUSDT,76,9.21249999999999,0.008000000000000007,2025-05-11 06:00:00,0.23541,7.410636314450822,stop_loss,ABOVE
LONG,1900.2,,2501.34,,TREND,33.3255,22.8036,34.415,11.4518,4,BOS,True,2025-05-08 03:00:00,0.008847774590060946,1.0132471460537793,ETHUSDT,76,5.950488997555014,114.51999999999998,2025-05-11 07:00:00,2501.34,5.318751217069238,stop_loss,ABOVE
LONG,100.59,104.54,100.1186,8.38,RANGE,15.7694,1.5714,10.6364,30.8182,4,SWEEP,False,2025-05-11 07:00:00,1.164096085639409,0.5487548947704205,LTCUSDT,1,0.0,0.4714000000000027,2025-05-11 08:00:00,100.1186,-0.5487548947704205,stop_loss,
LONG,2.4,,3.156,,TREND,37.157,0.0348,29.7741,14.1684,4,BOS,True,2025-05-08 03:00:00,4.459496461677349,0.5395990718629593,NEARUSDT,82,7.8347107438016526,0.121,2025-05-11 13:00:00,3.156,3.371379325028077,stop_loss,ABOVE
LONG,2475.9,2547.86,2431.0,1.6,RANGE,22.2975,45.2307,18.7752,19.8553,4,SWEEP,False,2025-05-12 17:00:00,0.012419736341330314,0.5576461617257322,ETHUSDT,1,0.0,44.90000000000009,2025-05-12 18:00:00,2431.0,-0.5576461617257322,stop_loss,
LONG,168.93,179.77,167.9627,11.21,RANGE,20.0097,3.2243,17.1467,27.6252,3,SWEEP,False,2025-05-13 02:00:00,0.7023887038927705,0.6794205932754731,SOLUSDT,1,0.0,0.9672999999999945,2025-05-13 03:00:00,167.9627,-0.6794205932754731,stop_loss,
LONG,2596.58,,2655.25,,TREND,37.8138,32.135,38.625,0.3556,4,BOS,True,2025-05-13 16:00:00,0.003296486483956556,0.6051689887247443,ETHUSDT,10,0.5375857936594406,183.57999999999993,2025-05-14 02:00:00,2655.25,0.1934048620137314,stop_loss,ABOVE
LONG,5.1359,,5.1563,,TREND,32.5989,0.0712,31.02,8.8256,3,BOS,True,2025-05-13 17:00:00,7.4792686334609515,1.3889001852337035,DOTUSDT,9,0.47011308562196896,0.18570000000000064,2025-05-14 02:00:00,5.1563,0.1525770801225999,stop_loss,ABOVE
LONG,7.008,,6.847,,TREND,36.1698,0.1149,29.602,6.4055,4,BOS,True,2025-05-13 17:00:00,1.9584756916658383,0.6051689887247443,UNIUSDT,14,0.6181229773462774,0.30900000000000016,2025-05-14 07:00:00,6.847,-0.31531458635819914,stop_loss,ABOVE
LONG,6.08,,5.982,,TREND,36.8515,0.1082,38.3498,6.1386,4,BOS,True,2025-05-13 16:00:00,1.580075688576356,0.6051689887247443,APTUSDT,16,0.3315926892950386,0.383,2025-05-14 08:00:00,5.982,-0.15484741748048267,stop_loss,ABOVE
LONG,17.176,,17.058,,TREND,33.6969,0.2337,28.7286,4.2176,3,BOS,True,2025-05-13 17:00:00,2.09487207425899,1.3889001852337035,LINKUSDT,15,0.7209653092006092,0.6629999999999967,2025-05-14 08:00:00,17.058,-0.2471949047625578,stop_loss,ABOVE
SHORT,0.7648,,0.7965,,TREND,36.4162,0.0162,12.9474,32.7441,4,BOS,True,2025-05-15 07:00:00,7.567550506299361,0.6038905304026889,OPUSDT,8,0.018796992481203725,0.07979999999999998,2025-05-15 15:00:00,0.7965,-0.23989135104968937,stop_loss,BELOW
SHORT,4.6316,,4.7484,,TREND,38.7584,0.0689,1.4311,38.7846,4,BOS,True,2025-05-17 01:00:00,1.8693884204175435,0.6030647044267003,DOTUSDT,6,0.0,0.32260000000000044,2025-05-17 07:00:00,4.7484,-0.21834456750476994,stop_loss,BELOW
SHORT,165.0,,169.46,,TREND,37.7895,2.2043,2.9164,31.3675,4,BOS,True,2025-05-17 01:00:00,0.0659808210532496,0.6030647044267003,SOLUSDT,6,0.0,9.139999999999986,2025-05-17 07:00:00,169.46,-0.29427446189749373,stop_loss,BELOW
SHORT,2.3279,,2.3803,,TREND,32.3389,0.0288,3.6192,34.6306,4,BOS,True,2025-05-17 01:00:00,11.957988390016704,1.132421500534582,XRPUSDT,6,0.0,0.0947,2025-05-17 07:00:00,2.3803,-0.6265985916368753,stop_loss,BELOW
LONG,169.22,,170.14,,TREND,35.3655,1.6679,26.167,13.0621,3,BOS,True,2025-05-18 06:00:00,0.21325528059183818,1.057746191735519,SOLUSDT,12,1.415322580645161,4.960000000000008,2025-05-18 18:00:00,170.14,0.19619485814448845,stop_loss,ABOVE
LONG,3.031,,2.959,,TREND,32.8769,0.0401,27.9359,9.6085,4,BOS,True,2025-05-18 08:00:00,7.401692848866963,1.1250573130277794,AXSUSDT,10,0.3815789473684196,0.15200000000000014,2025-05-18 18:00:00,2.959,-0.5329218851184219,stop_loss,ABOVE
LONG,0.0132,,0.013144,,TREND,32.1845,0.0002,37.0147,8.3693,4,BOS,True,2025-05-18 08:00:00,937.5477608564831,1.1250573130277794,1000PEPEUSDT,11,0.7950000000000002,0.0011999999999999997,2025-05-18 19:00:00,0.013144,-0.05250267460796352,stop_loss,ABOVE
SHORT,5.012,,5.016,,TREND,32.95,0.0743,18.8462,30.9615,4,BOS,True,2025-05-18 19:00:00,3.609457347039633,1.122541234929329,APTUSDT,18,0.5852090032154309,0.31100000000000083,2025-05-19 13:00:00,5.016,-0.014437829388160147,stop_loss,BELOW
SHORT,0.3746,,0.3777,,TREND,36.0089,0.0083,23.2035,30.7359,4,BOS,True,2025-05-18 19:00:00,18.225701967029803,0.5978030245185775,ARBUSDT,18,0.32012195121951253,0.032799999999999996,2025-05-19 13:00:00,0.3777,-0.05649967609779224,stop_loss,BELOW
SHORT,22.007,,21.803,,TREND,33.8746,0.3889,23.1772,32.6538,4,BOS,True,2025-05-18 19:00:00,0.6071072119682687,1.122541234929329,AVAXUSDT,18,0.40400216333153044,1.8490000000000002,2025-05-19 13:00:00,21.803,0.12384987124152719,stop_loss,BELOW
SHORT,2406.72,,2422.79,,TREND,30.9901,35.1164,19.8849,35.8318,4,BOS,True,2025-05-18 19:00:00,0.004299313630638138,0.7771439318741508,ETHUSDT,18,0.29890462491701525,180.76000000000022,2025-05-19 13:00:00,2422.79,-0.06908997004435558,stop_loss,BELOW
SHORT,15.171,,15.298,,TREND,38.4044,0.2455,25.8074,34.5068,4,BOS,True,2025-05-18 19:00:00,0.4908070808855316,0.5978030245185775,LINKUSDT,18,0.26683087027914554,1.218,2025-05-19 13:00:00,15.298,-0.062332499272462843,stop_loss,BELOW
SHORT,2.78,,2.806,,TREND,37.9218,0.0452,27.0142,34.2812,4,BOS,True,2025-05-18 19:00:00,2.916112314724767,0.5978030245185775,FILUSDT,19,0.23902439024390204,0.20500000000000007,2025-05-19 14:00:00,2.806,-0.07581892018284467,stop_loss,BELOW
SHORT,0.1893,,0.19058,,TREND,38.0431,0.0025,23.4494,31.096,4,BOS,True,2025-05-18 19:00:00,52.9029225237679,0.5978030245185775,HBARUSDT,20,0.3486725663716812,0.011300000000000004,2025-05-19 15:00:00,0.19058,-0.06771574083042309,stop_loss,BELOW
SHORT,0.7299,,0.7443,,TREND,32.9451,0.0107,20.9256,30.5164,4,BOS,True,2025-05-18 19:00:00,24.088867702346125,1.122541234929329,ADAUSDT,28,0.42274678111587877,0.046599999999999975,2025-05-19 23:00:00,0.7443,-0.34687969491378345,stop_loss,BELOW
SHORT,0.6829,,0.7259,,TREND,33.4215,0.0167,23.0572,30.4868,4,BOS,True,2025-05-18 19:00:00,16.19828621831643,1.122541234929329,OPUSDT,30,0.06926406926406802,0.06930000000000003,2025-05-20 01:00:00,0.7259,-0.6965263073876071,stop_loss,BELOW
SHORT,0.1936,0.1841,0.1977,2.32,RANGE,20.7941,0.0024,24.0096,14.916,3,SWEEP,False,2025-05-19 23:00:00,162.53087007507602,0.6663765673078105,HBARUSDT,3,0.056097560975611804,0.0040999999999999925,2025-05-20 02:00:00,0.1977,-0.6663765673078105,stop_loss,
SHORT,93.88,,94.85,,TREND,35.5591,1.1793,12.4773,46.0933,4,BOS,True,2025-05-20 07:00:00,0.14850212977716812,0.8538872462187167,LTCUSDT,19,0.18608695652173796,5.75,2025-05-21 02:00:00,94.85,-0.1440470658838529,stop_loss,BELOW
SHORT,0.7327,,0.7497,,TREND,37.1079,0.0077,13.6617,20.0743,3,BOS,True,2025-05-20 07:00:00,34.904346742496884,0.7225199775696834,ADAUSDT,20,0.39130434782608786,0.02069999999999994,2025-05-21 03:00:00,0.7497,-0.5933738946224476,stop_loss,BELOW
SHORT,22.763,21.744,22.8658,9.91,RANGE,21.2876,0.3427,21.3839,14.1726,3,SWEEP,False,2025-05-21 05:00:00,6.40360233990558,0.6582903205422838,AVAXUSDT,1,0.0,0.10279999999999845,2025-05-21 06:00:00,22.8658,-0.6582903205422838,stop_loss,
LONG,107500.7,,106136.0,,TREND,35.6611,904.3786,24.8813,7.0569,4,BOS,True,2025-05-21 05:00:00,0.0006230090279860782,0.850220420492599,BTCUSDT,4,0.1595222393199953,1364.699999999997,2025-05-21 09:00:00,106136.0,-0.850220420492599,stop_loss,ABOVE
LONG,0.7598,,0.7478,,TREND,38.4609,0.0093,25.5008,7.473,5,BOS,True,2025-05-21 05:00:00,25.0474100963449,0.588614137264107,ADAUSDT,12,0.6936170212765926,0.023500000000000076,2025-05-21 17:00:00,0.7478,-0.3005689211561391,stop_loss,ABOVE
LONG,0.225,0.2335,0.2237,6.35,RANGE,21.1547,0.0045,23.8956,21.911,4,SWEEP,False,2025-05-21 17:00:00,409.92505416682906,0.5329025704168759,DOGEUSDT,5,6.03076923076924,0.0012999999999999956,2025-05-21 22:00:00,0.2335,3.48436296041805,take_profit,
LONG,2662.81,,2634.38,,TREND,34.5021,41.61,40.0694,0.769,4,BOS,True,2025-05-22 08:00:00,0.013743409103458231,0.858550766693033,ETHUSDT,11,0.04578197534816931,62.4699999999998,2025-05-22 19:00:00,2634.38,-0.3907251208113153,stop_loss,ABOVE
LONG,109033.7,,110683.2,,TREND,30.6319,805.7929,34.6917,13.6414,4,BOS,True,2025-05-21 14:00:00,0.00025015581508279434,0.7584474157495228,BTCUSDT,38,0.8935650911969399,3031.899999999994,2025-05-23 04:00:00,110683.2,0.41263201697906926,stop_loss,ABOVE
LONG,3.099,,3.093,,TREND,32.4797,0.0444,37.8422,3.8647,4,BOS,True,2025-05-22 08:00:00,13.130776431775736,1.1161159967009429,AXSUSDT,22,1.2470588235294042,0.08500000000000041,2025-05-23 06:00:00,3.093,-0.0787846585906574,stop_loss,ABOVE
LONG,398.9,,434.2,,TREND,38.0759,3.8357,26.257,7.0764,4,BOS,True,2025-05-21 05:00:00,0.0646828722268252,0.588614137264107,BCHUSDT,54,5.7692307692307905,9.099999999999966,2025-05-23 11:00:00,434.2,2.28330538960693,stop_loss,ABOVE
LONG,0.7995,,0.8036,,TREND,33.1516,0.01,33.7151,2.9349,4,BOS,True,2025-05-22 08:00:00,68.0558534573747,1.1161159967009429,ADAUSDT,27,2.347560975609759,0.01639999999999997,2025-05-23 11:00:00,0.8036,0.27902899917523577,stop_loss,ABOVE
LONG,5.439,,5.752,,TREND,36.3009,0.0636,31.5376,3.4792,4,BOS,True,2025-05-22 08:00:00,1.8011554546007682,0.5943813000182536,APTUSDT,27,1.6606060606060604,0.33000000000000007,2025-05-23 11:00:00,5.752,0.5637616572900399,stop_loss,ABOVE
LONG,4.889,,4.899,,TREND,32.5771,0.0597,29.06,4.951,4,BOS,True,2025-05-22 08:00:00,10.267856455390477,1.1161159967009429,DOTUSDT,27,1.9788408463661455,0.1086999999999998,2025-05-23 11:00:00,4.899,0.10267856455390259,stop_loss,ABOVE
LONG,179.76,,180.04,,TREND,35.0673,2.61,38.7521,1.5326,4,BOS,True,2025-05-22 08:00:00,0.1882786769063668,0.858550766693033,SOLUSDT,27,1.5438596491228107,4.560000000000002,2025-05-23 11:00:00,180.04,0.05271802953378291,stop_loss,ABOVE
SHORT,0.1944,,0.18525,,TREND,30.7089,0.0033,15.6582,43.9818,4,BOS,True,2025-05-23 20:00:00,107.82556818566057,0.7871266477553223,HBARUSDT,47,1.5547945205479448,0.007300000000000001,2025-05-25 19:00:00,0.18525,0.9866039488987933,stop_loss,BELOW
SHORT,0.4008,,0.3862,,TREND,36.2487,0.0087,11.9574,39.9672,4,BOS,True,2025-05-23 20:00:00,39.06335720870082,0.6054820367348632,ARBUSDT,50,1.3935483870967735,0.015500000000000014,2025-05-25 22:00:00,0.3862,0.570325015247032,stop_loss,BELOW
SHORT,2.904,,2.787,,TREND,32.1193,0.0501,15.2422,43.3048,4,BOS,True,2025-05-23 20:00:00,10.2428893101293,1.1369607134243545,FILUSDT,50,1.360360360360356,0.11100000000000021,2025-05-25 22:00:00,2.787,1.198418049285128,stop_loss,BELOW
LONG,668.9,,671.9,,TREND,34.5815,3.1929,32.4385,5.8166,3,BOS,True,2025-05-25 23:00:00,0.13240037126240656,1.0856830443517247,BNBUSDT,14,0.7804878048780525,8.199999999999932,2025-05-26 13:00:00,671.9,0.3972011137872197,stop_loss,ABOVE
LONG,0.4009,,0.3951,,TREND,38.8284,0.0054,33.2891,12.7321,4,BOS,True,2025-05-26 00:00:00,29.42427362816268,0.6149673188285992,ARBUSDT,13,0.23923444976076605,0.020899999999999974,2025-05-26 13:00:00,0.3951,-0.17066078704334273,stop_loss,ABOVE
LONG,425.7,,409.7,,TREND,39.7885,4.2714,31.4381,16.388,4,BOS,True,2025-05-26 00:00:00,0.03843545742678745,0.6149673188285992,BCHUSDT,25,0.0,16.0,2025-05-27 01:00:00,409.7,-0.6149673188285992,stop_loss,ABOVE
SHORT,2.787,,2.807,,TREND,30.1242,0.024,14.881,22.619,4,BOS,True,2025-05-26 14:00:00,14.823543316193252,0.8004713390744396,FILUSDT,13,0.4074074074074016,0.05400000000000027,2025-05-27 03:00:00,2.807,-0.2964708663238653,stop_loss,BELOW
LONG,6.918,,6.628,,TREND,33.6116,0.1387,35.5819,16.7353,4,BOS,True,2025-05-28 08:00:00,1.6744463091334894,1.1503446143747076,UNIUSDT,11,0.0,0.6870000000000003,2025-05-28 19:00:00,6.628,-0.485589429648712,stop_loss,ABOVE
SHORT,0.2191,,0.22106,,TREND,33.2376,0.002,8.966,31.0195,4,BOS,True,2025-05-28 14:00:00,209.15356624994664,1.1503446143747076,DOGEUSDT,9,0.36363636363636365,0.005500000000000005,2025-05-28 23:00:00,0.22106,-0.409940989849899,stop_loss,BELOW
SHORT,0.7392,,0.7508,,TREND,31.6634,0.0079,10.5691,26.4679,4,BOS,True,2025-05-28 20:00:00,98.89703818138754,1.1472056429041009,ADAUSDT,4,0.0,0.011600000000000055,2025-05-29 00:00:00,0.7508,-1.1472056429041009,stop_loss,BELOW
LONG,7.212,,7.079,,TREND,35.2567,0.1346,30.9284,15.5968,4,BOS,True,2025-05-29 00:00:00,1.3995567480410103,0.8747229675256314,UNIUSDT,9,0.5216000000000008,0.625,2025-05-29 09:00:00,7.079,-0.18614104748945437,stop_loss,ABOVE
LONG,424.4,,418.5,,TREND,38.6694,4.5714,32.9688,27.3437,4,BOS,True,2025-05-28 23:00:00,0.030025945540980543,0.6095266944819037,BCHUSDT,12,0.10344827586207032,20.299999999999955,2025-05-29 11:00:00,418.5,-0.1771530786917845,stop_loss,ABOVE
LONG,271.91,,265.67,,TREND,35.2943,3.1979,25.4858,20.4378,4,BOS,True,2025-05-29 00:00:00,0.07381628417937804,0.8747229675256314,AAVEUSDT,11,0.15274261603375516,11.850000000000023,2025-05-29 11:00:00,265.67,-0.4606136132793196,stop_loss,ABOVE
SHORT,2.2872,,2.1422,,TREND,36.0487,0.0126,4.6459,33.0878,3,BOS,True,2025-05-28 06:00:00,26.45742103439833,0.7487450152734784,XRPUSDT,75,6.632508833922211,0.028300000000000214,2025-05-31 09:00:00,2.1422,3.836326049987758,stop_loss,BELOW
LONG,412.9,,413.1,,TREND,35.1782,5.7357,24.1594,13.076,4,BOS,True,2025-05-31 13:00:00,0.06590386796849836,0.8897022175747278,BCHUSDT,9,0.5555555555555556,13.5,2025-05-31 22:00:00,413.1,0.013180773593702668,stop_loss,ABOVE
SHORT,0.6575,,0.6846,,TREND,39.7886,0.0072,9.1807,41.8559,3,BOS,True,2025-06-01 09:00:00,27.781564997688456,0.7528804114373575,ADAUSDT,7,0.0,0.027100000000000013,2025-06-01 16:00:00,0.6846,-0.7528804114373575,stop_loss,BELOW
SHORT,3.3222,3.1844,3.3342,11.44,RANGE,17.2559,0.0402,26.7117,17.0727,2,SWEEP,False,2025-06-01 22:00:00,51.97057506183044,0.6236469007419658,SUIUSDT,1,0.0,0.01200000000000001,2025-06-01 23:00:00,3.3342,-0.6236469007419658,stop_loss,
SHORT,0.1708,0.167,0.1713,7.24,RANGE,19.8902,0.0017,21.0483,18.4275,4,SWEEP,False,2025-06-02 21:00:00,1118.635445860863,0.559317722930432,HBARUSDT,1,0.0,0.0005000000000000004,2025-06-02 22:00:00,0.1713,-0.559317722930432,stop_loss,
SHORT,2.1847,2.1341,2.1898,9.93,RANGE,16.1456,0.017,17.4516,14.4659,4,SWEEP,False,2025-06-02 21:00:00,109.67014175106286,0.559317722930432,XRPUSDT,1,0.0,0.0051000000000001044,2025-06-02 22:00:00,2.1898,-0.559317722930432,stop_loss,
LONG,668.1,,663.5,,TREND,33.1957,3.1214,41.1899,4.5767,4,BOS,True,2025-06-03 00:00:00,0.060992980256908295,1.1405687308041879,BNBUSDT,12,0.15508021390374171,18.700000000000045,2025-06-03 12:00:00,663.5,-0.28056770918177953,stop_loss,ABOVE
LONG,2583.87,,2601.1,,TREND,39.8052,24.5786,34.7661,8.5557,4,BOS,True,2025-06-02 22:00:00,0.010036408891420014,0.6074034661087391,ETHUSDT,22,1.0474223397224116,60.51999999999998,2025-06-03 20:00:00,2601.1,0.17292732519916704,stop_loss,ABOVE
LONG,6.389,,6.57,,TREND,36.1667,0.0902,28.8994,7.8385,4,BOS,True,2025-06-02 22:00:00,3.7036796713947373,0.6074034661087391,UNIUSDT,26,2.939024390243893,0.1640000000000006,2025-06-04 00:00:00,6.57,0.6703660205224476,stop_loss,ABOVE
SHORT,0.0122,,0.012473,,TREND,37.8133,0.0002,17.1639,26.5169,4,BOS,True,2025-06-03 21:00:00,1011.7215234781318,0.6070329140868789,1000PEPEUSDT,11,0.0,0.0005999999999999998,2025-06-04 08:00:00,0.012473,-0.2761999759095289,stop_loss,BELOW
SHORT,154.73,,157.54,,TREND,35.0934,1.9943,13.7536,33.9183,4,BOS,True,2025-06-03 21:00:00,0.09918838465471874,0.876825320347714,SOLUSDT,12,0.0,8.840000000000003,2025-06-04 09:00:00,157.54,-0.2787193608797599,stop_loss,BELOW
SHORT,14.285,13.966,14.432,2.17,RANGE,11.8713,0.1449,19.8127,9.7092,4,SWEEP,False,2025-06-04 10:00:00,3.7810789872121333,0.5558186111201845,LINKUSDT,4,1.5238095238095226,0.14700000000000024,2025-06-04 14:00:00,13.966,1.2061641969206738,take_profit,
SHORT,0.1722,0.1663,0.1756,1.7,RANGE,17.7602,0.0017,31.1015,8.2073,4,SWEEP,False,2025-06-03 00:00:00,163.46882978704937,0.5557940212759702,HBARUSDT,45,1.5676470588235234,0.003400000000000014,2025-06-04 21:00:00,0.1663,0.9644660957435894,take_profit,
SHORT,0.6667,,0.6809,,TREND,32.4068,0.0062,11.8056,42.2454,4,BOS,True,2025-06-04 20:00:00,46.49458055009279,1.1484161395872945,ADAUSDT,13,0.06477732793521988,0.024700000000000055,2025-06-05 09:00:00,0.6809,-0.6602230438113172,stop_loss,BELOW
SHORT,86.83,,84.34,,TREND,38.867,0.9043,11.2954,31.3586,3,BOS,True,2025-06-05 17:00:00,0.331314113999403,0.7487698976386525,LTCUSDT,9,2.066371681415925,2.260000000000005,2025-06-06 02:00:00,84.34,0.8249721438585118,stop_loss,BELOW
SHORT,2.1289,,2.1417,,TREND,30.8864,0.0212,10.4749,40.9229,4,BOS,True,2025-06-05 19:00:00,8.227467883520129,0.7964188911247485,XRPUSDT,14,0.723140495867767,0.0968,2025-06-06 09:00:00,2.1417,-0.10531158890906067,stop_loss,BELOW
SHORT,2.564,,2.425,,TREND,35.0011,0.0263,9.2391,32.6087,4,BOS,True,2025-06-04 20:00:00,13.18503030525028,0.8833970304517651,FILUSDT,40,3.5522388059701635,0.06699999999999973,2025-06-06 12:00:00,2.425,1.832719212429792,stop_loss,BELOW
LONG,6.335,,6.232,,TREND,36.8993,0.0836,44.0171,5.641,4,BOS,True,2025-06-07 13:00:00,2.6109936285672717,0.6214164835990095,UNIUSDT,20,0.2268907563025226,0.23799999999999955,2025-06-08 09:00:00,6.232,-0.26893234374242836,stop_loss,ABOVE
SHORT,0.1863,0.1803,0.1867,12.67,RANGE,22.7378,0.0016,27.9186,10.9955,4,SWEEP,False,2025-06-08 21:00:00,1419.4231333462774,0.5677692533385272,DOGEUSDT,9,14.19999999999957,0.00040000000000001146,2025-06-09 06:00:00,0.1803,8.516538800077672,take_profit,
LONG,0.1715,,0.17879,,TREND,32.6831,0.0014,25.0,18.1911,4,BOS,True,2025-06-09 10:00:00,305.04916342059823,1.220196653682394,HBARUSDT,43,2.942499999999991,0.0040000000000000036,2025-06-11 05:00:00,0.17879,2.2238084013361585,stop_loss,ABOVE
LONG,0.012,,0.012709,,TREND,34.4242,0.0002,38.8375,7.926,4,BOS,True,2025-06-08 21:00:00,1280.377601916473,0.8962643213415323,1000PEPEUSDT,60,1.949999999999997,0.000700000000000001,2025-06-11 09:00:00,0.012709,0.9077877197587787,stop_loss,ABOVE
LONG,2.467,,2.607,,TREND,30.6449,0.0258,32.687,17.7285,4,BOS,True,2025-06-09 10:00:00,8.708778654354917,0.8447515294724267,NEARUSDT,47,2.0103092783505145,0.09699999999999998,2025-06-11 09:00:00,2.607,1.2192290116096896,stop_loss,ABOVE
LONG,21.898,22.47,21.8042,6.1,RANGE,21.5175,0.3125,21.0743,21.3029,3,SWEEP,False,2025-06-11 17:00:00,7.926221211792041,0.7434795496660784,AVAXUSDT,1,0.0,0.09379999999999811,2025-06-11 18:00:00,21.8042,-0.7434795496660784,stop_loss,
LONG,2758.1,2834.4,2746.52,6.59,RANGE,16.705,38.6,20.3257,21.0215,3,SWEEP,False,2025-06-11 22:00:00,0.06395657628668985,0.7406171533998639,ETHUSDT,5,1.4602763385147164,11.579999999999927,2025-06-12 03:00:00,2746.52,-0.7406171533998639,stop_loss,
LONG,2.663,2.747,2.6097,1.58,RANGE,17.8969,0.0331,10.7991,19.4384,3,SWEEP,False,2025-06-12 02:00:00,13.895256161348374,0.7406171533998639,FILUSDT,8,0.0,0.05329999999999968,2025-06-12 10:00:00,2.6097,-0.7406171533998639,stop_loss,
SHORT,88.14,,89.35,,TREND,38.5248,0.8621,5.7995,30.0746,4,BOS,True,2025-06-12 11:00:00,0.17856739317755352,0.6571280068933957,LTCUSDT,6,0.07336956521739037,3.6799999999999926,2025-06-12 17:00:00,89.35,-0.21606654574483863,stop_loss,BELOW
LONG,306.42,,292.08,,TREND,37.8412,4.0057,30.9736,10.2889,3,BOS,True,2025-06-12 17:00:00,0.05594472474745348,0.8022473528784847,AAVEUSDT,3,0.0,14.340000000000032,2025-06-12 20:00:00,292.08,-0.8022473528784847,stop_loss,ABOVE
SHORT,653.2,,649.1,,TREND,31.9155,3.8643,7.3937,44.1774,4,BOS,True,2025-06-12 20:00:00,0.09159386066273487,1.227357732880645,BNBUSDT,10,0.8432835820895588,13.399999999999977,2025-06-13 06:00:00,649.1,0.37553482871721505,stop_loss,BELOW
SHORT,4.858,,4.468,,TREND,37.8408,0.0539,10.0796,31.1671,4,BOS,True,2025-06-12 11:00:00,3.099660409874499,0.6571280068933957,APTUSDT,21,2.202830188679237,0.21200000000000063,2025-06-13 08:00:00,4.468,1.2088675598510537,stop_loss,BELOW
SHORT,6.963,,7.507,,TREND,32.0824,0.1943,8.8235,44.8897,4,BOS,True,2025-06-13 00:00:00,1.1916094493986842,1.227357732880645,UNIUSDT,15,0.08058252427184483,1.0300000000000002,2025-06-13 15:00:00,7.507,-0.6482355404728837,stop_loss,BELOW
LONG,7.755,,7.356,,TREND,34.033,0.1539,32.8227,12.117,4,BOS,True,2025-06-13 23:00:00,2.3778857710207166,0.9487764226372659,UNIUSDT,8,0.0,0.399,2025-06-14 07:00:00,7.356,-0.948776422637266,stop_loss,ABOVE
SHORT,105758.8,102626.9,105944.29,16.88,RANGE,22.1759,618.3,23.9828,16.5812,4,SWEEP,False,2025-06-14 00:00:00,0.00324025466531776,0.6010348378697611,BTCUSDT,29,7.3357054288644425,185.4899999999907,2025-06-15 05:00:00,105944.29,-0.6010348378697611,stop_loss,
SHORT,2.8362,,3.0319,,TREND,32.1673,0.0356,5.0381,44.6407,3,BOS,True,2025-06-14 16:00:00,7.66481487300434,1.5000042706469492,SUIUSDT,13,0.0,0.19569999999999999,2025-06-15 05:00:00,3.0319,-1.5000042706469492,stop_loss,BELOW
SHORT,2.1236,,2.1612,,TREND,37.3763,0.0164,13.4557,26.2123,4,BOS,True,2025-06-14 16:00:00,12.285320542049353,0.6535790528370246,XRPUSDT,17,0.005639097744364464,0.053199999999999914,2025-06-15 09:00:00,2.1612,-0.46192805238105394,stop_loss,BELOW
LONG,433.9,,457.4,,TREND,37.6617,7.0714,44.1414,2.4242,4,BOS,True,2025-06-13 16:00:00,0.03732075089045196,0.6568452156719533,BCHUSDT,57,1.6534090909090955,17.599999999999966,2025-06-16 01:00:00,457.4,0.8770376459256211,stop_loss,ABOVE
SHORT,643.0,,648.7,,TREND,37.3778,2.2429,14.0127,31.5287,4,BOS,True,2025-06-15 20:00:00,0.11311509445361911,0.6447560383856341,BNBUSDT,5,0.0,5.7000000000000455,2025-06-16 01:00:00,648.7,-0.6447560383856341,stop_loss,BELOW
