direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,position_size,risk_amount,capital_before_entry,trade_risk,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,mtf_tf
SHORT,0.9998,3.0,0.018102,,1.0239,-1.0,TREND,32.4231,0.0241,8.8784,27.8781,3.0,3_to_4,0.5,,True,,,0.012700000000000045,,,BOS,True,,,1.0141,2024-05-10 23:00:00,2.5,momentum,full,NONE,False,momentum,13.0,BELOW,24.264451193389185,2.4264451193389185,485.28902386778367,2.4264451193389185,SUIUSDT,2,0.0,0.02410000000000001,0.0,1.3443983402489614,0.0,1.0322,0.9998,1.0239,0,0.0,0.0,0,False,0.9757,326,6119,2024-05-11 01:00:00,1.0239,-0.5847732737606796,stop_loss,SL,
SHORT,378.54,,5.503393,,379.24,-0.03336510962821687,TREND,38.9317,7.3379,14.5527,27.7524,3.5,3_to_4,0.5,BEARISH_BOS,False,,,7.720000000000027,,,BOS,False,,,399.52,2024-05-11 03:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.11551578898808959,2.423521252970115,484.704250594023,2.423521252970115,TAOUSDT,2,0.1367969494756916,20.97999999999996,0.2421353670162083,0.03813155386081773,0.2421353670162083,379.34,373.46,399.52,0,0.0,0.0,0,False,357.56000000000006,327,2441,2024-05-11 05:00:00,379.24,-0.0808610522916614,stop_loss,trailing_stop,15m
SHORT,2.541,,0.020904,,2.5765,0.016348773841963093,TREND,36.9271,0.0279,11.8657,35.5971,4.0,4_to_5,1.0,,True,,,0.027300000000000324,,,BOS,True,,,2.6144,2024-05-10 15:00:00,2.5,momentum,,NONE,False,momentum,11.0,BELOW,12.101789595861002,4.8407158383444004,484.07158383444005,0.8882713563361965,OPUSDT,24,0.6389645776566757,0.07339999999999991,0.9100817438692075,0.5708446866485027,0.9100817438692075,2.5829,2.4742,2.6144,1,0.4586578256831325,0.5,1,True,2.5385999999999997,325,6110,2024-05-11 15:00:00,2.5765,0.029044295030068612,stop_loss,trailing_stop,
SHORT,2.5327,,0.020904,,2.5765,-0.5,TREND,36.9271,0.0279,11.8657,35.5971,4.0,4_to_5,1.0,,True,,,0.027300000000000324,,,BOS,True,,,2.6144,2024-05-10 16:00:00,2.5,momentum,,NONE,False,momentum,11.0,BELOW,12.101789595861002,4.8407158383444004,484.07158383444005,0.5300583842987072,OPUSDT,23,0.8812785388127974,0.04379999999999962,1.335616438356176,1.1461187214611928,1.335616438356176,2.5829,2.4742,2.6144,2,0.4586578256831325,0.5,1,True,2.5385999999999997,325,6110,2024-05-11 15:00:00,2.5765,-0.0714005586155747,stop_loss,trailing_stop,
SHORT,1.0852,,0.009863,,1.0329,1.4111498257839705,TREND,32.0008,0.0132,7.7675,36.1217,4.0,4_to_5,1.0,,True,,,0.012399999999999967,,,BOS,True,,,1.1426,2024-05-11 14:00:00,2.5,momentum,,NONE,False,momentum,4.0,BELOW,12.115584738543284,4.846233895417313,484.62338954173134,4.846233895417313,AXLUSDT,10,1.0418118466898907,0.05740000000000012,1.1236933797909385,0.0,1.1236933797909385,1.0852,1.0207,1.1426,0,0.6954345639923859,0.5,1,True,1.0277999999999998,328,3746,2024-05-12 00:00:00,1.0329,1.3290796458182,stop_loss,trailing_stop,
SHORT,1.0308,,0.009863,,1.0416,0.09550561797752527,TREND,32.0008,0.0132,7.7675,36.1217,4.0,4_to_5,1.0,,True,,,0.012399999999999967,,,BOS,True,,,1.1426,2024-05-11 17:00:00,2.5,momentum,,NONE,False,momentum,4.0,BELOW,12.115584738543284,4.846233895417313,484.62338954173134,0.3234861125191077,AXLUSDT,11,0.20224719101122904,0.026700000000000168,0.3295880149812683,0.43071161048689116,0.3295880149812683,1.0423,1.022,1.1426,1,0.6954345639923859,0.5,1,True,1.0277999999999998,328,3746,2024-05-12 04:00:00,1.0416,0.5645862488161167,stop_loss,trailing_stop,
SHORT,13.585,1.0,0.084429,,13.3598,2.0,TREND,31.7667,0.1126,17.2589,32.4239,4.5,4_to_5,1.0,BEARISH_BOS,False,SWEEP_LOW,,0.14000000000000057,,,BOS,False,,,13.629,2024-05-13 02:00:00,2.5,zone,full,NONE,False,zone,,BELOW,24.323734958639008,4.8647469917278015,486.47469917278016,4.8647469917278015,LINKUSDT,5,4.484902309058603,0.11260000000000048,4.600355239786842,0.0,4.600355239786842,13.585,13.067,13.697600000000001,0,0.0,0.0,0,False,13.4724,329,6170,2024-05-13 07:00:00,13.3598,5.477705112685528,stop_loss,trailing_stop,15m
SHORT,82.1643,1.0,0.591429,,83.03,-0.41112219214513196,TREND,31.3589,0.7886,11.3225,36.3225,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.5699999999999932,,,BOS,False,,,84.27,2024-05-13 05:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.155137719458566,2.4323734958639007,486.47469917278016,2.4323734958639007,AAVEUSDT,2,0.04953222206391937,2.105699999999999,0.752386379826186,0.45386332336040647,0.752386379826186,83.12,80.58,84.27,0,0.0,0.0,0,False,80.0586,330,6173,2024-05-13 07:00:00,83.03,-1.000002723735285,stop_loss,trailing_stop,
SHORT,32.21,1.0,0.298929,,32.57,-0.21492537313432838,TREND,37.2499,0.3986,4.5699,31.2724,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.16499999999999915,,,BOS,False,,,33.885,2024-05-14 02:45:00,2.5,zone,full,NONE,False,zone,,ABOVE,1.4655295569006903,2.454762007808652,490.9524015617304,2.454762007808652,AVAXUSDT,3,0.03582089552238948,1.6749999999999972,0.07761194029850912,0.22388059701492574,0.07761194029850912,32.585,32.08,33.885,0,0.0,0.0,0,False,30.535000000000004,331,6194,2024-05-14 05:00:00,32.57,-0.5275906404842476,stop_loss,trailing_stop,15m
SHORT,1.0018,,0.010339,,0.9609,2.420118343195281,TREND,38.8873,0.0138,13.7306,38.4974,3.0,3_to_4,0.5,,True,,,0.011799999999999922,,,BOS,True,,,1.0187,2024-05-14 07:00:00,2.5,momentum,,NONE,False,momentum,9.0,ABOVE,24.521240546062312,2.452124054606231,490.4248109212462,2.452124054606231,AXLUSDT,1,2.7455621301775284,0.016899999999999915,3.3786982248520903,0.0,3.3786982248520903,1.0018,0.9447,1.0187,0,0.0,0.0,0,False,0.9849000000000001,332,3811,2024-05-14 08:00:00,0.9609,1.0029187383339497,stop_loss,trailing_stop,
SHORT,0.9924,1.0,0.008218,,0.9001,4.273148148148133,TREND,35.8655,0.011,10.0391,36.6362,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.026700000000000057,,,BOS,False,,,1.014,2024-05-14 08:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,24.57138648297901,2.4571386482979007,491.42772965958017,2.4571386482979007,SUIUSDT,17,4.819444444444429,0.021600000000000064,5.018518518518501,0.0,5.018518518518501,0.9924,0.884,1.014,0,0.0,0.0,0,False,0.9707999999999999,333,6200,2024-05-15 01:00:00,0.9001,2.267938972378961,stop_loss,trailing_stop,
SHORT,0.9399,1.0,0.008218,,0.9001,3.4912280701754104,TREND,35.8655,0.011,10.0391,36.6362,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.026700000000000057,,,BOS,False,,,1.014,2024-05-14 09:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,24.57138648297901,2.4571386482979007,491.42772965958017,0.2801138059059626,SUIUSDT,16,4.526315789473652,0.011400000000000077,4.903508771929787,0.10526315789474402,4.903508771929787,0.9411,0.884,1.014,1,0.0,0.0,0,False,0.9707999999999999,333,6200,2024-05-15 01:00:00,0.9001,0.9779411820225632,stop_loss,trailing_stop,
SHORT,0.9371,1.0,0.008218,,0.9001,2.6056338028169055,TREND,35.8655,0.011,10.0391,36.6362,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.026700000000000057,,,BOS,False,,,1.014,2024-05-14 10:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,24.57138648297901,2.4571386482979007,491.42772965958017,0.3489136880583017,SUIUSDT,15,3.436619718309866,0.01419999999999999,3.739436619718315,0.2605633802816851,3.739436619718315,0.9408,0.884,1.014,2,0.0,0.0,0,False,0.9707999999999999,333,6200,2024-05-15 01:00:00,0.9001,0.9091412998702241,stop_loss,trailing_stop,
SHORT,434.7634,1.0,2.673214,,431.9,0.3374024933424469,TREND,31.3113,3.5643,11.9238,28.1563,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,2.5499999999999545,,,BOS,False,,,443.25,2024-05-15 11:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.29197956255382096,2.4779137555692596,495.5827511138519,2.4779137555692596,BCHUSDT,1,0.0,8.48660000000001,1.1975820705582867,1.512572761765609,1.1975820705582867,447.6,424.6,443.25,0,0.0,0.0,0,False,426.2768,334,6227,2024-05-15 12:00:00,431.9,0.8360542794166147,stop_loss,trailing_stop,
LONG,36.36,,0.379286,,36.48,0.04571428571428474,TREND,39.5851,0.5057,48.7288,9.6751,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.32500000000000284,,,BOS,False,,33.735,,2024-05-17 10:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.9455596293205114,2.4820940269663425,496.4188053932685,2.4820940269663425,AVAXUSDT,3,0.19619047619047641,2.625,0.253333333333333,0.0,0.253333333333333,37.025,36.36,33.735,0,0.0,0.0,0,False,38.985,338,6274,2024-05-17 13:00:00,36.48,0.11346715551845896,stop_loss,trailing_stop,15m
LONG,14.897,1.0,0.241018,,16.028,0.583290355853532,TREND,31.8697,0.3214,47.8551,9.9355,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.20999999999999908,,,BOS,False,,12.958,,2024-05-16 21:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.280089750885169,2.4820940269663425,496.4188053932685,2.4820940269663425,LINKUSDT,21,0.8416709644146465,1.939,0.9618359979370811,0.0,0.9618359979370811,16.762,14.897,12.958,0,0.0,0.0,0,False,16.836,335,6261,2024-05-17 18:00:00,16.028,1.447781508251124,stop_loss,trailing_stop,15m
LONG,0.4569,1.0,0.003836,,0.4807,1.335087719298248,TREND,36.3718,0.0051,48.1844,5.3073,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.0040999999999999925,,,BOS,False,,0.4284,,2024-05-17 10:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,12.410470134831712,2.4820940269663425,496.4188053932685,2.4820940269663425,ADAUSDT,13,1.0736842105263176,0.02849999999999997,1.1754385964912304,0.0,1.1754385964912304,0.4904,0.4569,0.4284,0,0.35369839884270343,0.5,1,True,0.48539999999999994,337,6274,2024-05-17 23:00:00,0.4807,0.6490675880516987,stop_loss,trailing_stop,
LONG,157.7715,1.0,1.703036,,172.11,1.4713443755715883,TREND,35.7931,2.2707,33.8157,8.4618,3.5,3_to_4,0.5,BULLISH_BOS,False,,,3.1399999999999864,,,BOS,False,,143.01,,2024-05-17 06:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.08407323195360704,2.4820940269663425,496.4188053932685,2.4820940269663425,SOLUSDT,24,1.041797920265555,14.761500000000012,1.1251227856247656,0.0,1.1251227856247656,174.38,157.7715,143.01,0,1.2410470134831713,0.5,1,True,172.53300000000002,336,6270,2024-05-18 06:00:00,172.11,2.4465310498499666,stop_loss,trailing_stop,
LONG,0.1546,,0.000918,,0.153,-0.8000000000000056,TREND,35.3767,0.0012,26.3865,6.9469,3.0,3_to_4,0.5,,True,,,0.0013199999999999878,,,BOS,True,,0.1526,,2024-05-19 03:00:00,2.5,momentum,,NONE,False,momentum,4.0,ABOVE,25.053782634746987,2.505378263474699,501.0756526949397,2.505378263474699,DOGEUSDT,5,0.5200000000000133,0.001999999999999974,0.645000000000015,1.1600000000000095,0.645000000000015,0.15589,0.15228,0.1526,0,0.0,0.0,0,False,0.15659999999999996,339,6315,2024-05-19 08:00:00,0.153,-0.040086052215594935,stop_loss,trailing_stop,
LONG,172.74,1.0,1.703036,,168.59,-0.5,TREND,35.7931,2.2707,33.8157,8.4618,3.5,3_to_4,0.5,BULLISH_BOS,False,,,3.1399999999999864,,,BOS,False,,143.01,,2024-05-18 02:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.08407323195360704,2.4820940269663425,496.4188053932685,0.34890391260746967,SOLUSDT,35,0.5807228915662634,4.150000000000006,0.7590361445783067,1.3156626506024098,0.7590361445783067,175.89,167.28,143.01,1,1.2410470134831713,0.5,1,True,172.53300000000002,336,6270,2024-05-19 13:00:00,168.59,0.8921431008757016,stop_loss,trailing_stop,
LONG,488.6,,6.088393,,510.15,2.6546274282757736,TREND,37.6292,8.1179,38.7593,6.2033,3.0,3_to_4,0.5,,True,,,4.149999999999977,,,BOS,True,,480.55,,2024-05-21 00:00:00,2.5,momentum,,NONE,False,momentum,14.0,BELOW,0.3091487390480288,2.5096385487179993,501.92770974359985,2.5096385487179993,BCHUSDT,5,3.9480653863683806,8.11790000000002,4.299141403564948,0.0,4.299141403564948,523.5,488.6,480.4821,0,0.0,0.0,0,False,496.71790000000004,340,6360,2024-05-21 05:00:00,510.15,6.662155326485006,stop_loss,trailing_stop,
LONG,620.1,1.0,3.88125,,612.55,-0.14533205004812438,TREND,33.4783,5.175,20.5659,13.4576,3.5,3_to_4,0.5,BULLISH_BOS,False,,,13.549999999999955,,,BOS,False,,568.15,,2024-05-22 03:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.04894993889028723,2.542949325350424,508.58986507008484,2.542949325350424,BNBUSDT,14,0.08469682386910439,51.950000000000045,0.13089509143407024,0.17709335899903825,0.13089509143407024,626.9,610.9,568.15,0,0.0,0.0,0,False,672.0500000000001,341,6387,2024-05-22 17:00:00,612.55,-0.36957203862167193,stop_loss,trailing_stop,15m
LONG,437.83,1.0,7.891607,,440.4,0.6158179360072101,TREND,33.8419,10.5221,32.1703,8.9064,3.5,3_to_4,0.5,BULLISH_BOS,False,,,7.159999999999968,,,BOS,False,,415.64,,2024-05-22 19:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.057257806785879134,2.5411014651573156,508.22029303146314,2.5411014651573156,TAOUSDT,6,1.4267688147814344,22.189999999999998,1.8026137899954937,0.0,1.8026137899954937,477.83,437.83,415.64,0,1.2705507325786578,0.5,1,True,460.02,342,2721,2024-05-23 01:00:00,440.4,1.4177032960183669,stop_loss,trailing_stop,15m
LONG,469.49,1.0,7.891607,,440.4,-0.2761472785485597,TREND,33.8419,10.5221,32.1703,8.9064,3.5,3_to_4,0.5,BULLISH_BOS,False,,,7.159999999999968,,,BOS,False,,415.64,,2024-05-22 21:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.057257806785879134,2.5411014651573156,508.22029303146314,2.146022598334751,TAOUSDT,4,0.0,37.48000000000002,0.12113127001067132,0.8239060832443965,0.12113127001067132,474.03,438.61,415.64,1,1.2705507325786578,0.5,1,True,460.02,342,2721,2024-05-23 01:00:00,440.4,-0.395078866822568,stop_loss,trailing_stop,15m
LONG,9.834,2.0,0.193446,,10.012,0.9405940594059428,TREND,39.4815,0.2579,51.0939,7.1725,3.0,3_to_4,0.5,,True,,,0.42600000000000016,,,BOS,True,,9.43,,2024-05-24 20:00:00,2.5,momentum,full,NONE,False,momentum,5.0,ABOVE,3.1512556773555636,2.546214587303295,509.24291746065893,2.546214587303295,UNIUSDT,2,0.4801980198019824,0.4039999999999999,1.3019801980198018,0.0,1.3019801980198018,10.36,9.834,9.43,0,1.2731072936516474,0.5,1,True,10.238,344,6452,2024-05-24 22:00:00,10.012,1.8340308042209403,stop_loss,trailing_stop,
LONG,68750.0,1.0,398.314286,,68682.4,-0.12728642477100463,TREND,34.1148,531.0857,27.2071,14.2296,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,507.0,,,BOS,False,,68812.4,,2024-05-24 19:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.00479435727097023,2.546214587303295,509.24291746065893,2.546214587303295,BTCUSDT,4,0.2771680728741109,531.085699999996,0.9073865103127382,0.41349258697797264,0.9073865103127382,69231.9,68530.4,68218.9143,0,0.0,0.0,0,False,69281.0857,343,6451,2024-05-24 23:00:00,68682.4,-0.32409855151761546,stop_loss,trailing_stop,15m
LONG,0.016,,0.000306,,0.0159101,-0.04086363636363653,TREND,39.0832,0.0004,36.9687,8.0652,3.0,3_to_4,0.5,,True,,,0.00045490000000000114,,,BOS,True,,0.0138,,2024-05-26 21:00:00,2.5,momentum,,NONE,False,momentum,3.0,BELOW,25.537642485668115,2.5537642485668113,510.75284971336225,2.5537642485668113,1000PEPEUSDT,2,0.05177272727272731,0.0022000000000000006,0.08036363636363691,0.06409090909090852,0.08036363636363691,0.0161768,0.015859,0.0138,0,0.0,0.0,0,False,0.0182,345,6500,2024-05-26 22:00:00,0.0159101,-0.0022958340594615738,stop_loss,trailing_stop,15m
SHORT,84.9563,1.0,0.327321,,84.23,1.3608510133933818,TREND,34.793,0.4364,5.2373,32.5696,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.5600000000000023,,,BOS,False,,,85.8,2024-05-26 21:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.513431461755847,2.5537642485668113,510.75284971336225,2.5537642485668113,LTCUSDT,2,1.19272253170558,0.8436999999999983,1.2164276401564467,0.0,1.2164276401564467,84.9563,83.93,85.8,0,1.2768821242834056,0.5,1,True,84.1126,347,6501,2024-05-26 23:00:00,84.23,2.3760873949566697,stop_loss,trailing_stop,
LONG,0.9341,1.0,0.015123,,0.9161,-0.6545454545454532,TREND,32.6409,0.0202,23.2377,17.6762,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.03810000000000002,,,BOS,False,,0.9066,,2024-05-26 21:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,25.537642485668115,2.5537642485668113,510.75284971336225,2.5537642485668113,ENAUSDT,4,0.0,0.02750000000000008,0.0,0.7199999999999993,0.0,0.9341,0.9143,0.9066,0,0.0,0.0,0,False,0.9616000000000001,346,1306,2024-05-27 01:00:00,0.9161,-0.4596775647420265,stop_loss,trailing_stop,
SHORT,37.25,,0.393214,,37.05,0.8814609956132065,TREND,35.3831,0.5243,14.7139,34.0599,4.0,4_to_5,1.0,,True,,,0.17499999999999716,,,BOS,True,,,37.055,2024-05-28 04:00:00,2.5,momentum,,NONE,False,momentum,5.0,BELOW,4.889061259865732,5.1266696370951745,512.6669637095174,5.1266696370951745,AVAXUSDT,4,0.8296776654587165,0.5242999999999967,1.4018691588785126,0.0,1.4018691588785126,37.25,36.515,37.7743,0,2.5633348185475873,0.5,1,True,36.7257,349,6532,2024-05-28 08:00:00,37.05,3.5411470705207475,stop_loss,trailing_stop,15m
LONG,3.4125,3.0,0.089229,,3.6355,0.5028184892897402,TREND,38.0504,0.119,28.6563,16.1143,4.0,4_to_5,1.0,,True,,,0.05520000000000014,,,BOS,True,,2.969,,2024-05-28 09:00:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,11.639416252086537,5.162081107800382,516.2081107800382,5.162081107800382,WIFUSDT,5,0.7431792559188274,0.4435000000000002,0.9833145434047339,0.0,0.9833145434047339,3.8486,3.4125,2.969,0,0.0,0.0,0,False,3.8560000000000003,350,3309,2024-05-28 14:00:00,3.6355,2.5955898242152964,stop_loss,trailing_stop,15m
SHORT,484.283,3.0,4.366071,,471.05,2.2364373838093736,TREND,30.9327,5.8214,10.9816,44.4785,4.0,4_to_5,1.0,,True,,,2.1000000000000227,,,BOS,True,,,490.2,2024-05-28 03:00:00,2.5,momentum,full,NONE,False,momentum,7.0,BELOW,0.8664305622942704,5.1266696370951745,512.6669637095174,5.1266696370951745,BCHUSDT,21,3.613824573263501,5.916999999999973,4.036335981071514,0.0,4.036335981071514,484.283,460.4,490.2,0,0.0,0.0,0,False,478.36600000000004,348,6531,2024-05-29 00:00:00,471.05,11.465475630840084,stop_loss,trailing_stop,
SHORT,2.543,,0.024359,,2.5149,1.3646153846153983,TREND,32.0934,0.0325,6.3119,23.6859,5.0,5_plus,1.25,,True,SWEEP_LOW,,0.02090000000000014,,,BOS,True,,,2.5678,2024-05-29 21:00:00,2.5,momentum,,NONE,False,momentum,8.0,BELOW,13.256729405877337,6.6283647029386685,530.2691762350935,6.6283647029386685,OPUSDT,5,1.560000000000011,0.03249999999999975,2.104615384615401,0.0,2.104615384615401,2.543,2.4746,2.5755,0,0.43084370569101016,0.5,1,True,2.5105000000000004,351,6573,2024-05-30 02:00:00,2.5149,0.8033578019961665,stop_loss,trailing_stop,
SHORT,2.507,,0.024359,,2.5149,0.3015075376884476,TREND,32.0934,0.0325,6.3119,23.6859,5.0,5_plus,1.25,,True,SWEEP_LOW,,0.02090000000000014,,,BOS,True,,,2.5678,2024-05-29 22:00:00,2.5,momentum,,NONE,False,momentum,8.0,BELOW,13.256729405877337,6.6283647029386685,530.2691762350935,0.5276178303539187,OPUSDT,4,0.36934673366833953,0.03980000000000006,0.8140703517587924,0.33417085427135856,0.8140703517587924,2.5203,2.4746,2.5755,1,0.43084370569101016,0.5,1,True,2.5105000000000004,351,6573,2024-05-30 02:00:00,2.5149,0.32611554338458193,stop_loss,trailing_stop,
SHORT,0.5199,,0.001945,,0.5247,-0.3529411764705916,TREND,34.3638,0.0026,7.1625,38.0165,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.0050000000000000044,,,BOS,True,,,0.5335,2024-05-31 06:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,26.569932479023716,5.313986495804743,531.3986495804743,5.313986495804743,XRPUSDT,9,0.22794117647058854,0.013599999999999945,0.26470588235294573,0.4779411764705865,0.26470588235294573,0.5264,0.5163,0.5335,0,0.0,0.0,0,False,0.5063000000000001,352,6606,2024-05-31 15:00:00,0.5247,-0.12753567589931455,stop_loss,trailing_stop,15m
SHORT,6.981,2.0,0.038893,,6.989,-0.03018867924528298,TREND,37.4336,0.0519,16.9421,24.5179,3.0,3_to_4,0.5,BEARISH_BOS,True,,,0.04300000000000015,,,BOS,True,,,7.246,2024-05-31 14:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,10.02638961472591,2.6569932479023715,531.3986495804743,2.6569932479023715,DOTUSDT,13,0.43396226415094324,0.26500000000000057,0.660377358490564,0.15471698113207655,0.660377358490564,7.022,6.806,7.246,0,0.0,0.0,0,False,6.715999999999999,353,6614,2024-06-01 03:00:00,6.989,-0.08021111691780734,stop_loss,trailing_stop,15m
LONG,10.017,2.0,0.193446,,9.43,0.20868824531516278,TREND,39.4815,0.2579,51.0939,7.1725,3.0,3_to_4,0.5,,True,,,0.42600000000000016,,,BOS,True,,9.43,,2024-05-24 21:00:00,2.5,momentum,full,NONE,False,momentum,5.0,ABOVE,2.1688369568171177,2.546214587303295,509.24291746065893,1.2731072936516477,UNIUSDT,200,2.85008517887564,0.5869999999999997,3.0374787052810936,0.4054514480408853,3.0374787052810936,11.8,9.779,9.43,1,1.2731072936516474,0.5,1,True,10.238,344,6452,2024-06-02 05:00:00,9.846,0.9022361740359217,timeout,timeout,
LONG,613.3,,3.642857,,628.4,1.385630498533728,TREND,37.8007,4.8571,61.5441,4.4853,3.5,3_to_4,0.5,BULLISH_BOS,False,,,4.600000000000023,,,BOS,False,,596.25,,2024-06-03 06:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.07801952184189069,2.6604656948084653,532.0931389616931,2.6604656948084653,BNBUSDT,8,1.2199413489736144,17.049999999999955,1.4838709677419435,0.0,1.4838709677419435,638.6,613.3,596.25,0,1.3302328474042326,0.5,1,True,630.3499999999999,354,6678,2024-06-03 14:00:00,628.4,2.508327627216784,stop_loss,trailing_stop,15m
LONG,0.9637,1.0,0.018145,,0.9558,-0.15019011406844146,TREND,33.0683,0.0242,30.5285,10.6289,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.02849999999999997,,,BOS,True,,0.9111,,2024-06-03 13:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,26.604656948084653,5.320931389616931,532.0931389616931,5.320931389616931,ENAUSDT,1,0.0,0.05259999999999998,0.41064638783269886,0.31558935361216645,0.41064638783269886,0.9853,0.9471,0.9111,0,0.0,0.0,0,False,1.0163,355,1490,2024-06-03 14:00:00,0.9558,-0.21017678988986924,stop_loss,trailing_stop,
LONG,626.55,,3.642857,,628.4,0.5956072351421204,TREND,37.8007,4.8571,61.5441,4.4853,3.5,3_to_4,0.5,BULLISH_BOS,False,,,4.600000000000023,,,BOS,False,,596.25,,2024-06-03 07:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.07801952184189069,2.6604656948084653,532.0931389616931,1.5096777476405778,BNBUSDT,7,0.39018087855297695,19.34999999999991,0.6227390180878617,0.27390180878552867,0.6227390180878617,638.6,621.25,596.25,1,1.3302328474042326,0.5,1,True,630.3499999999999,354,6678,2024-06-03 14:00:00,628.4,1.4745689628117322,stop_loss,trailing_stop,15m
LONG,0.9546,2.0,0.02033,,1.0023,1.0965517241379306,TREND,32.685,0.0271,30.6719,15.3623,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.020000000000000018,,,BOS,False,,0.9111,,2024-06-03 22:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,26.79329293809159,2.679329293809159,535.8658587618318,2.679329293809159,ENAUSDT,6,2.094252873563221,0.04349999999999998,2.756321839080461,0.0,2.756321839080461,1.0745,0.9546,0.9111,0,0.0,0.0,0,False,0.9981,356,1499,2024-06-04 04:00:00,1.0023,1.2780400731469679,stop_loss,trailing_stop,
LONG,1.0214,2.0,0.02033,,1.0023,-0.29115853658536717,TREND,32.685,0.0271,30.6719,15.3623,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.020000000000000018,,,BOS,False,,0.9111,,2024-06-03 23:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,26.79329293809159,2.679329293809159,535.8658587618318,1.757640016738811,ENAUSDT,5,0.3704268292682919,0.0656000000000001,0.8094512195121927,0.33536585365853805,0.8094512195121927,1.0745,0.9994,0.9111,1,0.0,0.0,0,False,0.9981,356,1499,2024-06-04 04:00:00,1.0023,-0.5117518951175525,stop_loss,trailing_stop,
LONG,1.0402,2.0,0.02033,,1.0023,-1.0,TREND,32.685,0.0271,30.6719,15.3623,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.020000000000000018,,,BOS,False,,0.9111,,2024-06-04 00:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,23.470641834950857,2.679329293809159,535.8658587618318,0.8895373255446386,ENAUSDT,4,0.14511873350923626,0.037900000000000045,0.9050131926121361,1.0765171503957787,0.9050131926121361,1.0745,0.9994,0.9111,2,0.0,0.0,0,False,0.9981,356,1499,2024-06-04 04:00:00,1.0023,-0.8895373255446386,stop_loss,trailing_stop,
