direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,capital_before_entry,trade_risk,risk_percent,symbol,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit
SHORT,0.9958,2.0,0.010173,,1.0007,-0.3602941176470503,TREND,37.9028,0.0136,24.8025,33.7546,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.011199999999999988,,,BOS,False,,,1.0072,2024-05-13 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.013600000000000056,,1985626432.2397985,27004519.478461374,659095600.4081305,27004519.478461374,0.2,ARBUSDT,6,0.5441176470588267,0.6617647058823508,0.40441176470588514,0.6617647058823508,1.0013,0.9868,1.0094,0,0.0,-0.3602941176470503,True,True,0,False,0.9822,1070,10004,2024-05-13 16:00:00,1.0007,-1000000.0,stop_loss,trailing_stop,659095600.4081305
SHORT,8.5215,,0.107839,,8.4,0.30299251870324023,TREND,36.0407,0.1438,24.4411,29.8808,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.18849999999999945,,,BOS,True,,,8.9225,2024-05-13 12:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.4009999999999998,,232035064.39293453,93046060.8215667,659095600.4081305,93046060.8215667,0.2,APTUSDT,2,0.7618453865336671,0.7980049875311732,0.05486284289276871,0.7980049875311732,8.5435,8.2015,8.9225,0,0.0,0.30299251870324023,True,True,0,False,8.1205,1071,13738,2024-05-13 14:00:00,8.4,1000000.0,take_profit,TP,660095600.4081305
SHORT,1.0018,,0.010339,,0.9609,2.420118343195281,TREND,38.8873,0.0138,13.7306,38.4974,3.0,3_to_4,0.5,,True,,,0.011799999999999922,,,BOS,True,,,1.0187,2024-05-14 07:00:00,2.5,momentum,,NONE,False,momentum,9.0,ABOVE,0.016899999999999915,,1973734079.8806064,33356105.94998208,659095600.4081305,33356105.94998208,0.2,AXLUSDT,1,2.7455621301775284,3.3786982248520903,0.0,3.3786982248520903,1.0018,0.9447,1.0187,0,0.0,2.420118343195281,True,True,0,False,0.9849000000000001,1072,3811,2024-05-14 08:00:00,0.9609,1000000.0,take_profit,TP,660095600.4081305
SHORT,0.9945,1.0,0.006659,,0.9449,4.592592592592587,TREND,31.4939,0.0089,9.3323,32.9847,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.010700000000000154,,,BOS,False,,,1.0053,2024-05-14 09:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.010800000000000032,,1991238613.599187,21505377.026871283,660095600.4081305,21505377.026871283,0.2,ARBUSDT,18,5.888888888888881,6.268518518518508,0.0,6.268518518518508,0.9945,0.9268,1.0053,0,0.0,4.592592592592587,True,True,0,False,0.9837,1073,10027,2024-05-15 03:00:00,0.9449,1000000.0,take_profit,TP,663095600.4081305
SHORT,345.69,2.0,4.390714,,341.35,0.14857925368024574,TREND,33.9109,5.8543,9.6388,29.6242,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,5.009999999999991,,,BOS,False,,,374.9,2024-05-14 12:00:00,2.5,zone,full,NONE,False,zone,,BELOW,29.20999999999998,15m,2259827.4577477956,66009560.040813066,660095600.4081305,66009560.040813066,0.2,TAOUSDT,6,0.2721670660732624,0.4289626840123239,0.008901061280383125,0.4289626840123239,345.95,333.16,374.9,0,0.0,0.14857925368024574,True,True,0,False,316.48,1074,2522,2024-05-14 18:00:00,341.35,1000000.0,take_profit,TP,661095600.4081305
SHORT,2.5497,,0.023052,,2.4168,4.328990228013044,TREND,33.0211,0.0307,10.4811,31.6059,3.5,3_to_4,0.5,,False,SWEEP_LOW,,0.01739999999999986,,,BOS,False,,,2.5661,2024-05-14 17:00:00,2.5,momentum,,NONE,False,momentum,10.0,ABOVE,0.03069999999999995,,776674432.7663614,23843905.085927255,660095600.4081305,23843905.085927255,0.2,OPUSDT,9,5.387622149837142,5.612377850162872,0.0,5.612377850162872,2.5497,2.3774,2.5804,0,0.0,4.328990228013044,True,True,0,False,2.519,1075,17120,2024-05-15 02:00:00,2.4168,1000000.0,take_profit,TP,662095600.4081305
SHORT,80.1499,3.0,0.499821,,78.92,0.38553650355788227,TREND,34.7171,0.6664,4.2872,37.5134,3.0,3_to_4,0.5,,True,,,0.9899999999999949,,,BOS,True,,,83.34,2024-05-14 22:00:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,3.190100000000001,,20723350.37798597,66109560.04081306,661095600.4081305,66109560.04081306,0.2,LTCUSDT,11,0.514059120403748,0.6112347575311116,0.0,0.6112347575311116,80.1499,78.2,83.34,0,0.0,0.38553650355788227,True,True,0,False,76.9598,1076,20758,2024-05-15 09:00:00,78.92,1000000.0,take_profit,TP,665095600.4081305
LONG,0.0111,2.0,0.00022,,0.0113016,0.07199999999999988,TREND,35.4354,0.0003,32.7227,3.8833,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.0001393000000000002,,,BOS,False,,0.0083,,2024-05-15 06:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.0028000000000000004,15m,23681985728.861805,66309560.040813066,663095600.4081305,66309560.040813066,0.2,1000PEPEUSDT,2,0.12121428571428573,0.18753571428571383,0.0,0.18753571428571383,0.0116251,0.0111,0.0083,0,0.0,0.07199999999999988,True,True,0,False,0.013900000000000001,1077,9067,2024-05-15 08:00:00,0.0113016,1000000.0,take_profit,TP,664095600.4081305
SHORT,2.4997,1.0,0.028077,,2.3684,3.1486810551558695,TREND,30.1835,0.0374,9.0059,32.3793,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0535000000000001,,,BOS,False,,,2.5414,2024-05-16 14:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.04170000000000007,,798210505.7504467,33285378.089793682,665095600.4081305,33285378.089793682,0.2,OPUSDT,9,3.601918465227809,4.148681055155858,0.0,4.148681055155858,2.4997,2.3267,2.5414,0,0.0,3.1486810551558695,True,True,0,False,2.4579999999999997,1078,17165,2024-05-16 23:00:00,2.3684,1000000.0,take_profit,TP,666095600.4081305
LONG,82.1781,1.0,0.41625,,82.87,0.20603912926952814,TREND,34.3862,0.555,35.0064,8.3655,5.0,5_plus,1.25,BULLISH_BOS,True,SWEEP_HIGH,,1.1700000000000017,,,BOS,True,,78.82,,2024-05-17 16:00:00,2.5,zone,full,NONE,False,zone,,BELOW,3.3581000000000074,,24316536.902464177,81657362.57216513,666095600.4081305,81657362.57216513,0.2,LTCUSDT,2,0.31026473303355945,0.3966230904380458,0.0,0.3966230904380458,83.51,82.1781,78.82,0,0.0,0.20603912926952814,True,True,0,False,85.53620000000001,1079,20824,2024-05-17 18:00:00,82.87,1000000.0,take_profit,TP,667095600.4081305
SHORT,2.5778,1.0,0.038116,,2.5778,0.0,TREND,31.4223,0.0508,8.8967,46.7463,5.0,5_plus,1.25,BEARISH_BOS,True,SWEEP_LOW,,0.07410000000000005,,,BOS,True,,,2.8425,2024-05-18 14:15:00,2.5,zone,full,NONE,False,zone,,BELOW,0.26469999999999994,15m,504038987.8414286,133419120.08162612,667095600.4081305,133419120.08162612,0.2,WIFUSDT,2,0.04080090668681413,0.20967132602946692,0.3067623724971664,0.20967132602946692,2.659,2.5223,2.8425,0,0.0,0.0,True,True,0,False,2.3131,1080,3074,2024-05-18 16:00:00,2.5778,0.0,stop_loss,trailing_stop,667095600.4081305
SHORT,0.1458,,0.00116,,0.1473,-1.0,TREND,31.7372,0.0015,17.6905,30.0693,4.0,4_to_5,1.0,,True,,,0.0013299999999999979,,,BOS,True,,,0.147,2024-05-19 12:00:00,2.5,momentum,,NONE,False,momentum,11.0,BELOW,0.0014999999999999736,,13726246921.977993,20589370.382966626,667095600.4081305,20589370.382966626,0.2,DOGEUSDT,1,0.0,0.0,3.3666666666667253,0.0,0.15085,0.1458,0.1473,0,0.0,-1.0,True,True,0,False,0.14430000000000004,1081,20868,2024-05-19 13:00:00,0.1473,-1000000.0,stop_loss,SL,666095600.4081305
SHORT,0.1458,3.0,0.001225,,0.1474,-1.0,TREND,31.1426,0.0016,16.7542,28.4777,3.0,3_to_4,0.5,,True,,,0.0010999999999999899,,,BOS,True,,,0.147,2024-05-19 13:00:00,2.5,momentum,full,NONE,False,momentum,12.0,BELOW,0.0015999999999999903,,13705670790.290749,21929073.264465064,666095600.4081305,21929073.264465064,0.2,DOGEUSDT,1,0.0,0.0,3.3500000000000054,0.0,0.15116,0.1458,0.1474,0,0.0,-1.0,True,True,0,False,0.14420000000000002,1082,20869,2024-05-19 14:00:00,0.1474,-1000000.0,stop_loss,SL,665095600.4081305
SHORT,8.326,,0.063027,,8.242,1.0,TREND,38.7028,0.084,1.7,43.5614,4.0,4_to_5,1.0,,True,,,0.05150000000000077,,,BOS,True,,,8.3645,2024-05-19 16:00:00,2.5,momentum,,NONE,False,momentum,4.0,BELOW,0.08399999999999963,,239645304.0144597,20130205.537214525,665095600.4081305,20130205.537214525,0.2,APTUSDT,12,2.797619047619074,3.8035714285714413,0.0,3.8035714285714413,8.326,8.0065,8.41,0,0.0,1.0,True,True,0,False,8.242,1083,13886,2024-05-20 04:00:00,8.242,1000000.0,take_profit,TP,667095600.4081305
SHORT,0.513,,0.001966,,0.5116,0.13207547169810846,TREND,36.6222,0.0026,2.9973,41.9619,4.0,4_to_5,1.0,,True,,,0.00269999999999998,,,BOS,True,,,0.5024,2024-05-19 16:00:00,2.5,momentum,,NONE,False,momentum,8.0,BELOW,0.010600000000000054,15m,3889447955.603102,41228148.329393096,665095600.4081305,41228148.329393096,0.2,XRPUSDT,2,0.3301886792452869,0.35849056603773644,0.0,0.35849056603773644,0.513,0.5092,0.5236000000000001,0,0.0,0.13207547169810846,True,True,0,False,0.5024,1084,20872,2024-05-19 18:00:00,0.5116,1000000.0,take_profit,TP,666095600.4081305
SHORT,8.197,,0.063027,,8.242,-0.569620253164574,TREND,38.7028,0.084,1.7,43.5614,4.0,4_to_5,1.0,,True,,,0.05150000000000077,,,BOS,True,,,8.3645,2024-05-19 17:00:00,2.5,momentum,,NONE,False,momentum,4.0,BELOW,0.07900000000000063,,103138485.27204184,20130205.537214525,665095600.4081305,8147940.33649137,0.2,APTUSDT,11,1.341772151898722,2.411392405063251,1.0063291139240582,2.411392405063251,8.2765,8.0065,8.41,1,0.0,-0.569620253164574,True,True,0,False,8.242,1083,13886,2024-05-20 04:00:00,8.242,-1000000.0,stop_loss,trailing_stop,666095600.4081305
LONG,157.8709,1.0,1.901786,,183.52,1.7259452657645216,TREND,31.4814,2.5357,28.0,10.0563,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,3.9000000000000057,,,BOS,False,,143.01,,2024-05-20 08:00:00,2.5,zone,full,NONE,False,zone,,BELOW,14.860900000000015,,4482202.291975115,66609560.04081306,666095600.4081305,66609560.04081306,0.2,SOLUSDT,18,1.9843414598039135,2.1115208365576756,0.0,2.1115208365576756,189.25,157.8709,143.01,0,0.0,1.7259452657645216,True,True,0,False,172.73180000000002,1085,20888,2024-05-21 02:00:00,183.52,1000000.0,take_profit,TP,667095600.4081305
LONG,176.81,1.0,1.901786,,168.45,-1.243911483253587,TREND,31.4814,2.5357,28.0,10.0563,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,3.9000000000000057,,,BOS,False,,143.01,,2024-05-20 09:00:00,2.5,zone,full,NONE,False,zone,,BELOW,8.360000000000014,,1147840.53670928,66609560.04081306,666095600.4081305,19191893.77377919,0.2,SOLUSDT,83,1.2619617224880375,1.488038277511959,1.5179425837320546,1.488038277511959,189.25,164.12,143.01,1,-1000000.0,-1.243911483253587,True,True,1,True,172.73180000000002,1085,20888,2024-05-23 20:00:00,168.45,-1000000.0,stop_loss,trailing_stop,670095600.4081305
LONG,68550.4,2.0,428.330357,,70887.0,1.2970119725756415,TREND,33.054,571.1071,45.6144,1.7047,3.5,3_to_4,0.5,BULLISH_BOS,False,,,606.8000000000029,,,BOS,False,,65618.7,,2024-05-20 19:00:00,2.5,zone,full,NONE,False,zone,,BELOW,2931.699999999997,15m,11360.227861106718,66609560.04081306,666095600.4081305,66609560.04081306,0.2,BTCUSDT,18,0.9845823242487304,1.1977009925981534,0.0,1.1977009925981534,72061.7,68550.4,65618.7,0,1000000.0,1.2970119725756415,True,True,1,True,71482.09999999999,1086,20899,2024-05-21 13:00:00,70887.0,1000000.0,take_profit,TP,669095600.4081305
LONG,71136.0,2.0,428.330357,,70887.0,-0.5,TREND,33.054,571.1071,45.6144,1.7047,3.5,3_to_4,0.5,BULLISH_BOS,False,,,606.8000000000029,,,BOS,False,,65618.7,,2024-05-21 11:00:00,2.5,zone,full,NONE,False,zone,,BELOW,249.0,15m,11360.227861106718,66609560.04081306,666095600.4081305,2828696.7374155726,0.2,BTCUSDT,2,0.9614457831325067,1.3779116465863688,2.4156626506024095,1.3779116465863688,71479.1,70534.5,65618.7,1,1000000.0,-0.5,True,True,1,True,71482.09999999999,1086,20899,2024-05-21 13:00:00,70887.0,0.0,stop_loss,trailing_stop,669095600.4081305
LONG,437.83,1.0,7.891607,,440.4,0.6158179360072101,TREND,33.8419,10.5221,32.1703,8.9064,3.5,3_to_4,0.5,BULLISH_BOS,False,,,7.159999999999968,,,BOS,False,,415.64,,2024-05-22 19:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,22.189999999999998,15m,1507651.1951512634,66909560.04081306,669095600.4081305,66909560.04081306,0.2,TAOUSDT,6,1.4267688147814344,1.8026137899954937,0.0,1.8026137899954937,477.83,437.83,415.64,0,1000000.0,0.6158179360072101,True,True,1,True,460.02,1087,2721,2024-05-23 01:00:00,440.4,1000000.0,take_profit,TP,671095600.4081305
LONG,469.49,1.0,7.891607,,440.4,-0.2761472785485597,TREND,33.8419,10.5221,32.1703,8.9064,3.5,3_to_4,0.5,BULLISH_BOS,False,,,7.159999999999968,,,BOS,False,,415.64,,2024-05-22 21:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,37.48000000000002,15m,1507651.1951512634,66909560.04081306,669095600.4081305,56506766.794269376,0.2,TAOUSDT,4,0.0,0.12113127001067132,0.8239060832443965,0.12113127001067132,474.03,438.61,415.64,1,1000000.0,-0.2761472785485597,True,True,1,True,460.02,1087,2721,2024-05-23 01:00:00,440.4,0.0,stop_loss,trailing_stop,671095600.4081305
LONG,7.855,,0.107839,,9.508,11.495132127955436,TREND,32.0859,0.1438,38.4501,10.5315,4.0,4_to_5,1.0,,True,,,0.043999999999999595,,,BOS,True,,7.853,,2024-05-23 07:00:00,2.5,momentum,,NONE,False,momentum,12.0,BELOW,0.1438000000000006,,256306403.72048268,36856860.85500556,671095600.4081305,36856860.85500556,0.2,UNIUSDT,3,12.399165507649458,12.969401947148766,0.0,12.969401947148766,9.72,7.855,7.7112,0,0.0,11.495132127955436,True,True,0,False,7.998800000000001,1088,20959,2024-05-23 10:00:00,9.508,1000000.0,take_profit,TP,672095600.4081305
LONG,7.2764,1.0,0.092732,,7.989,4.615284974093269,TREND,35.2828,0.1236,32.8712,6.7013,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.10299999999999976,,,BOS,False,,7.122,,2024-05-25 01:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.15439999999999987,,276274916.33560437,42656847.082217276,670095600.4081305,42656847.082217276,0.2,AXSUSDT,5,5.230569948186532,5.431347150259075,0.0,5.431347150259075,8.115,7.2764,7.122,0,0.0,4.615284974093269,True,True,0,False,7.4308,1089,21001,2024-05-25 06:00:00,7.989,1000000.0,take_profit,TP,671095600.4081305
LONG,0.0149,3.0,0.000263,,0.015265,0.20277777777777825,TREND,32.8242,0.0004,33.5962,7.1068,3.0,3_to_4,0.5,,True,,,0.00028620000000000034,,,BOS,True,,0.0131,,2024-05-25 06:00:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,0.0017999999999999995,15m,37283088911.56282,67109560.04081306,671095600.4081305,67109560.04081306,0.2,1000PEPEUSDT,6,0.41694444444444523,0.5490555555555563,0.0,0.5490555555555563,0.0158883,0.0149,0.0131,0,0.0,0.20277777777777825,True,True,0,False,0.0167,1090,9307,2024-05-25 12:00:00,0.015265,1000000.0,take_profit,TP,672095600.4081305
LONG,0.1664,,0.001843,,0.17126,1.3836363636363633,TREND,37.9921,0.0025,28.7791,13.6628,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.005819999999999992,,,BOS,True,,0.1609,,2024-05-26 00:00:00,2.5,momentum,,NONE,False,momentum,1.0,ABOVE,0.005500000000000005,,6058554090.217523,66644094.99239281,672095600.4081305,66644094.99239281,0.2,DOGEUSDT,2,1.0963636363636369,1.161818181818182,0.0,1.161818181818182,0.17279,0.1664,0.1609,0,1000000.0,1.3836363636363633,True,True,1,True,0.1719,1091,21024,2024-05-26 02:00:00,0.17126,1000000.0,take_profit,TP,674095600.4081305
LONG,0.17243,,0.001843,,0.16429,-0.5,TREND,37.9921,0.0025,28.7791,13.6628,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.005819999999999992,,,BOS,True,,0.1609,,2024-05-26 01:00:00,2.5,momentum,,NONE,False,momentum,1.0,ABOVE,0.008140000000000008,,6058554090.217523,66644094.99239281,672095600.4081305,49316630.29437068,0.2,DOGEUSDT,28,0.18673218673218575,0.29729729729729765,1.0282555282555257,0.29729729729729765,0.17485,0.16406,0.1609,1,1000000.0,-0.5,True,True,1,True,0.1719,1091,21024,2024-05-27 05:00:00,0.16429,0.0,stop_loss,trailing_stop,674095600.4081305
LONG,3826.63,,22.940893,,3830.0,0.03222721621879971,TREND,34.0204,30.5879,34.6963,6.737,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,20.76000000000022,,,BOS,True,,3722.06,,2024-05-26 15:45:00,2.5,momentum,,NONE,False,momentum,17.0,ABOVE,104.57000000000016,15m,528477.2244048658,55262863.3560169,674095600.4081305,55262863.3560169,0.2,ETHUSDT,8,0.5257722100028682,0.588983456058139,0.08061585540786342,0.588983456058139,3888.22,3818.2,3722.06,0,0.0,0.03222721621879971,True,True,0,False,3931.2000000000003,1092,21039,2024-05-26 23:00:00,3830.0,1000000.0,take_profit,TP,675095600.4081305
LONG,0.9341,1.0,0.015123,,0.9161,-0.6545454545454532,TREND,32.6409,0.0202,23.2377,17.6762,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.03810000000000002,,,BOS,False,,0.9066,,2024-05-26 21:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.02750000000000008,,2164957500.507859,59536331.2639663,674095600.4081305,59536331.2639663,0.2,ENAUSDT,4,0.0,0.0,0.7199999999999993,0.0,0.9341,0.9143,0.9066,0,0.0,-0.6545454545454532,True,True,0,False,0.9616000000000001,1093,1306,2024-05-27 01:00:00,0.9161,-1000000.0,stop_loss,trailing_stop,674095600.4081305
LONG,3910.36,2.0,26.595,,3929.19,0.08977782015829076,TREND,36.7893,35.46,33.569,8.5066,3.5,3_to_4,0.5,BULLISH_BOS,False,,,31.309999999999945,,,BOS,False,,3700.62,,2024-05-27 13:00:00,2.5,zone,full,NONE,False,zone,,BELOW,209.74000000000024,15m,321395.82359498896,67409560.04081306,674095600.4081305,67409560.04081306,0.2,ETHUSDT,4,0.27038237818251154,0.33946791265376053,0.0,0.33946791265376053,3981.56,3910.36,3700.62,0,0.0,0.08977782015829076,True,True,0,False,4120.1,1094,21061,2024-05-27 17:00:00,3929.19,1000000.0,take_profit,TP,675095600.4081305
LONG,18.036,1.0,0.158946,,18.668,0.3451665756417241,TREND,30.5166,0.2119,47.3542,11.8638,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.13799999999999812,,,BOS,True,,16.205,,2024-05-27 16:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.831000000000003,15m,73631414.57216051,134819120.08162612,674095600.4081305,134819120.08162612,0.2,LINKUSDT,8,0.42708902239213475,0.4658656471873274,0.0,0.4658656471873274,18.889,18.036,16.205,0,0.0,0.3451665756417241,True,True,0,False,19.867000000000004,1095,21064,2024-05-28 00:00:00,18.668,1000000.0,take_profit,TP,676095600.4081305
SHORT,479.367,1.0,4.366071,,468.35,0.3608227164052013,TREND,30.9327,5.8214,10.9816,44.4785,4.0,4_to_5,1.0,,True,,,9.049999999999955,,,BOS,True,,,509.9,2024-05-28 03:00:00,2.5,momentum,full,NONE,False,momentum,5.0,BELOW,30.53299999999996,,4231177.367704475,129190538.56812057,676095600.4081305,129190538.56812057,0.2,BCHUSDT,6,0.5393181148265832,0.6097337307175857,0.0,0.6097337307175857,479.367,460.75,509.9,0,0.0,0.3608227164052013,True,True,0,False,448.83400000000006,1096,21075,2024-05-28 09:00:00,468.35,1000000.0,take_profit,TP,678095600.4081305
SHORT,37.05,1.0,0.383036,,36.96,0.026011560693640544,TREND,36.417,0.5107,6.7832,35.5245,5.0,5_plus,1.25,BEARISH_BOS,True,SWEEP_LOW,,1.4000000000000057,,,BOS,True,,,40.51,2024-05-28 06:00:00,2.5,zone,full,NONE,False,zone,,BELOW,3.460000000000001,15m,39080670.543822564,135219120.08162612,676095600.4081305,135219120.08162612,0.2,AVAXUSDT,3,0.06791907514450848,0.09682080924855309,0.015895953757225346,0.09682080924855309,37.105,36.715,40.51,0,0.0,0.026011560693640544,True,True,0,False,33.589999999999996,1097,21077,2024-05-28 08:00:00,36.96,1000000.0,take_profit,TP,677095600.4081305
LONG,3.4125,3.0,0.089229,,3.6355,0.5028184892897402,TREND,38.0504,0.119,28.6563,16.1143,4.0,4_to_5,1.0,,True,,,0.05520000000000014,,,BOS,True,,2.969,,2024-05-28 09:00:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,0.4435000000000002,15m,305792829.9472966,135619120.08162612,678095600.4081305,135619120.08162612,0.2,WIFUSDT,5,0.7431792559188274,0.9833145434047339,0.0,0.9833145434047339,3.8486,3.4125,2.969,0,0.0,0.5028184892897402,True,True,0,False,3.8560000000000003,1098,3309,2024-05-28 14:00:00,3.6355,1000000.0,take_profit,TP,679095600.4081305
LONG,9.4537,1.0,0.197411,,10.892,3.402649633309684,TREND,35.3644,0.2632,25.8345,11.5604,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.3309999999999995,,,BOS,False,,9.031,,2024-05-29 03:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.42269999999999897,,160656636.00854796,67909560.04081306,679095600.4081305,67909560.04081306,0.2,UNIUSDT,4,3.9893541518807787,4.263780458954353,0.0,4.263780458954353,11.256,9.4537,9.031,0,0.0,3.402649633309684,True,True,0,False,9.876399999999999,1099,21099,2024-05-29 07:00:00,10.892,1000000.0,take_profit,TP,680095600.4081305
LONG,11.285,,0.1335,,11.107,-1.0,TREND,33.9553,0.178,32.3034,6.2199,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.14599999999999902,,,BOS,True,,11.108,,2024-05-30 18:00:00,2.5,momentum,,NONE,False,momentum,15.0,ABOVE,0.17800000000000082,,180796349.24451852,32181750.165524445,680095600.4081305,32181750.165524445,0.2,UNIUSDT,1,0.0,0.0,2.4382022471909957,0.0,11.285,10.851,11.107,0,0.0,-1.0,True,True,0,False,11.463000000000001,1100,21138,2024-05-30 19:00:00,11.107,-1000000.0,stop_loss,SL,679095600.4081305
SHORT,0.5199,1.0,0.001945,,0.5222,-0.1900826446280966,TREND,34.3638,0.0026,7.1625,38.0165,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.0046000000000000485,,,BOS,True,,,0.532,2024-05-31 06:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.0121,15m,3918612812.510851,47415215.031381294,679095600.4081305,47415215.031381294,0.2,XRPUSDT,3,0.25619834710743733,0.29752066115702874,0.2975206611570196,0.29752066115702874,0.5235,0.5163,0.532,0,0.0,-0.1900826446280966,True,True,0,False,0.5078,1101,21150,2024-05-31 09:00:00,0.5222,-1000000.0,stop_loss,trailing_stop,678095600.4081305
LONG,3803.03,3.0,17.968393,,3779.0721000000003,-0.5,TREND,31.8883,23.9579,40.2015,9.6539,3.0,3_to_4,0.5,,True,SWEEP_HIGH,,33.2800000000002,,,BOS,True,,3818.2,,2024-05-31 12:00:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,23.95789999999988,15m,267456.05493835063,12815370.837214958,678095600.4081305,12815370.837214958,0.2,ETHUSDT,2,0.0,1.3444417081630586,1.8215285980824925,1.3444417081630586,3835.24,3759.39,3779.0721000000003,0,1000000.0,-0.5,True,True,1,True,3826.9879,1102,21156,2024-05-31 14:00:00,3779.0721000000003,0.0,stop_loss,SL,678095600.4081305
LONG,3787.65,3.0,17.968393,,3779.0721000000003,-0.5,TREND,31.8883,23.9579,40.2015,9.6539,3.0,3_to_4,0.5,,True,SWEEP_HIGH,,33.2800000000002,,,BOS,True,,3818.2,,2024-05-31 13:00:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,8.577899999999772,15m,267456.05493835063,12815370.837214958,678095600.4081305,2294211.293655617,0.2,ETHUSDT,1,0.0,1.3091782370976948,3.294512642954682,1.3091782370976948,3798.88,3759.39,3779.0721000000003,1,1000000.0,-0.5,True,True,1,True,3826.9879,1102,21156,2024-05-31 14:00:00,3779.0721000000003,0.0,stop_loss,SL,678095600.4081305
LONG,3764.82,,24.013929,,3779.2,0.12467336099613564,TREND,35.4694,32.0186,32.8002,25.0056,4.0,4_to_5,1.0,,True,,,24.670000000000073,,,BOS,True,,3888.49,,2024-05-31 18:00:00,2.5,momentum,,NONE,False,momentum,7.0,ABOVE,115.3413999999998,15m,540341.0524870754,62323693.471332654,678095600.4081305,62323693.471332654,0.2,ETHUSDT,4,0.2783042342125201,0.33543896640755294,0.0,0.33543896640755294,3803.51,3764.82,3649.4786000000004,0,0.0,0.12467336099613564,True,True,0,False,3880.1614,1103,21162,2024-05-31 22:00:00,3779.2,1000000.0,take_profit,TP,679095600.4081305
SHORT,0.4574,3.0,0.001655,,0.4469,4.3749999999999565,TREND,35.8343,0.0022,16.1812,23.6246,3.0,3_to_4,0.5,,True,,,0.0023000000000000242,,,BOS,True,,,0.4598,2024-06-02 10:00:00,2.5,momentum,full,NONE,False,momentum,21.0,ABOVE,0.0024000000000000132,,4454059469.226916,10689742.726144658,679095600.4081305,10689742.726144658,0.2,ADAUSDT,12,5.541666666666627,6.999999999999954,0.0,6.999999999999954,0.4574,0.4406,0.4598,0,0.0,4.3749999999999565,True,True,0,False,0.45499999999999996,1104,21202,2024-06-02 22:00:00,0.4469,1000000.0,take_profit,TP,680095600.4081305
