direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,exit_time,exit_price,pnl,exit_reason,ema_position,mtf_tf
SHORT,1.489,,1.484,0.3333333333333432,TREND,32.6102,0.0117,16.4634,21.9512,3,BEARISH_BOS,True,,,0.010000000000000009,,,BOS,True,,,1.504,2025-12-07 08:30:00,1,35.58950460937009,11.388641474998428,FILUSDT,9,4.000000000000029,0.014999999999999902,2025-12-07 17:00:00,1.484,0.17794752304685454,stop_loss,BELOW,15m
SHORT,0.1987,,0.2081,-1.0,TREND,30.0635,0.0021,9.3333,41.3333,4,BEARISH_BOS,True,,,0.00739999999999999,,,BOS,True,,,0.2081,2025-12-07 14:00:00,1,35.5080015786527,12.782880568314972,ARBUSDT,3,0.0,0.00940000000000002,2025-12-07 17:00:00,0.2081,-0.3337752148393361,stop_loss,BELOW,
SHORT,0.1081,,0.1124,-1.0,TREND,34.6682,0.0011,4.4586,52.2293,4,BEARISH_BOS,True,,,0.0031999999999999945,,,BOS,True,,,0.1124,2025-12-07 14:00:00,1,35.5080015786527,12.782880568314972,AXLUSDT,3,0.0,0.004299999999999998,2025-12-07 17:00:00,0.1124,-0.15268440678820655,stop_loss,BELOW,
SHORT,271.55,,282.43,-1.0,TREND,30.703,3.3529,14.167,30.9118,4,BEARISH_BOS,True,,,9.25,,,BOS,True,,,282.43,2025-12-07 14:30:00,1,1.174897111058362,12.782880568314972,TAOUSDT,3,0.0,10.879999999999995,2025-12-07 17:00:00,282.43,-12.782880568314972,stop_loss,BELOW,15m
SHORT,28.636,,29.901,-0.8846153846153851,TREND,30.4682,0.5043,13.6686,46.204,4,BEARISH_BOS,True,,,1.2540000000000013,,,BOS,True,,,30.066,2025-12-07 14:30:00,1,8.939077320499983,12.782880568314972,HYPEUSDT,10,0.0,1.4299999999999997,2025-12-08 00:00:00,29.901,-11.307932810432483,stop_loss,BELOW,15m
SHORT,0.2977,,0.3177,-0.8438818565400829,TREND,30.7582,0.0038,7.6208,40.3346,4,BEARISH_BOS,True,,,0.01100000000000001,,,BOS,True,,,0.3214,2025-12-07 14:00:00,1,35.5080015786527,12.782880568314972,OPUSDT,14,0.0,0.0237,2025-12-08 04:00:00,0.3177,-0.7101600315730527,stop_loss,BELOW,
SHORT,1.043,,1.053,-0.29411764705882354,TREND,36.4631,0.0099,17.3913,24.6377,4,BEARISH_BOS,True,,,0.006999999999999895,,,BOS,True,,,1.077,2025-12-07 10:00:00,1,35.547327981246056,12.797038073248581,AXSUSDT,20,0.9411764705882353,0.03400000000000003,2025-12-08 06:00:00,1.053,-0.35547327981246085,stop_loss,BELOW,
SHORT,1.772,1.7203,1.7979,-1.0,RANGE,16.9539,0.0259,22.0994,25.1381,3,,False,SWEEP_HIGH,,0.016999999999999904,,,SWEEP,False,1.7979,,,2025-12-08 08:00:00,1,34.23475363921701,10.955121164549444,APTUSDT,6,0.4247104247104288,0.025900000000000034,2025-12-08 14:00:00,1.7979,-0.8866801192557218,stop_loss,,
SHORT,0.8717,0.8424,0.8863,2.0068493150685,RANGE,10.7342,0.0146,30.3563,24.2069,4,BULLISH_BOS,False,SWEEP_HIGH,,0.018299999999999983,,,SWEEP,False,0.8863,,,2025-12-08 09:00:00,1,34.23475363921701,12.324511310118126,VIRTUALUSDT,6,2.2534246575342576,0.014599999999999946,2025-12-08 15:00:00,0.8424,1.0030782816290582,take_profit,,
SHORT,5.486,,5.676,-1.0,TREND,32.5946,0.0748,8.2139,25.6925,4,BEARISH_BOS,True,,,0.08999999999999986,,,BOS,True,,,5.676,2025-12-09 01:00:00,1,34.24057354733568,12.326606477040846,UNIUSDT,14,0.24736842105262954,0.1900000000000004,2025-12-09 15:00:00,5.676,-6.5057089739937926,stop_loss,BELOW,
LONG,13.67,14.0256,13.4922,2.0000000000000098,RANGE,19.3837,0.1778,9.321,21.5348,4,,False,SWEEP_LOW,,0.18499999999999872,,,SWEEP,False,13.5242,,,2025-12-09 03:30:00,1,34.24057354733568,12.326606477040846,LINKUSDT,12,4.0944881889763876,0.17779999999999951,2025-12-09 15:00:00,14.0256,12.175947953432594,take_profit,,15m
LONG,295.42,,298.59,0.3434452871072538,TREND,31.0161,4.2657,33.071,18.1681,4,BULLISH_BOS,True,,,12.310000000000002,,,BOS,True,,286.19,,2025-12-09 07:30:00,1,1.3354936594843794,12.326606477040846,TAOUSDT,14,1.7941495124593683,9.230000000000018,2025-12-09 21:00:00,298.59,4.233514900565428,stop_loss,ABOVE,15m
LONG,0.3909,,0.3556,-1.0,TREND,30.883,0.0127,29.0051,14.5025,4,BULLISH_BOS,True,,,0.02260000000000001,,,BOS,True,,0.3556,,2025-12-09 16:15:00,1,34.52408549630762,12.428670778670744,FARTCOINUSDT,5,0.3399433427762027,0.0353,2025-12-09 21:00:00,0.3556,-1.2187002180196589,stop_loss,ABOVE,15m
LONG,204.54,,200.9,-0.2079999999999992,TREND,34.5312,2.8986,46.8211,11.311,4,BULLISH_BOS,True,,,8.580000000000013,,,BOS,True,,187.04,,2025-12-09 16:00:00,1,0.7102097587811854,12.428670778670744,AAVEUSDT,8,0.032571428571429806,17.5,2025-12-10 00:00:00,200.9,-2.5851635219635054,stop_loss,ABOVE,
LONG,1.572,,1.526,-0.42592592592592593,TREND,38.769,0.0204,40.5594,10.4895,4,BULLISH_BOS,True,,,0.05900000000000016,,,BOS,True,,1.464,,2025-12-09 16:30:00,1,34.52408549630762,12.428670778670744,FILUSDT,8,0.037037037037037035,0.1080000000000001,2025-12-10 00:00:00,1.526,-1.588107932830152,stop_loss,ABOVE,15m
LONG,0.1422,,0.13729,-0.5010204081632649,TREND,36.2108,0.0016,46.3781,9.0205,4,BULLISH_BOS,True,,,0.004509999999999986,,,BOS,True,,0.1324,,2025-12-09 16:00:00,1,34.52408549630762,12.428670778670744,HBARUSDT,9,0.0,0.009800000000000003,2025-12-10 01:00:00,0.13729,-0.16951325978687035,stop_loss,ABOVE,
LONG,14.814,,14.217,-0.5046491969568889,TREND,31.0688,0.2054,47.3227,10.5007,4,BULLISH_BOS,True,,,0.47300000000000075,,,BOS,True,,13.631,,2025-12-09 16:30:00,1,10.506061520431738,12.428670778670744,LINKUSDT,10,0.013524936601859694,1.1829999999999998,2025-12-10 02:00:00,14.217,-6.272118727697743,stop_loss,ABOVE,15m
LONG,2.1387,,2.0851,-0.5857923497267751,TREND,37.7504,0.0228,43.3992,15.4907,4,BULLISH_BOS,True,,,0.06059999999999999,,,BOS,True,,2.0472,,2025-12-09 16:15:00,1,34.52408549630762,12.428670778670744,XRPUSDT,10,0.11038251366120226,0.09149999999999991,2025-12-10 02:00:00,2.0851,-1.850490982602084,stop_loss,ABOVE,15m
LONG,588.9,,573.5,-0.8062827225130869,TREND,38.495,4.9286,39.5652,12.1739,3,BULLISH_BOS,True,,,5.199999999999932,,,BOS,True,,569.8,,2025-12-09 16:00:00,1,0.5784139978438966,11.047707358818437,BCHUSDT,11,0.0,19.100000000000023,2025-12-10 03:00:00,573.5,-8.907575566795995,stop_loss,ABOVE,
LONG,0.9091,,0.8674,-0.5486842105263162,TREND,30.2338,0.0162,40.6951,7.2151,4,BULLISH_BOS,True,,,0.032399999999999984,,,BOS,True,,0.8331,,2025-12-09 16:00:00,1,34.52408549630762,12.428670778670744,VIRTUALUSDT,14,0.0631578947368424,0.07600000000000007,2025-12-10 06:00:00,0.8674,-1.4396543651960303,stop_loss,ABOVE,
SHORT,0.8643,,0.8703,-0.4,TREND,32.6516,0.0136,6.1482,35.2076,4,BEARISH_BOS,True,,,0.006199999999999983,,,BOS,True,,,0.8793,2025-12-10 07:00:00,1,33.53419501259129,12.072310204532865,VIRTUALUSDT,10,0.8733333333333326,0.015000000000000013,2025-12-10 17:00:00,0.8703,-0.20120517007554792,stop_loss,ABOVE,
SHORT,1.794,,1.827,-0.27966101694915213,TREND,37.6242,0.0241,7.3964,39.3491,4,BEARISH_BOS,True,,,0.03200000000000003,,,BOS,True,,,1.912,2025-12-10 08:00:00,1,33.53419501259129,12.072310204532865,APTUSDT,10,0.1271186440677978,0.11799999999999988,2025-12-10 18:00:00,1.827,-1.1066284354155098,stop_loss,BELOW,
SHORT,29.317,28.1624,29.8943,-1.0,RANGE,18.9038,0.5773,29.1636,12.7073,3,,False,SWEEP_HIGH,,0.6849999999999987,,,SWEEP,False,29.8673,,,2025-12-10 07:15:00,1,18.58815590512592,10.730942404029213,HYPEUSDT,12,0.937121080893815,0.577300000000001,2025-12-10 19:00:00,29.8943,-10.730942404029213,stop_loss,,15m
LONG,0.4533,0.4679,0.4442,-1.0,RANGE,22.2631,0.0073,10.6654,14.5793,4,BEARISH_BOS,False,SWEEP_LOW,,0.00599999999999995,,,SWEEP,False,0.4442,,,2025-12-10 23:00:00,1,32.93225621211528,11.855612236361502,ADAUSDT,1,0.0,0.009099999999999997,2025-12-11 00:00:00,0.4442,-0.2996835315302489,stop_loss,,
LONG,4223.64,,4206.01,-0.39995462794918646,TREND,32.814,10.8714,29.9474,15.138,4,BULLISH_BOS,True,,,24.539999999999964,,,BOS,True,,4179.56,,2025-12-10 20:45:00,1,0.26895672042562435,11.855612236361502,XAUTUSDT,10,0.19169691470054065,44.07999999999993,2025-12-11 06:00:00,4206.01,-4.741706981103786,stop_loss,ABOVE,15m
SHORT,1.037,,1.028,0.09278350515463814,TREND,32.3647,0.0187,21.374,32.0611,4,BEARISH_BOS,True,,,0.026000000000000023,,,BOS,True,,,1.134,2025-12-11 01:00:00,1,32.917272035538765,11.850217932793957,AXSUSDT,12,0.18556701030927855,0.09699999999999998,2025-12-11 13:00:00,1.028,0.2962554483198455,stop_loss,BELOW,
SHORT,81.51,,81.64,-0.02350813743218724,TREND,33.4022,1.0429,21.0274,27.9452,4,BEARISH_BOS,True,,,1.3000000000000114,,,BOS,True,,,87.04,2025-12-11 01:00:00,1,2.1428965520423064,11.850217932793957,LTCUSDT,16,0.1645569620253184,5.530000000000001,2025-12-11 17:00:00,81.64,-0.27857655176549007,stop_loss,BELOW,
SHORT,13.667,,13.475,0.16623376623376648,TREND,37.0245,0.2221,18.1087,28.9482,4,BEARISH_BOS,True,,,0.21700000000000053,,,BOS,True,,,14.822,2025-12-11 01:30:00,1,10.25992894614196,11.850217932793957,AVAXUSDT,20,0.5835497835497835,1.1549999999999994,2025-12-11 21:00:00,13.475,1.9699063576592581,stop_loss,BELOW,15m
LONG,0.0915,,0.08651,-0.4798076923076921,TREND,33.0715,0.0022,41.6881,12.8544,4,BULLISH_BOS,True,,,0.005709999999999993,,,BOS,True,,0.0811,,2025-12-10 17:00:00,1,33.52413475408751,12.068688511471505,SIRENUSDT,29,0.1,0.010399999999999993,2025-12-11 22:00:00,0.08651,-0.1672854324228965,stop_loss,ABOVE,
SHORT,1.405,,1.395,0.06756756756756767,TREND,33.9938,0.0279,17.1795,31.2821,4,BEARISH_BOS,True,,,0.04299999999999993,,,BOS,True,,,1.553,2025-12-11 01:30:00,1,32.917272035538765,11.850217932793957,FILUSDT,24,0.3243243243243248,0.1479999999999999,2025-12-12 01:00:00,1.395,0.32917272035538797,stop_loss,BELOW,15m
LONG,1.6215,,1.6257,0.04069767441860449,TREND,39.6529,0.0233,31.6032,9.1523,4,BULLISH_BOS,True,,,0.05339999999999989,,,BOS,True,,1.5183,,2025-12-11 21:00:00,1,32.77956594919426,11.800643741709933,SUIUSDT,18,0.35852713178294726,0.10319999999999996,2025-12-12 15:00:00,1.6257,0.13767417698661527,stop_loss,ABOVE,
LONG,296.76,,298.22,0.126188418323253,TREND,30.7619,4.9729,39.6007,10.2269,4,BULLISH_BOS,True,,,10.430000000000007,,,BOS,True,,285.19,,2025-12-11 21:00:00,1,1.0199346362757078,11.800643741709933,TAOUSDT,18,0.7165082108902355,11.569999999999993,2025-12-12 15:00:00,298.22,1.4891045689625706,stop_loss,ABOVE,15m
LONG,0.1439,,0.1379,-0.23904382470119545,TREND,30.0295,0.0038,55.8442,10.3896,4,BULLISH_BOS,True,,,0.010099999999999998,,,BOS,True,,0.1188,,2025-12-12 07:00:00,1,32.787660313590884,11.803557712892719,AXLUSDT,14,0.40239043824701193,0.025099999999999997,2025-12-12 21:00:00,0.1379,-0.19672596188154548,stop_loss,ABOVE,
SHORT,0.3005,,0.304,-0.16203703703703712,TREND,39.1361,0.0044,25.9016,40.6557,4,BEARISH_BOS,True,,,0.019600000000000006,,,BOS,True,,,0.3221,2025-12-12 15:00:00,1,32.86899925088834,11.832839730319803,OPUSDT,6,0.18518518518518529,0.021600000000000008,2025-12-12 21:00:00,0.304,-0.1150414973781093,stop_loss,BELOW,
SHORT,1.608,,1.631,-0.22772277227722687,TREND,30.5017,0.0231,20.743,37.4613,4,BEARISH_BOS,True,,,0.09600000000000009,,,BOS,True,,,1.709,2025-12-12 15:00:00,1,32.86899925088834,11.832839730319803,NEARUSDT,7,0.08910891089109031,0.10099999999999998,2025-12-12 22:00:00,1.631,-0.755986982770429,stop_loss,BELOW,
SHORT,0.1355,,0.13717,-0.28305084745762377,TREND,31.1827,0.0012,12.3536,43.1499,3,BEARISH_BOS,True,,,0.005750000000000005,,,BOS,True,,,0.1414,2025-12-12 15:00:00,1,32.86899925088834,10.51807976028427,DOGEUSDT,8,0.05423728813559582,0.005899999999999989,2025-12-12 23:00:00,0.13717,-0.05489122874898278,stop_loss,BELOW,
SHORT,0.1243,,0.12439,-0.014754098360656857,TREND,38.148,0.0012,11.9129,41.1798,4,BEARISH_BOS,True,,,0.004489999999999994,,,BOS,True,,,0.1304,2025-12-12 15:00:00,1,32.86899925088834,11.832839730319803,HBARUSDT,11,0.10655737704918007,0.006099999999999994,2025-12-13 02:00:00,0.12439,-0.0029582099325801726,stop_loss,BELOW,
SHORT,2.0005,,2.0176,-0.3685344827586154,TREND,30.0244,0.0152,14.9695,39.6997,4,BEARISH_BOS,True,,,0.07030000000000003,,,BOS,True,,,2.0469,2025-12-12 15:30:00,1,32.86899925088834,11.832839730319803,XRPUSDT,11,0.3038793103448339,0.046399999999999775,2025-12-13 02:00:00,2.0176,-0.5620598871901799,stop_loss,BELOW,15m
SHORT,1.346,,1.351,-0.07462686567164026,TREND,35.0993,0.0166,13.7339,38.6266,3,BEARISH_BOS,True,,,0.06000000000000005,,,BOS,True,,,1.413,2025-12-12 15:30:00,1,32.86899925088834,10.51807976028427,FILUSDT,12,0.5820895522388085,0.06699999999999995,2025-12-13 03:00:00,1.351,-0.1643449962544382,stop_loss,BELOW,15m
SHORT,0.0754,,0.07435,0.19811320754716896,TREND,30.3902,0.0013,13.651,35.2248,4,BEARISH_BOS,True,,,0.005049999999999999,,,BOS,True,,,0.0807,2025-12-13 06:00:00,1,32.77639881268053,11.799503572564992,SIRENUSDT,24,0.579245283018866,0.005299999999999999,2025-12-14 06:00:00,0.07435,0.03441521875331441,stop_loss,BELOW,
SHORT,0.0309,0.02991,0.03141,-1.0,RANGE,21.4121,0.0005,27.1754,26.3722,3,,False,SWEEP_HIGH,,0.0009800000000000017,,,SWEEP,False,0.0313,,,2025-12-14 18:30:00,1,32.7781195736182,10.488998263557823,ARCUSDT,3,0.0,0.00051,2025-12-14 21:00:00,0.03141,-0.01671684098254528,stop_loss,,15m
SHORT,78.87,,79.47,-0.25104602510460006,TREND,38.4194,0.5393,3.3113,46.755,4,BEARISH_BOS,True,,,0.5999999999999943,,,BOS,True,,,81.26,2025-12-14 15:00:00,1,4.937289977616129,11.800123046502552,LTCUSDT,9,0.28870292887029186,2.3900000000000006,2025-12-15 00:00:00,79.47,-2.9623739865696495,stop_loss,BELOW,
SHORT,0.2921,,0.2905,0.06451612903225994,TREND,38.1501,0.0053,23.5772,31.3008,4,BEARISH_BOS,True,,,0.01419999999999999,,,BOS,True,,,0.3169,2025-12-15 15:00:00,1,32.629165032240586,11.746499411606612,OPUSDT,7,0.2943548387096787,0.02479999999999999,2025-12-15 22:00:00,0.2905,0.05220666405158643,stop_loss,BELOW,
SHORT,0.0041,,0.004056,0.22000000000000355,TREND,30.4362,0.0001,12.7582,33.6574,4,BEARISH_BOS,True,,,0.0001299999999999999,,,BOS,True,,,0.0043,2025-12-15 15:00:00,1,32.629165032240586,11.746499411606612,1000PEPEUSDT,8,0.5350000000000026,0.00019999999999999966,2025-12-15 23:00:00,0.004056,0.0014356832614186065,stop_loss,BELOW,
SHORT,0.2226,,0.2196,0.1973684210526315,TREND,30.5931,0.0035,3.7037,37.037,4,BEARISH_BOS,True,,,0.008500000000000008,,,BOS,True,,,0.2378,2025-12-15 15:00:00,1,32.629165032240586,11.746499411606612,ENAUSDT,19,0.5921052631578927,0.015200000000000019,2025-12-16 10:00:00,0.2196,0.09788749509672184,stop_loss,BELOW,
LONG,0.3326,,0.44348,3.7083612040133795,TREND,38.217,0.0128,31.4086,7.2859,4,BULLISH_BOS,True,SWEEP_HIGH,,0.026749999999999996,,,BOS,True,,0.3027,,2025-12-13 22:45:00,1,32.77639881268053,11.799503572564992,PIPPINUSDT,64,6.185284280936458,0.029899999999999982,2025-12-16 14:00:00,0.44348,3.634247100350017,stop_loss,ABOVE,15m
SHORT,0.0688,,0.06962,-0.45555555555555727,TREND,36.354,0.0008,8.8849,18.3137,4,BEARISH_BOS,True,SWEEP_LOW,,0.0006099999999999994,,,BOS,True,,,0.0706,2025-12-16 04:00:00,1,32.63184714960624,11.747464973858248,SIRENUSDT,18,0.3388888888888893,0.001799999999999996,2025-12-16 22:00:00,0.06962,-0.026758114662677156,stop_loss,BELOW,
SHORT,79.41,77.4943,80.9982,-1.0,RANGE,18.235,0.9579,27.2185,12.7517,3,,False,SWEEP_HIGH,,1.2900000000000063,,,SWEEP,False,80.9982,,,2025-12-16 18:00:00,1,6.612457651052223,10.501905241401143,LTCUSDT,21,0.843722453091552,1.5882000000000005,2025-12-17 15:00:00,80.9982,-10.501905241401143,stop_loss,,
SHORT,252.56,,239.09,1.411949685534588,TREND,37.0826,3.1221,3.2487,30.9998,3,BEARISH_BOS,True,,,2.1399999999999864,,,BOS,True,,,262.1,2025-12-17 06:30:00,1,1.1007837643151486,10.50147711156654,TAOUSDT,18,1.7557651991614218,9.54000000000002,2025-12-18 00:00:00,239.09,14.82755730532505,stop_loss,BELOW,15m
LONG,4318.9,,4329.2,0.22538293216630684,TREND,39.8015,13.6643,27.1302,21.4846,4,BULLISH_BOS,True,,,19.5,,,BOS,True,,4273.2,,2025-12-16 14:00:00,1,0.25852611371064194,11.814643396576288,XAUTUSDT,42,0.5426695842450827,45.69999999999982,2025-12-18 08:00:00,4329.2,2.662818971219659,stop_loss,ABOVE,15m
SHORT,0.1868,,0.1842,0.14444444444444382,TREND,36.7236,0.0037,18.2171,23.2558,4,BEARISH_BOS,True,,,0.005299999999999999,,,BOS,True,,,0.2048,2025-12-17 17:00:00,1,32.29202071157538,11.625127456167139,ARBUSDT,19,0.3611111111111111,0.018000000000000016,2025-12-18 12:00:00,0.1842,0.08395925385009571,stop_loss,BELOW,
SHORT,0.068,0.0658,0.0694,-1.0,RANGE,19.1467,0.0011,36.5996,22.2583,4,BULLISH_BOS,False,SWEEP_HIGH,,0.0038600000000000023,,,SWEEP,False,0.0694,,,2025-12-18 20:00:00,1,33.17073748809513,11.941465495714246,SIRENUSDT,1,0.0,0.0013999999999999985,2025-12-18 21:00:00,0.0694,-0.04643903248333313,stop_loss,,
SHORT,0.8131,,0.8187,-0.08345752608047606,TREND,37.8125,0.0159,24.8313,33.8731,5,BEARISH_BOS,True,SWEEP_LOW,,0.027699999999999947,,,BOS,True,,,0.8802,2025-12-18 18:00:00,1,33.17073748809513,13.268294995238051,AXSUSDT,9,0.3189269746646812,0.06709999999999994,2025-12-19 03:00:00,0.8187,-0.18575612993333068,stop_loss,BELOW,
SHORT,23.641,,23.231,0.25045815516187936,TREND,36.5127,0.5974,10.88,28.8737,4,BEARISH_BOS,True,,,0.8810000000000002,,,BOS,True,,,25.278,2025-12-18 18:30:00,1,7.29472540972159,11.941465495714246,HYPEUSDT,9,0.7923029932803889,1.6370000000000005,2025-12-19 03:00:00,23.231,2.990837417985827,stop_loss,BELOW,15m
LONG,0.0419,,0.0375,-1.0,TREND,39.8624,0.0019,37.9931,14.324,4,BULLISH_BOS,True,,,0.0030800000000000063,,,BOS,True,,0.0375,,2025-12-19 04:30:00,1,33.308669600873586,11.99112105631449,ARCUSDT,10,2.7727272727272725,0.004400000000000001,2025-12-19 14:00:00,0.0375,-0.1465581462438438,stop_loss,ABOVE,15m
SHORT,2954.22,,2995.99,-0.7175742999484617,TREND,30.6018,16.1386,18.8236,29.2998,4,BEARISH_BOS,True,,,51.06999999999971,,,BOS,True,,,3012.43,2025-12-21 13:30:00,1,0.20595229358670494,11.988483009682103,ETHUSDT,10,0.0,58.210000000000036,2025-12-21 23:00:00,2995.99,-8.602627303116662,stop_loss,BELOW,15m
SHORT,12.282,,12.433,-0.35952380952380913,TREND,30.6942,0.11,15.3247,32.987,4,BEARISH_BOS,True,,,0.3100000000000005,,,BOS,True,,,12.702,2025-12-21 13:30:00,1,28.544007165909772,11.988483009682103,LINKUSDT,10,0.0,0.41999999999999993,2025-12-21 23:00:00,12.433,-4.31014508205237,stop_loss,BELOW,15m
SHORT,75.61,,76.74,-0.4977973568281927,TREND,38.477,0.5607,11.5924,37.9618,4,BEARISH_BOS,True,,,1.5499999999999972,,,BOS,True,,,77.88,2025-12-21 13:00:00,1,5.281270048318116,11.988483009682103,LTCUSDT,10,0.0,2.269999999999996,2025-12-21 23:00:00,76.74,-5.967835154599447,stop_loss,BELOW,
SHORT,1.4217,,1.4497,-0.5118829981718471,TREND,39.6995,0.0149,18.6871,30.0431,4,BEARISH_BOS,True,,,0.03620000000000001,,,BOS,True,,,1.4764,2025-12-21 13:00:00,1,33.30134169356139,11.988483009682103,SUIUSDT,10,0.0,0.05469999999999997,2025-12-21 23:00:00,1.4497,-0.9324375674197197,stop_loss,BELOW,
SHORT,0.0812,,0.0833,-0.6363636363636356,TREND,35.5336,0.0014,19.0722,34.5361,4,BEARISH_BOS,True,,,0.0012999999999999956,,,BOS,True,,,0.0845,2025-12-22 02:00:00,1,32.31068943820198,11.631848197752715,AXLUSDT,9,0.0,0.0033000000000000113,2025-12-22 11:00:00,0.0833,-0.06785244782022432,stop_loss,BELOW,
LONG,1.567,,1.552,-0.1973684210526307,TREND,31.0183,0.0219,36.9281,10.4575,4,BULLISH_BOS,True,,,0.014000000000000012,,,BOS,True,,1.491,,2025-12-22 09:00:00,1,32.31068943820198,11.631848197752715,NEARUSDT,6,0.07894736842105286,0.07599999999999985,2025-12-22 15:00:00,1.552,-0.48466034157302657,stop_loss,ABOVE,
LONG,4380.4,,4481.1,2.6361256544502933,TREND,33.0195,3.85,69.5733,1.8553,4,BULLISH_BOS,True,,,20.399999999999636,,,BOS,True,,4342.2,,2025-12-22 01:30:00,1,0.3044986439202296,11.631848197752715,XAUTUSDT,36,3.0497382198953025,38.19999999999982,2025-12-23 13:00:00,4481.1,30.66301344276734,stop_loss,ABOVE,15m
SHORT,1.781,,1.778,0.041666666666665124,TREND,31.4632,0.0209,18.4642,26.7918,4,BEARISH_BOS,True,,,0.0383,,,BOS,True,,,1.853,2025-12-22 19:30:00,1,32.28306379873233,11.621902967543638,DOTUSDT,25,0.6013888888888869,0.07200000000000006,2025-12-23 20:00:00,1.778,0.09684919139619348,stop_loss,BELOW,15m
SHORT,0.2005,,0.2017,-0.10619469026548507,TREND,34.1614,0.0027,4.1885,34.555,4,BEARISH_BOS,True,,,0.00269999999999998,,,BOS,True,,,0.2118,2025-12-23 04:00:00,1,32.28306379873233,11.621902967543638,ENAUSDT,16,0.5221238938053122,0.011299999999999977,2025-12-23 20:00:00,0.2017,-0.03873967655847811,stop_loss,BELOW,
SHORT,0.3214,,0.3267,-1.0,TREND,32.6269,0.0045,13.5008,40.3454,4,BEARISH_BOS,True,,,0.005500000000000005,,,BOS,True,,,0.3267,2025-12-23 13:30:00,1,33.8162144708707,12.17383720951345,WIFUSDT,7,0.6226415094339703,0.005299999999999971,2025-12-23 20:00:00,0.3267,-0.17922593669561374,stop_loss,BELOW,15m
SHORT,1.4131,,1.419,-0.22605363984674381,TREND,30.047,0.0194,10.3233,26.3042,4,BEARISH_BOS,True,SWEEP_LOW,,0.02310000000000012,,,BOS,True,,,1.4392,2025-12-24 03:00:00,1,33.8101586497778,12.17165711392001,SUIUSDT,12,0.5670498084291156,0.026100000000000012,2025-12-24 15:00:00,1.419,-0.19947993603368955,stop_loss,BELOW,
SHORT,0.3612,,0.3582,0.3947368421052637,TREND,34.2217,0.0034,12.7083,32.5,3,BEARISH_BOS,True,,,0.0050000000000000044,,,BOS,True,,,0.3688,2025-12-23 13:00:00,1,33.8162144708707,10.821188630678622,ADAUSDT,33,1.0263157894736887,0.007599999999999996,2025-12-24 22:00:00,0.3582,0.10144864341261219,stop_loss,BELOW,
SHORT,0.004,0.0039,0.004000001,-1.0,RANGE,19.0288,0.0,23.1683,16.0396,2,,False,SWEEP_HIGH,,2.2999999999999583e-05,,,SWEEP,False,0.004,,,2025-12-24 21:00:00,1,33.80018465297612,9.464051702833311,1000PEPEUSDT,1,100.0,1.0000000003410059e-09,2025-12-24 22:00:00,0.004000001,-3.380018466450218e-08,stop_loss,,
LONG,0.0433,,0.04084,-0.9840000000000007,TREND,31.3803,0.001,38.3982,7.7844,3,BULLISH_BOS,True,,,0.0014199999999999977,,,BOS,True,,0.0408,,2025-12-24 15:30:00,1,33.80018465297612,10.816059088952358,ARCUSDT,9,0.0,0.0024999999999999953,2025-12-25 00:00:00,0.04084,-0.08314845424632115,stop_loss,ABOVE,15m
LONG,25.091,,24.721,-0.4292343387471,TREND,38.3854,0.276,41.3302,2.795,4,BULLISH_BOS,True,,,0.43299999999999983,,,BOS,True,,24.229,,2025-12-24 22:30:00,1,14.118204814436659,12.169892550044427,HYPEUSDT,7,0.06264501160092618,0.8620000000000019,2025-12-25 05:00:00,24.721,-5.223735781341578,stop_loss,ABOVE,15m
SHORT,0.3503,,0.3591,-0.8073394495412806,TREND,30.9323,0.0028,17.7835,26.8041,3,BEARISH_BOS,True,,,0.006699999999999984,,,BOS,True,,,0.3612,2025-12-25 10:00:00,1,33.539912871677345,10.732772118936749,ADAUSDT,9,0.0,0.01090000000000002,2025-12-25 19:00:00,0.3591,-0.29515123327075976,stop_loss,BELOW,
SHORT,12.091,,12.549,-1.0,TREND,37.0152,0.1222,23.2613,32.2034,4,BEARISH_BOS,True,,,0.2810000000000006,,,BOS,True,,,12.549,2025-12-25 23:30:00,1,26.351650462019578,12.069055911604972,AVAXUSDT,3,0.0,0.4580000000000002,2025-12-26 02:00:00,12.549,-12.069055911604972,stop_loss,BELOW,15m
SHORT,1.6869,,1.7386,-1.0,TREND,35.3833,0.0159,12.2523,42.973,4,BEARISH_BOS,True,,,0.044399999999999995,,,BOS,True,,,1.7386,2025-12-25 23:30:00,1,33.52515531001381,12.069055911604972,DOTUSDT,3,0.5396518375241801,0.05169999999999986,2025-12-26 02:00:00,1.7386,-1.7332505295277092,stop_loss,BELOW,15m
SHORT,0.1088,,0.1124,-1.0,TREND,31.4977,0.0012,17.35,35.413,4,BEARISH_BOS,True,,,0.002020000000000008,,,BOS,True,,,0.1124,2025-12-25 23:00:00,1,33.52515531001381,12.069055911604972,HBARUSDT,3,0.0,0.003600000000000006,2025-12-26 02:00:00,0.1124,-0.12069055911604991,stop_loss,BELOW,
