direction,entry,entry_level,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_mode,candles_since_bos,ema_position,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,signal_id,exit_time,exit_price,pnl,exit_reason,exit_type,mtf_tf
SHORT,6.866,,6.807,6.9054,-1.0,RANGE,17.1148,0.0394,25.4083,25.4083,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.06199999999999939,,,SWEEP,False,6.9054,,,2023-09-04 02:00:00,1,,,,4.79593111902193,1.7265352028478949,ATOMUSDT,1,0.12690355329948794,0.039400000000000546,0.15228426395937197,1.319796954314715,0.15228426395937197,6.918,6.86,6.9054,0,32,2023-09-04 03:00:00,6.9054,-0.18895968608946664,stop_loss,SL,
LONG,6.927,2.0,,6.907,-0.08474576271186268,TREND,34.4966,0.0609,27.23,10.2113,5.0,BULLISH_BOS,True,,,0.036000000000000476,,,BOS,True,,6.691,,2023-09-07 01:00:00,1,zone,,ABOVE,4.786483134717456,1.9145932538869825,ATOMUSDT,32,0.22881355932203526,0.23599999999999977,0.29237288135593603,0.529661016949153,0.29237288135593603,6.996,6.802,6.691,0,33,2023-09-08 09:00:00,6.907,-0.09572966269434709,stop_loss,trailing_stop,
LONG,6.6304,1.0,,6.8332,2.0,TREND,33.6986,0.0415,23.2358,13.7694,3.5,BULLISH_BOS,False,SWEEP_HIGH,,0.06400000000000006,,,BOS,False,,6.529,,2023-09-14 14:00:00,1,zone,,ABOVE,4.781696651582739,1.6257768615381314,ATOMUSDT,14,2.6489151873767294,0.10139999999999993,4.128205128205136,0.043392504930961716,4.128205128205136,7.049,6.626,6.529,0,34,2023-09-15 04:00:00,6.8332,0.9697280809409788,stop_loss,trailing_stop,
LONG,6.706,1.0,,6.792,0.48587570621468457,TREND,33.6986,0.0415,23.2358,13.7694,3.5,BULLISH_BOS,False,SWEEP_HIGH,,0.06400000000000006,,,BOS,False,,6.529,,2023-09-14 18:00:00,1,zone,,ABOVE,4.781696651582739,1.6257768615381314,ATOMUSDT,20,1.107344632768357,0.1770000000000005,1.9378531073446272,0.09039548022598853,1.9378531073446272,7.049,6.69,6.529,1,34,2023-09-15 14:00:00,6.792,0.41122591203611275,stop_loss,trailing_stop,
LONG,6.873,1.0,,6.792,-0.3338829348722188,TREND,33.6986,0.0415,23.2358,13.7694,3.5,BULLISH_BOS,False,SWEEP_HIGH,,0.06400000000000006,,,BOS,False,,6.529,,2023-09-14 22:00:00,1,zone,,ABOVE,4.781696651582739,1.6257768615381314,ATOMUSDT,16,0.11953833470733664,0.24260000000000037,0.7254740313272873,0.5111294311624087,0.7254740313272873,7.049,6.749,6.529,2,34,2023-09-15 14:00:00,6.792,-0.3873174287782038,stop_loss,trailing_stop,
LONG,7.0633,1.0,,7.037,-0.09186168354872515,TREND,31.8758,0.0572,41.3233,7.8652,5.0,BULLISH_BOS,True,,,0.1459999999999999,,,BOS,True,,6.777,,2023-09-16 02:00:00,1,zone,,ABOVE,4.831378479792684,1.9325513919170734,ATOMUSDT,17,0.3098148794970321,0.2862999999999998,0.32029339853300876,0.10583304226335861,0.32029339853300876,7.155,7.033,6.777,0,35,2023-09-16 19:00:00,7.037,-0.12706525401854754,stop_loss,trailing_stop,
LONG,7.1322,1.0,,7.067,-1.0,TREND,38.2214,0.0449,17.965,11.2878,4.5,BULLISH_BOS,False,SWEEP_HIGH,,0.07399999999999984,,,BOS,False,,7.067,,2023-09-29 07:00:00,1,zone,,ABOVE,4.825025217091756,1.8335095824948673,ATOMUSDT,7,0.3803680981595086,0.06519999999999992,0.8098159509202388,1.0,0.8098159509202388,7.185,7.067,7.067,0,36,2023-09-29 14:00:00,7.067,-0.3145916441543821,stop_loss,SL,
LONG,7.3509,1.0,,7.506700000000001,2.0,TREND,35.4402,0.0518,35.5862,2.069,4.5,BULLISH_BOS,False,SWEEP_HIGH,,0.09299999999999997,,,BOS,False,,7.273,,2023-10-01 18:00:00,1,zone,,ABOVE,4.809295634884037,1.8275323412559341,ATOMUSDT,6,3.4287548138639066,0.07790000000000052,4.096277278562228,0.0,4.096277278562228,7.67,7.3509,7.273,0,37,2023-10-02 00:00:00,7.506700000000001,0.7492882599149381,stop_loss,trailing_stop,
LONG,7.437,1.0,,7.506700000000001,0.4250000000000045,TREND,35.4402,0.0518,35.5862,2.069,4.5,BULLISH_BOS,False,SWEEP_HIGH,,0.09299999999999997,,,BOS,False,,7.273,,2023-10-01 19:00:00,1,zone,,ABOVE,4.809295634884037,1.8275323412559341,ATOMUSDT,5,1.1036585365853622,0.1640000000000006,1.420731707317066,0.2073170731707352,1.420731707317066,7.67,7.403,7.273,1,37,2023-10-02 00:00:00,7.506700000000001,0.3352079057514221,stop_loss,trailing_stop,
LONG,7.618,1.0,,7.506700000000001,-1.0,TREND,35.4402,0.0518,35.5862,2.069,4.5,BULLISH_BOS,False,SWEEP_HIGH,,0.09299999999999997,,,BOS,False,,7.273,,2023-10-01 22:00:00,1,zone,,ABOVE,4.809295634884037,1.8275323412559341,ATOMUSDT,2,0.0,0.11129999999999907,0.04492362982928962,1.0601976639712607,0.04492362982928962,7.623,7.5,7.273,2,37,2023-10-02 00:00:00,7.506700000000001,-0.5352746041625889,stop_loss,trailing_stop,
LONG,2.1522,1.0,,2.1739,0.5034802784222759,TREND,32.7538,0.0224,25.717,17.9414,5.0,BULLISH_BOS,True,,,0.02069999999999972,,,BOS,True,,2.1091,,2023-10-22 06:00:00,1,zone,,ABOVE,4.836756712959225,1.9347026851836902,TONUSDT,24,1.8422273781902516,0.043099999999999916,2.032482598607885,0.8538283062645016,2.032482598607885,2.2398,2.1154,2.1091,0,38,2023-10-23 06:00:00,2.1739,0.10495762067121545,stop_loss,trailing_stop,
LONG,2.1641,1.0,,2.1739,0.2012320328542157,TREND,32.7538,0.0224,25.717,17.9414,5.0,BULLISH_BOS,True,,,0.02069999999999972,,,BOS,True,,2.1091,,2023-10-22 12:00:00,1,zone,,ABOVE,4.836756712959225,1.9347026851836902,TONUSDT,18,1.3860369609856313,0.048699999999999743,1.5544147843942562,0.3901437371663291,1.5544147843942562,2.2398,2.1451,2.1091,1,38,2023-10-23 06:00:00,2.1739,0.04740021578700163,stop_loss,trailing_stop,
LONG,2.1896,1.0,,2.1739,-1.0,TREND,32.7538,0.0224,25.717,17.9414,5.0,BULLISH_BOS,True,,,0.02069999999999972,,,BOS,True,,2.1091,,2023-10-23 04:00:00,1,zone,,ABOVE,4.836756712959225,1.9347026851836902,TONUSDT,2,0.0,0.015699999999999825,1.0509554140127622,2.34394904458601,1.0509554140127622,2.2061,2.1528,2.1091,2,38,2023-10-23 06:00:00,2.1739,-0.07593708039345899,stop_loss,trailing_stop,
SHORT,2.091,1.0,,2.0721,0.6342281879194789,TREND,31.3309,0.0161,14.9578,33.2446,4.0,BEARISH_BOS,True,,,0.025700000000000056,,,BOS,True,,,2.1208,2023-10-27 11:00:00,1,zone,,BELOW,4.840577750762463,1.742607990274487,TONUSDT,18,1.8120805369127713,0.029799999999999827,2.4261744966443177,0.26845637583892795,2.4261744966443177,2.099,2.0187,2.1208,0,39,2023-10-28 05:00:00,2.0721,0.0914869194894123,stop_loss,trailing_stop,
SHORT,2.0633,1.0,,2.0721,-0.15304347826086787,TREND,31.3309,0.0161,14.9578,33.2446,4.0,BEARISH_BOS,True,,,0.025700000000000056,,,BOS,True,,,2.1208,2023-10-27 14:00:00,1,zone,,BELOW,4.840577750762463,1.742607990274487,TONUSDT,15,0.45739130434782505,0.05750000000000011,0.7756521739130415,0.28695652173913305,0.7756521739130415,2.0798,2.0187,2.1208,1,39,2023-10-28 05:00:00,2.0721,-0.04259708420670929,stop_loss,trailing_stop,
SHORT,2.0501,1.0,,2.0721,-0.5378973105134404,TREND,31.3309,0.0161,14.9578,33.2446,4.0,BEARISH_BOS,True,,,0.025700000000000056,,,BOS,True,,,2.1208,2023-10-27 17:00:00,1,zone,,BELOW,4.840577750762463,1.742607990274487,TONUSDT,12,0.092909535452323,0.04090000000000016,0.3740831295843474,0.7261613691931527,0.3740831295843474,2.0798,2.0348,2.1208,2,39,2023-10-28 05:00:00,2.0721,-0.10649271051677321,stop_loss,trailing_stop,
SHORT,563.5,1.0,,555.3,0.9111111111111162,TREND,33.6379,4.0321,7.9717,29.8494,5.0,BEARISH_BOS,True,,,5.149999999999977,,,BOS,True,,,572.5,2024-08-26 06:45:00,1,zone,,BELOW,0.2150087825333671,1.935079042800304,BNBUSDT,22,1.7277777777777727,9.0,1.9499999999999948,0.3555555555555606,1.9499999999999948,566.7,545.95,572.5,0,40,2024-08-27 04:00:00,555.3,1.76307201677362,stop_loss,trailing_stop,15m
SHORT,555.05,1.0,,555.3,-0.021459227467810992,TREND,33.6379,4.0321,7.9717,29.8494,5.0,BEARISH_BOS,True,,,5.149999999999977,,,BOS,True,,,572.5,2024-08-26 17:00:00,1,zone,,BELOW,0.2150087825333671,1.935079042800304,BNBUSDT,11,0.6094420600858244,11.650000000000091,0.7811158798283123,0.29184549356223727,0.7811158798283123,558.45,545.95,572.5,1,40,2024-08-27 04:00:00,555.3,-0.05375219563334178,stop_loss,trailing_stop,15m
SHORT,505.15,1.0,,516.1,-1.0,TREND,39.5794,5.0571,8.7571,33.9689,3.5,BEARISH_BOS,False,,,3.849999999999966,,,BOS,False,,,516.1,2024-09-02 06:30:00,1,zone,,BELOW,0.15286535372964716,1.6738756233396435,BNBUSDT,3,0.20547945205479368,10.950000000000045,0.35159817351597716,1.0182648401826422,0.35159817351597716,516.3,501.3,516.1,0,41,2024-09-02 09:00:00,516.1,-1.6738756233396432,stop_loss,SL,15m
LONG,510.55,,524.9110000000001,500.976,1.5000000000000029,RANGE,17.8424,3.8714,15.7749,28.8745,3.0,,False,SWEEP_LOW,,5.5,,,SWEEP,False,500.976,,,2024-09-11 04:30:00,1,,,,0.16175374361866007,1.5486303414050535,BNBUSDT,13,2.3396699394192613,9.574000000000012,2.642573636933359,0.49091288907457514,2.642573636933359,535.85,505.85,500.976,0,42,2024-09-11 17:00:00,524.9110000000001,2.322945512107585,take_profit,TP,15m
LONG,552.5,,558.52685,548.4821,-1.0,RANGE,16.1772,4.0179,18.6667,25.6,4.0,BEARISH_BOS,False,SWEEP_LOW,,9.200000000000045,,,SWEEP,False,548.8821,,,2024-09-15 23:30:00,1,,,,0.4440185552897279,1.7840221532986218,BNBUSDT,2,0.0,4.017900000000054,0.5973269618457266,1.8417581323576688,0.5973269618457266,554.9,545.1,548.4821,0,43,2024-09-16 01:00:00,548.4821,-1.7840221532986218,stop_loss,SL,15m
LONG,550.55,2.0,,568.6,1.8324873096446939,TREND,34.21,5.1214,23.6402,16.7364,5.0,BULLISH_BOS,True,,,5.350000000000023,,,BOS,True,,540.7,,2024-09-18 22:30:00,1,zone,,ABOVE,0.1976209536987324,1.9465663939324962,BNBUSDT,37,2.527918781725921,9.849999999999909,2.6649746192893646,0.0,2.6649746192893646,576.8,550.55,540.7,0,44,2024-09-20 11:00:00,568.6,3.567058214262133,stop_loss,trailing_stop,15m
LONG,560.35,2.0,,568.6,0.4198473282442753,TREND,34.21,5.1214,23.6402,16.7364,5.0,BULLISH_BOS,True,,,5.350000000000023,,,BOS,True,,540.7,,2024-09-19 00:00:00,1,zone,,ABOVE,0.1976209536987324,1.9465663939324962,BNBUSDT,35,0.7684478371501293,19.649999999999977,0.8371501272264606,0.38931297709923596,0.8371501272264606,576.8,552.7,540.7,1,44,2024-09-20 11:00:00,568.6,1.6303728680145422,stop_loss,trailing_stop,15m
LONG,570.05,2.0,,568.6,-0.0835734870316968,TREND,34.21,5.1214,23.6402,16.7364,5.0,BULLISH_BOS,True,,,5.350000000000023,,,BOS,True,,540.7,,2024-09-19 16:00:00,1,zone,,ABOVE,0.1976209536987324,1.9465663939324962,BNBUSDT,19,0.31123919308358033,17.34999999999991,0.3890489913544689,0.671469740634008,0.3890489913544689,576.8,558.4,540.7,2,44,2024-09-20 11:00:00,568.6,-0.2865503828631485,stop_loss,trailing_stop,15m
LONG,600.5,1.0,,591.8,-1.0,TREND,39.4022,4.0036,42.7297,7.5825,3.5,BULLISH_BOS,False,,,10.75,,,BOS,False,,591.8,,2024-09-26 15:30:00,1,zone,,ABOVE,0.19977774790030375,1.7380664067326517,BNBUSDT,5,0.6149425287356316,8.700000000000045,0.9770114942528685,1.212643678160908,0.9770114942528685,609.0,589.95,591.8,0,45,2024-09-26 20:00:00,591.8,-1.7380664067326517,stop_loss,SL,15m
LONG,598.25,1.0,,606.15,0.9518072289156652,TREND,30.3185,5.4714,30.0261,19.7781,3.5,BULLISH_BOS,False,,,5.25,,,BOS,False,,589.95,,2024-09-27 02:15:00,1,zone,,ABOVE,0.20584569612267542,1.7085192778181966,BNBUSDT,17,1.5843373493975963,8.299999999999955,1.9939759036144633,0.0,1.9939759036144633,614.8,598.25,589.95,0,46,2024-09-27 19:00:00,606.15,1.6261809993691312,stop_loss,trailing_stop,15m
LONG,603.6,1.0,,606.15,0.1868131868131838,TREND,30.3185,5.4714,30.0261,19.7781,3.5,BULLISH_BOS,False,,,5.25,,,BOS,False,,589.95,,2024-09-27 04:00:00,1,zone,,ABOVE,0.20584569612267542,1.7085192778181966,BNBUSDT,15,0.5714285714285691,13.649999999999977,0.8205128205128169,0.3003663003663025,0.8205128205128169,614.8,599.5,589.95,1,46,2024-09-27 19:00:00,606.15,0.524906525112813,stop_loss,trailing_stop,15m
LONG,573.55,1.0,,571.05,-0.2392344497607671,TREND,33.6773,3.375,31.8519,4.6561,5.0,BULLISH_BOS,True,,,8.5,,,BOS,True,,563.1,,2024-10-07 00:30:00,1,zone,,ABOVE,0.19646358184457088,2.0530444302757522,BNBUSDT,9,0.2966507177033534,10.449999999999932,0.3732057416268054,0.3301435406698521,0.3732057416268054,577.45,570.1,563.1,0,47,2024-10-07 09:00:00,571.05,-0.4911589546114272,stop_loss,trailing_stop,15m
LONG,568.5,,576.1071,563.4286,-1.0,RANGE,14.5574,5.0714,17.6056,26.0563,4.0,,False,SWEEP_LOW,,6.7000000000000455,,,SWEEP,False,564.4286,,,2024-10-08 00:30:00,1,,,,0.3626018705022592,1.8388991260651717,BNBUSDT,5,0.3154947351816087,5.07140000000004,0.5028197341956727,1.2324013093031414,0.5028197341956727,571.05,562.25,563.4286,0,48,2024-10-08 05:00:00,563.4286,-1.838899126065172,stop_loss,SL,15m
LONG,580.0,1.0,,587.0,0.6603773584905647,TREND,37.5982,3.7393,30.9456,18.1471,3.5,BULLISH_BOS,False,,,10.949999999999932,,,BOS,False,,569.4,,2024-10-14 03:30:00,1,zone,,ABOVE,0.1608940356946117,1.7054767783628875,BNBUSDT,24,1.0896226415094272,10.600000000000023,1.1603773584905592,0.533018867924525,1.1603773584905592,592.3,574.35,569.4,0,49,2024-10-15 03:00:00,587.0,1.126258249862282,stop_loss,trailing_stop,15m
LONG,587.8,1.0,,587.0,-0.09248554913294296,TREND,37.5982,3.7393,30.9456,18.1471,3.5,BULLISH_BOS,False,,,10.949999999999932,,,BOS,False,,569.4,,2024-10-14 16:00:00,1,zone,,ABOVE,0.1608940356946117,1.7054767783628875,BNBUSDT,11,0.43352601156069476,8.649999999999977,0.5202312138728338,0.4046242774566485,0.5202312138728338,592.3,584.3,569.4,1,49,2024-10-15 03:00:00,587.0,-0.12871522855568204,stop_loss,trailing_stop,15m
SHORT,590.95,1.0,,599.6,-1.0,TREND,37.2123,3.2464,7.3707,36.1936,5.0,BEARISH_BOS,True,,,7.0,,,BOS,True,,,599.6,2024-10-22 08:30:00,1,zone,,BELOW,0.23426521723564833,2.0263941290883527,BNBUSDT,4,0.13294797687862359,8.649999999999977,0.49710982658960456,1.0231213872832292,0.49710982658960456,599.8,586.65,599.6,0,50,2024-10-22 12:00:00,599.6,-2.0263941290883527,stop_loss,SL,15m
LONG,596.8,1.0,,604.0,0.8470588235294171,TREND,34.2223,3.2571,29.8246,12.8289,5.0,BULLISH_BOS,True,,,2.699999999999932,,,BOS,True,,588.3,,2024-10-28 20:15:00,1,zone,,ABOVE,0.23363132311842183,1.9858662465065855,BNBUSDT,23,1.6117647058823583,8.5,1.8529411764705883,0.0,1.8529411764705883,612.55,596.8,588.3,0,51,2024-10-29 19:00:00,604.0,1.6821455264526477,stop_loss,trailing_stop,15m
LONG,606.9,1.0,,604.0,-0.15591397849462224,TREND,34.2223,3.2571,29.8246,12.8289,5.0,BULLISH_BOS,True,,,2.699999999999932,,,BOS,True,,588.3,,2024-10-29 02:00:00,1,zone,,ABOVE,0.23363132311842183,1.9858662465065855,BNBUSDT,17,0.1935483870967752,18.600000000000023,0.30376344086021345,0.1962365591397835,0.30376344086021345,612.55,603.25,588.3,1,51,2024-10-29 19:00:00,604.0,-0.677530837043418,stop_loss,trailing_stop,15m
SHORT,589.85,1.0,,580.3,0.8967136150234825,TREND,36.8739,3.0357,5.8824,32.1176,3.5,BEARISH_BOS,False,,,3.3500000000000227,,,BOS,False,,,600.5,2024-10-31 06:15:00,1,zone,,BELOW,0.1600999773944186,1.7050647592505546,BNBUSDT,30,1.582159624413151,10.649999999999977,1.887323943661978,0.0,1.887323943661978,589.85,569.75,600.5,0,52,2024-11-01 12:00:00,580.3,1.5289547841167086,stop_loss,trailing_stop,15m
SHORT,578.15,1.0,,580.3,-0.2028301886792427,TREND,36.8739,3.0357,5.8824,32.1176,3.5,BEARISH_BOS,False,,,3.3500000000000227,,,BOS,False,,,600.5,2024-10-31 14:00:00,1,zone,,BELOW,0.1600999773944186,1.7050647592505546,BNBUSDT,22,0.4858490566037704,10.600000000000023,0.7924528301886754,0.3915094339622612,0.7924528301886754,582.3,569.75,600.5,1,52,2024-11-01 12:00:00,580.3,-0.3442149513979964,stop_loss,trailing_stop,15m
SHORT,572.8,1.0,,576.45,-0.2943548387096826,TREND,30.0357,4.6571,19.3252,33.0521,4.5,BEARISH_BOS,False,SWEEP_LOW,,14.950000000000045,,,BOS,False,,,585.2,2024-11-01 15:30:00,1,zone,,BELOW,0.15549763468561875,1.9281706701016867,BNBUSDT,17,0.161290322580644,12.400000000000091,0.43951612903224935,0.34677419354839006,0.43951612903224935,577.1,567.35,585.2,0,53,2024-11-02 08:00:00,576.45,-0.5675663666025226,stop_loss,trailing_stop,15m
LONG,629.65,1.0,,631.75,0.1390728476821205,TREND,39.6789,5.5321,25.4358,13.428,3.5,,False,SWEEP_HIGH,,9.549999999999955,,,BOS,False,,614.55,,2024-11-10 04:30:00,1,momentum,25.0,ABOVE,0.11361302703142563,1.7155567081745295,BNBUSDT,15,0.8344370860927155,15.100000000000023,1.0165562913907285,0.46026490066224646,1.0165562913907285,645.0,622.7,614.55,0,54,2024-11-10 19:00:00,631.75,0.2385873567659964,stop_loss,trailing_stop,15m
LONG,642.25,1.0,,631.75,-0.3790613718411546,TREND,39.6789,5.5321,25.4358,13.428,3.5,,False,SWEEP_HIGH,,9.549999999999955,,,BOS,False,,614.55,,2024-11-10 11:00:00,1,momentum,25.0,ABOVE,0.11361302703142563,1.7155567081745295,BNBUSDT,8,0.0,27.700000000000045,0.08664259927797738,0.7057761732851957,0.08664259927797738,644.65,622.7,614.55,1,54,2024-11-10 19:00:00,631.75,-1.1929367838299691,stop_loss,trailing_stop,15m
LONG,654.4,2.0,,643.55,-0.8369136783320379,TREND,37.4925,12.9643,22.562,11.7906,3.5,BULLISH_BOS,False,,,7.900000000000091,,,BOS,False,,643.55,,2024-11-12 08:30:00,1,zone,,ABOVE,0.1310778652078743,1.699332767914442,BNBUSDT,1,0.0,12.96429999999998,0.32782333022222615,1.3845714770562205,0.32782333022222615,658.65,636.45,641.4357,0,55,2024-11-12 09:00:00,643.55,-1.422194837505439,stop_loss,trailing_stop,15m
LONG,620.65,,634.42855,611.4643,-1.0,RANGE,22.1513,9.1857,8.126,35.2644,3.0,,False,SWEEP_LOW,,15.950000000000045,,,SWEEP,False,613.4643,,,2024-11-14 23:30:00,1,,,,0.17163818755898458,1.5766168994605643,BNBUSDT,5,0.391913517750419,9.185699999999997,0.8872486582405238,1.4587892049598812,0.8872486582405238,628.8,607.25,611.4643,0,56,2024-11-15 04:00:00,611.4643,-1.576616899460564,stop_loss,SL,15m
SHORT,613.4,1.0,,615.85,-0.39516129032258507,TREND,33.1239,4.3393,13.1687,32.0988,3.5,BEARISH_BOS,False,,,10.75,,,BOS,False,,,619.6,2024-11-19 20:30:00,1,zone,,BELOW,0.26586338199774323,1.64835296838602,BNBUSDT,17,0.5322580645161178,6.2000000000000455,1.2741935483870837,0.975806451612907,1.2741935483870837,619.45,605.5,619.6,0,57,2024-11-20 13:00:00,615.85,-0.6513652858944831,stop_loss,trailing_stop,15m
SHORT,611.0,1.0,,615.85,-0.5639534883720941,TREND,33.1239,4.3393,13.1687,32.0988,3.5,BEARISH_BOS,False,,,10.75,,,BOS,False,,,619.6,2024-11-19 21:00:00,1,zone,,BELOW,0.26586338199774323,1.64835296838602,BNBUSDT,16,0.10465116279069475,8.600000000000023,0.6395348837209286,0.9825581395348865,0.6395348837209286,619.45,605.5,619.6,1,57,2024-11-20 13:00:00,615.85,-1.2894374026890607,stop_loss,trailing_stop,15m
LONG,649.15,1.0,,646.15,-0.14319809069212458,TREND,34.4817,8.2679,28.3801,10.2808,5.0,BULLISH_BOS,True,,,8.299999999999955,,,BOS,True,,628.2,,2024-12-03 00:15:00,1,zone,,ABOVE,0.09071230227039757,1.900422732564823,BNBUSDT,12,0.3508353221957063,20.949999999999932,0.6062052505966629,0.2338902147971357,0.6062052505966629,661.85,644.25,628.2,0,58,2024-12-03 12:00:00,646.15,-0.27213690681119274,stop_loss,trailing_stop,15m
LONG,3933.06,1.0,,3973.0,0.40092350933547577,TREND,35.1111,44.1829,28.2964,13.1337,3.5,BULLISH_BOS,False,,,112.71000000000004,,,BOS,False,,3833.44,,2024-12-06 14:30:00,1,zone,,ABOVE,0.016168771283520487,1.6107329952643092,ETHUSDT,17,1.3864685806063044,99.61999999999989,1.5952619955832188,0.0,1.5952619955832188,4091.98,3933.06,3833.44,0,59,2024-12-07 07:00:00,3973.0,0.6457807250638091,stop_loss,trailing_stop,15m
LONG,3997.23,1.0,,3973.0,-0.14793332926308092,TREND,35.1111,44.1829,28.2964,13.1337,3.5,BULLISH_BOS,False,,,112.71000000000004,,,BOS,False,,3833.44,,2024-12-06 15:00:00,1,zone,,ABOVE,0.016168771283520487,1.6107329952643092,ETHUSDT,16,0.45149276512607506,163.78999999999996,0.5784846449722206,0.1628304536296482,0.5784846449722206,4091.98,3970.56,3833.44,1,59,2024-12-07 07:00:00,3973.0,-0.39176932819970167,stop_loss,trailing_stop,15m
LONG,17.4571,1.0,,17.357,-0.06598114824335978,TREND,32.6015,0.4763,33.3233,8.6083,5.0,BULLISH_BOS,True,,,0.5529999999999973,,,BOS,True,,15.94,,2024-12-06 18:00:00,1,zone,,ABOVE,1.249080478827103,1.8949799944285992,UNIUSDT,18,0.5318700151605025,1.517100000000001,0.7764155296288974,0.08509656581636083,0.7764155296288974,18.635,17.328,15.94,0,60,2024-12-07 12:00:00,17.357,-0.1250329559305945,stop_loss,trailing_stop,
LONG,0.4559,1.0,,0.4559,0.0,TREND,35.9293,0.0073,32.5886,11.752,5.0,BULLISH_BOS,True,,,0.008499999999999952,,,BOS,True,,0.4428,,2024-12-07 16:00:00,1,zone,,ABOVE,4.743898908118174,1.8975595632472695,DOGEUSDT,16,1.45267175572519,0.0131,2.241984732824424,0.5419847328244314,2.241984732824424,0.48527,0.4488,0.4428,0,61,2024-12-08 08:00:00,0.4559,0.0,stop_loss,trailing_stop,
LONG,0.46234,1.0,,0.4559,-0.4756277695716357,TREND,35.9293,0.0073,32.5886,11.752,5.0,BULLISH_BOS,True,,,0.008499999999999952,,,BOS,True,,0.4428,,2024-12-08 01:00:00,1,zone,,ABOVE,4.743898908118174,1.8975595632472695,DOGEUSDT,7,0.9298375184638146,0.013539999999999996,1.693500738552438,0.6336779911373692,1.693500738552438,0.48527,0.45376,0.4428,1,61,2024-12-08 08:00:00,0.4559,-0.030550708968280785,stop_loss,trailing_stop,
LONG,0.47493,1.0,,0.4559,-1.0,TREND,35.9293,0.0073,32.5886,11.752,5.0,BULLISH_BOS,True,,,0.008499999999999952,,,BOS,True,,0.4428,,2024-12-08 04:00:00,1,zone,,ABOVE,4.743898908118174,1.8975595632472695,DOGEUSDT,4,0.0,0.01902999999999999,0.17341040462427593,1.1124540199684725,0.17341040462427593,0.47823,0.45376,0.4428,2,61,2024-12-08 08:00:00,0.4559,-0.09027639622148881,stop_loss,trailing_stop,
LONG,1.1805,,1.2159,1.1569,1.4999999999999907,RANGE,15.5815,0.0157,16.5683,26.1462,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.025500000000000078,,,SWEEP,False,1.1569,,,2024-12-08 08:00:00,1,,,,4.737857552858686,1.705628719029127,ADAUSDT,3,1.1906779661016829,0.023600000000000065,1.7627118644067687,0.30508474576271505,1.7627118644067687,1.2221,1.1733,1.1569,0,62,2024-12-08 11:00:00,1.2159,0.1677201573711969,take_profit,TP,
SHORT,237.0607,1.0,,237.88,-0.17214716449898074,TREND,37.498,2.5171,8.882,26.504,3.5,BEARISH_BOS,False,,,2.9499999999999886,,,BOS,False,,,241.82,2024-12-08 08:00:00,1,zone,,BELOW,0.3384681713638465,1.6108715679719532,SOLUSDT,8,0.6241884310717954,4.759299999999996,0.7880780787090534,0.17424831382766162,0.7880780787090534,237.89,233.31,241.82,0,63,2024-12-08 16:00:00,237.88,-0.2773069727983989,stop_loss,trailing_stop,
LONG,1.1743,,1.197,1.1592,-1.0,RANGE,19.3412,0.0151,17.9717,28.3019,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.028900000000000148,,,SWEEP,False,1.1592,,,2024-12-09 00:00:00,1,,,,4.732378212087325,1.7036561563514374,ADAUSDT,3,0.0,0.015099999999999891,0.6225165562914001,1.5761589403973506,0.6225165562914001,1.1837,1.1505,1.1592,0,64,2024-12-09 03:00:00,1.1592,-0.0714589110025181,stop_loss,SL,
LONG,2.4886,,2.56285,2.4391,-1.0,RANGE,22.1898,0.0495,26.1723,29.2454,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.16989999999999972,,,SWEEP,False,2.4438,,,2024-12-09 00:30:00,1,,,,4.732378212087325,1.7036561563514374,XRPUSDT,3,0.30505050505050224,0.0495000000000001,0.5979797979798027,1.1131313131313094,0.5979797979798027,2.5182,2.4335,2.4391,0,65,2024-12-09 03:00:00,2.4391,-0.23425272149832307,stop_loss,SL,15m
SHORT,1.146,1.0,,0.9754999999999998,5.0,TREND,34.4046,0.0178,9.7395,36.994,3.5,BEARISH_BOS,False,,,0.03880000000000017,,,BOS,False,,,1.1801,2024-12-09 08:00:00,1,zone,,BELOW,4.717092630462283,1.6038114943571764,ADAUSDT,13,4.354838709677413,0.03410000000000002,7.43695014662756,0.17008797653959015,7.43695014662756,1.1518,0.8924,1.1801,0,66,2024-12-09 21:00:00,0.9754999999999998,0.8042642934938198,stop_loss,trailing_stop,
SHORT,8.8468,1.0,,7.531,1.9870129870129865,TREND,35.0738,0.1728,8.3506,43.241,5.0,BEARISH_BOS,True,,,0.3249999999999993,,,BOS,True,,,9.509,2024-12-09 08:00:00,1,zone,,BELOW,2.8493461978026464,1.8868370521849134,AXSUSDT,25,2.4189066747206267,0.6622000000000003,3.2660827544548456,0.0,3.2660827544548456,8.8468,6.684,9.509,0,67,2024-12-10 09:00:00,7.531,3.749169727068723,stop_loss,trailing_stop,
