direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,trade_risk,stop_distance,max_leverage,requested_size,actual_size,capital_before_entry,risk_percent,allocated_capital,log_message,sizing_warning,capital_after_entry,symbol,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit
LONG,16.0845,3.0,0.280982,,17.5445,3.3284334134275775,TREND,34.1497,0.3746,53.4795,2.9552,3.0,3_to_4,0.5,,True,,,0.16000000000000014,,,BOS,True,,15.66,,2022-07-23 09:00:00,2.5,momentum,full,NONE,False,momentum,9.0,ABOVE,0.01,,0.02355712603062436,0.001271765095764429,0.0003356425646753073,0.4244999999999983,3.0,0.04818776368156192,0.012717650957644289,0.1271765095764429,0.01,0.012717650957644289,"ENTRY AXSUSDT: notional=0.012718, capital=0.13, units=0.000791, risk_amount=0.0013, trade_risk=0.0003",False,0.11445885861879859,AXSUSDT,1,113.05000000000014,50.0,0.0,50.0,17.57,16.0845,15.66,0,0.0,3.3284334134275775,True,True,0,False,16.0945,361,4881,2022-07-23 10:00:00,17.5445,0.03328433413427578,take_profit,TP,0.14774319275307438
LONG,0.3561,1.0,0.002437,,0.3593,1.0457661375000207,TREND,37.5139,0.0032,24.8352,16.7033,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.0040000000000000036,,,BOS,False,,0.3555,,2022-07-24 04:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.01,15m,1.5625000000000095,0.0014774319275307438,0.00013276557618922637,0.0031999999999999806,3.0,0.1644104716855316,0.014774319275307438,0.14774319275307438,0.01,0.007387159637653719,"ENTRY XRPUSDT: notional=0.014774, capital=0.15, units=0.041489, risk_amount=0.0015, trade_risk=0.0001",False,0.13296887347776692,XRPUSDT,9,0.7099999999999995,1.0099999999999998,0.0,1.0099999999999998,0.3662,0.3561,0.35290000000000005,0,0.014045193750000198,1.0457661375000207,True,True,1,True,0.36610000000000004,362,4900,2022-07-24 13:00:00,0.3593,0.017480258250000307,take_profit,TP,0.1644943254777674
SHORT,21336.0,1.0,206.142857,,20968.02,0.1866714142636028,TREND,39.4446,274.8571,11.4215,40.8264,5.0,5_plus,1.25,BEARISH_BOS,True,,,394.0,,,BOS,True,,,22990.0,2022-07-26 00:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.01,15m,6.045949214026602e-06,0.001644943254777674,0.001275185669011189,1654.0,3.0,0.021219171272029293,0.01644943254777674,0.1644943254777674,0.01,0.01644943254777674,"ENTRY BTCUSDT: notional=0.016449, capital=0.16, units=0.000001, risk_amount=0.0016, trade_risk=0.0013",False,0.14804489292999068,BTCUSDT,1,1000.0,50.0,0.0,50.0,21336.0,20968.0,22990.0,0,0.0,0.1866714142636028,True,True,0,False,21335.99,363,4944,2022-07-26 01:00:00,20968.02,0.0018667141426360278,take_profit,TP,0.12577141528312138
SHORT,0.3371,1.0,0.003059,,0.3283,0.22149117000000215,TREND,37.4465,0.0041,11.3835,41.5061,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.007799999999999974,,,BOS,True,,,0.3651,2022-07-26 00:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.01,15m,0.17857142857142877,0.0013767189015609486,0.0011435220778316974,0.02799999999999997,3.0,0.01657471220414987,0.013767189015609485,0.13767189015609485,0.01,0.0068835945078047425,"ENTRY XRPUSDT: notional=0.013767, capital=0.14, units=0.040840, risk_amount=0.0014, trade_risk=0.0011",False,0.12390470114048537,XRPUSDT,17,1.090000000000002,1.1900000000000022,0.0,1.1900000000000022,0.3371,0.3252,0.3651,0,0.0016196650000000151,0.22149117000000215,True,True,1,True,0.3271,365,4944,2022-07-26 17:00:00,0.3283,0.003024744200000029,take_profit,TP,0.09562613950645588
SHORT,36.82,1.0,0.572946,,36.34,0.07185084529019961,TREND,31.4699,0.7639,10.3787,40.2992,5.0,5_plus,1.25,BEARISH_BOS,True,,,1.8149999999999977,,,BOS,True,,,42.075,2022-07-26 00:15:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.01,15m,0.0019029495718363456,0.0014804489292999069,0.0014804489292999069,5.255000000000003,3.0,0.010373002773895822,0.010373002773895822,0.14804489292999068,0.01,0.010373002773895822,"ENTRY SOLUSDT: notional=0.010373, capital=0.15, units=0.000282, risk_amount=0.0015, trade_risk=0.0015",False,0.13767189015609485,SOLUSDT,1,50.0,50.0,0.0,50.0,36.82,36.08,42.075,0,0.0,0.07185084529019961,True,True,0,False,36.81,364,4944,2022-07-26 01:00:00,36.34,0.0007185084529019962,take_profit,TP,0.12648992373602339
SHORT,21114.0,2.0,204.241071,,21022.52,0.017318181552239735,TREND,38.5194,272.3214,11.5279,40.0131,4.0,4_to_5,1.0,BEARISH_BOS,True,,,280.0,,,BOS,True,,,22990.0,2022-07-26 01:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.01,15m,5.330490405117271e-06,0.0012648992373602338,0.00112387561299981,1876.0,3.0,0.014236184700226001,0.01264899237360234,0.12648992373602339,0.01,0.01264899237360234,"ENTRY BTCUSDT: notional=0.012649, capital=0.13, units=0.000001, risk_amount=0.0013, trade_risk=0.0011",False,0.11384093136242104,BTCUSDT,1,1000.0,50.0,0.0,50.0,21114.0,21022.5,22990.0,0,0.0,0.017318181552239735,True,True,0,False,21113.99,366,4945,2022-07-26 02:00:00,21022.52,0.00017318181552239734,take_profit,TP,0.11401411317794344
SHORT,36.52,,0.578571,,35.510000000000005,0.16366487920792136,TREND,32.8814,0.7714,9.7685,38.1019,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.4799999999999969,,,BOS,False,,,42.075,2022-07-26 02:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.01,15m,0.0018001800180018003,0.0011401411317794345,0.0011401411317794345,5.555,3.0,0.0074955813019954905,0.0074955813019954905,0.11401411317794344,0.01,0.0074955813019954905,"ENTRY SOLUSDT: notional=0.007496, capital=0.11, units=0.000205, risk_amount=0.0011, trade_risk=0.0011",False,0.10651853187594795,SOLUSDT,1,33.00000000000054,50.0,0.0,50.0,36.52,35.485,42.075,0,0.0,0.16366487920792136,True,True,0,False,36.510000000000005,367,4946,2022-07-26 03:00:00,35.510000000000005,0.0016366487920792135,take_profit,TP,0.10815518066802716
SHORT,21217.0,,206.8125,,21216.52,-0.033235717883811876,TREND,36.7236,275.75,11.3845,40.7978,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,179.0,,,BOS,False,,,22990.0,2022-07-26 03:30:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.01,15m,5.640157924421884e-06,0.0010815518066802717,0.0009037994783636339,1773.0,3.0,0.01294263095450385,0.010815518066802718,0.10815518066802716,0.01,0.010815518066802718,"ENTRY BTCUSDT: notional=0.010816, capital=0.11, units=0.000001, risk_amount=0.0011, trade_risk=0.0009",False,0.09733966260122445,BTCUSDT,1,1000.0,50.0,50.0,50.0,21247.0,21087.0,22990.0,0,0.0,-0.033235717883811876,True,True,0,False,21216.99,368,4947,2022-07-26 04:00:00,21216.52,-0.00033235717883811877,stop_loss,trailing_stop,0.09076384512514481
SHORT,36.4,,0.582589,,35.76,0.043438172511014124,TREND,34.862,0.7768,6.2989,42.3448,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.9950000000000045,,,BOS,False,,,42.075,2022-07-26 03:30:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.01,15m,0.0008810572687224663,0.0009733966260122445,0.0009733966260122445,5.675000000000004,3.0,0.006243460297241528,0.006243460297241528,0.09733966260122445,0.01,0.003121730148620764,"ENTRY SOLUSDT: notional=0.006243, capital=0.10, units=0.000172, risk_amount=0.0010, trade_risk=0.0010",False,0.09109620230398292,SOLUSDT,2,46.49999999999963,50.0,6.500000000000483,50.0,36.465,35.735,42.075,0,-8.09744458149751e-05,0.043438172511014124,True,True,1,True,36.39,369,4947,2022-07-26 05:00:00,35.76,0.00039389450220265375,take_profit,TP,0.09107676518153249
SHORT,36.065,,0.582589,,36.019999999999996,-0.005454765216916862,TREND,34.862,0.7768,6.2989,42.3448,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.9950000000000045,,,BOS,False,,,42.075,2022-07-26 04:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.01,15m,0.00025144286892923845,0.0009068287067932983,1.1314929101816159e-05,0.045000000000001705,3.0,0.27204861203798947,0.009068287067932983,0.09068287067932983,0.01,0.009068287067932983,"SCALE-IN SOLUSDT L1: notional=0.009068, capital=0.09, units=0.000251, risk_amount=0.0009, trade_risk=0.0000",False,0.08161458361139684,SOLUSDT,5,53.49999999999966,50.0,16.00000000000037,50.0,36.225,35.42,42.075,1,-8.09744458149751e-05,-0.005454765216916862,True,True,1,True,36.39,369,4947,2022-07-26 09:00:00,36.019999999999996,-9.503487507665618e-05,stop_loss,trailing_stop,0.09098173030645583
LONG,268.85,,2.879464,,278.77000000000004,0.5186026044192641,TREND,38.4043,3.8393,32.093,15.0698,3.5,3_to_4,0.5,BULLISH_BOS,False,,,2.3000000000000114,,,BOS,False,,251.2,,2022-07-28 15:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.01,15m,0.0005665722379603388,0.0009562613950645588,0.0006277855169384227,17.650000000000034,3.0,0.014566055301025845,0.009562613950645588,0.09562613950645588,0.01,0.009562613950645588,"ENTRY BNBUSDT: notional=0.009563, capital=0.10, units=0.000036, risk_amount=0.0010, trade_risk=0.0006",False,0.08606352555581029,BNBUSDT,1,739.9999999999977,50.0,0.0,50.0,278.8,268.85,251.2,0,0.0,0.5186026044192641,True,True,0,False,268.86,370,5007,2022-07-28 16:00:00,278.77000000000004,0.005186026044192641,take_profit,TP,0.09124955160000293
LONG,275.85,,2.651786,,278.77000000000004,0.08695874920892455,TREND,34.9497,3.5357,24.5455,16.3636,4.0,4_to_5,1.0,BULLISH_BOS,True,,,3.4500000000000455,,,BOS,True,,251.2,,2022-07-28 16:45:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.01,15m,0.00040567951318458363,0.0009124955160000293,0.0008154074485916531,24.650000000000034,3.0,0.010211435622255892,0.009124955160000293,0.09124955160000293,0.01,0.009124955160000293,"ENTRY BNBUSDT: notional=0.009125, capital=0.09, units=0.000033, risk_amount=0.0009, trade_risk=0.0008",False,0.08212459644000264,BNBUSDT,1,234.9999999999966,50.0,0.0,50.0,278.8,275.85,251.2,0,0.0,0.08695874920892455,True,True,0,False,275.86,371,5008,2022-07-28 17:00:00,278.77000000000004,0.0008695874920892454,take_profit,TP,0.08299418393209189
LONG,0.0631,1.0,0.000868,,0.0702,2.304460946666665,TREND,35.2785,0.0012,27.1605,13.5802,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.0030000000000000027,,,BOS,False,,0.0601,,2022-07-28 19:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,,3.3333333333333304,0.0008299418393209189,0.0003945840757468714,0.0030000000000000027,3.0,0.01745644335371665,0.008299418393209189,0.08299418393209189,0.01,0.008299418393209189,"ENTRY DOGEUSDT: notional=0.008299, capital=0.08, units=0.131528, risk_amount=0.0008, trade_risk=0.0004",False,0.0746947655388827,DOGEUSDT,16,0.8599999999999997,0.9399999999999992,0.0,0.9399999999999992,0.0725,0.0631,0.0601,0,0.0,2.304460946666665,True,True,0,False,0.0731,372,5011,2022-07-29 11:00:00,0.0702,0.023044609466666647,take_profit,TP,0.08183065913784097
LONG,62.66,1.0,0.867321,,63.13999999999999,0.033200790140721706,TREND,38.5773,1.1564,28.4126,14.2063,3.5,3_to_4,0.5,BULLISH_BOS,False,,,3.8900000000000006,,,BOS,False,,53.57,,2022-07-28 19:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.0010925618390000874,0.000746947655388827,0.000746947655388827,9.1528,3.0,0.005113598034116762,0.005113598034116762,0.0746947655388827,0.01,0.005113598034116762,"ENTRY LTCUSDT: notional=0.005114, capital=0.07, units=0.000082, risk_amount=0.0007, trade_risk=0.0007",False,0.06958116750476594,LTCUSDT,1,62.000000000000455,50.0,18.999999999999773,50.0,64.24,62.47,53.5072,0,0.0,0.033200790140721706,True,True,0,False,62.669999999999995,373,5011,2022-07-28 20:00:00,63.13999999999999,0.00033200790140721704,take_profit,TP,0.06991317540617316
LONG,7.13,,0.095464,,7.26,0.12612405510907013,TREND,35.0737,0.1273,33.8384,13.4119,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.11600000000000055,,,BOS,False,,6.259,,2022-07-28 20:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.01,15m,0.011481056257175666,0.0006361210459922263,0.0006361210459922263,0.8709999999999996,3.0,0.005207282500487458,0.005207282500487458,0.06361210459922263,0.01,0.005207282500487458,"ENTRY LINKUSDT: notional=0.005207, capital=0.06, units=0.000730, risk_amount=0.0006, trade_risk=0.0006",False,0.058404822098735175,LINKUSDT,1,8.699999999999974,15.700000000000003,0.0,15.700000000000003,7.287,7.13,6.259,0,0.0,0.12612405510907013,True,True,0,False,7.14,375,5012,2022-07-28 21:00:00,7.26,0.0012612405510907013,take_profit,TP,0.05581738014800042
LONG,4.336,,0.082607,,4.406000000000001,0.08778302127659653,TREND,34.0417,0.1101,26.4591,11.4137,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.08699999999999974,,,BOS,False,,3.678,,2022-07-28 20:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.01,15m,0.015197568389057742,0.0005840482209873518,0.0005840482209873518,0.6580000000000004,3.0,0.0038486825018254653,0.0038486825018254653,0.058404822098735175,0.01,0.0038486825018254653,"ENTRY NEARUSDT: notional=0.003849, capital=0.06, units=0.000888, risk_amount=0.0006, trade_risk=0.0006",False,0.05455613959690971,NEARUSDT,1,3.200000000000003,9.09999999999993,0.0,9.09999999999993,4.427,4.336,3.678,0,0.0,0.08778302127659653,True,True,0,False,4.346,376,5012,2022-07-28 21:00:00,4.406000000000001,0.0008778302127659652,take_profit,TP,0.056695210360766385
LONG,23757.5,,265.071429,,24159.48,0.12704718846433974,TREND,37.4615,353.4286,31.0732,14.7534,4.5,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,558.0,,,BOS,False,,21121.5,,2022-07-28 20:45:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.01,15m,3.793626707132018e-06,0.0006991317540617316,0.0006991317540617315,2636.0,3.0,0.006301070806950527,0.006301070806950527,0.06991317540617316,0.01,0.006301070806950527,"ENTRY BTCUSDT: notional=0.006301, capital=0.07, units=0.000000, risk_amount=0.0007, trade_risk=0.0007",False,0.06361210459922263,BTCUSDT,1,1000.0,50.0,0.0,50.0,24159.5,23757.5,21121.5,0,0.0,0.12704718846433974,True,True,0,False,23757.51,374,5012,2022-07-28 21:00:00,24159.48,0.0012704718846433974,take_profit,TP,0.05796568224540978
LONG,7.165,3.0,0.097125,,7.265,0.04125830132450345,TREND,33.4619,0.1295,33.2598,10.3144,3.0,3_to_4,0.5,,True,,,0.04800000000000004,,,BOS,True,,6.259,,2022-07-28 22:00:00,2.5,momentum,full,NONE,False,momentum,1.0,BELOW,0.01,15m,0.0055187637969094944,0.0005796568224540978,0.0005796568224540978,0.9059999999999997,3.0,0.0045841513607986885,0.0045841513607986885,0.05796568224540978,0.01,0.0022920756803993443,"ENTRY LINKUSDT: notional=0.004584, capital=0.06, units=0.000640, risk_amount=0.0006, trade_risk=0.0006",False,0.05338153088461109,LINKUSDT,2,12.00000000000001,12.899999999999956,0.0,12.899999999999956,7.294,7.165,6.259,0,-5.560704194260463e-05,0.04125830132450345,True,True,1,True,7.175,377,5013,2022-07-28 23:00:00,7.265,0.0003847794922737322,take_profit,TP,0.05371070333494222
LONG,7.105,1.0,0.121018,,7.495,0.4368323356974001,TREND,36.0315,0.1614,35.5024,7.4812,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.0860000000000003,,,BOS,False,,6.259,,2022-07-29 00:15:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.01,15m,0.01182033096926714,0.0005371070333494222,0.0005371070333494222,0.8460000000000001,3.0,0.00451081025052913,0.00451081025052913,0.05371070333494222,0.01,0.00451081025052913,"ENTRY LINKUSDT: notional=0.004511, capital=0.05, units=0.000635, risk_amount=0.0005, trade_risk=0.0005",False,0.04919989308441309,LINKUSDT,1,28.799999999999937,41.69999999999998,0.0,41.69999999999998,7.522,7.105,6.259,0,0.0,0.4368323356974001,True,True,0,False,7.115,378,5016,2022-07-29 01:00:00,7.495,0.004368323356974001,take_profit,TP,0.05356821644138709
LONG,7.342,2.0,0.127179,,7.412,0.04556272206832935,TREND,36.6087,0.1696,32.519,7.1188,5.0,5_plus,1.25,BULLISH_BOS,True,SWEEP_HIGH,,0.09200000000000053,,,BOS,True,,6.259,,2022-07-29 01:30:00,2.5,zone,partial,NONE,False,zone,,BELOW,0.01,15m,0.009233610341643588,0.0005356821644138709,0.0005356821644138709,1.0829999999999993,3.0,0.0036315590499784323,0.0036315590499784323,0.05356821644138709,0.01,0.0036315590499784323,"ENTRY LINKUSDT: notional=0.003632, capital=0.05, units=0.000495, risk_amount=0.0005, trade_risk=0.0005",False,0.04993665739140866,LINKUSDT,1,3.699999999999992,9.500000000000064,0.0,9.500000000000064,7.437,7.342,6.259,0,0.0,0.04556272206832935,True,True,0,False,7.351999999999999,379,5017,2022-07-29 02:00:00,7.412,0.00045562722068329353,take_profit,TP,0.05039228461209195
LONG,10.18,,0.203304,,10.95,0.7555288857142867,TREND,39.1162,0.2711,20.8169,6.7194,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.14000000000000057,,,BOS,False,,9.2,,2022-07-29 02:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.01,,0.010204081632653057,0.0005039228461209195,0.00048511236659970665,0.9800000000000004,3.0,0.005234627115827508,0.005039228461209196,0.05039228461209195,0.01,0.005039228461209196,"ENTRY ATOMUSDT: notional=0.005039, capital=0.05, units=0.000495, risk_amount=0.0005, trade_risk=0.0005",False,0.04535305615088275,ATOMUSDT,2,78.00000000000011,50.0,0.0,50.0,11.015,10.18,9.2,0,0.0,0.7555288857142867,True,True,0,False,10.19,380,5018,2022-07-29 04:00:00,10.95,0.0075552888571428665,take_profit,TP,0.05493709659258177
LONG,16.315,,0.370179,,19.435000000000002,2.0955298621160403,TREND,31.7243,0.4936,44.5007,6.2952,3.0,3_to_4,0.5,,True,,,0.1999999999999993,,,BOS,True,,14.85,,2022-07-29 02:00:00,2.5,momentum,,NONE,False,momentum,2.0,BELOW,0.01,,0.006825938566552893,0.00045353056150882756,0.00040724625964476434,1.4650000000000016,3.0,0.005050751611615368,0.004535305615088275,0.04535305615088275,0.01,0.004535305615088275,"ENTRY AXSUSDT: notional=0.004535, capital=0.05, units=0.000278, risk_amount=0.0005, trade_risk=0.0004",False,0.04081775053579448,AXSUSDT,1,298.49999999999994,50.0,0.0,50.0,19.46,16.315,14.85,0,0.0,2.0955298621160403,True,True,0,False,16.325000000000003,381,5018,2022-07-29 03:00:00,19.435000000000002,0.0209552986211604,take_profit,TP,0.061773049156954876
LONG,1707.95,1.0,28.44375,,1742.93,0.2903108521136261,TREND,38.5012,37.925,31.7262,9.257,3.5,3_to_4,0.5,BULLISH_BOS,False,,,71.10000000000014,,,BOS,False,,1604.1,,2022-07-29 03:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.01,15m,9.629272989889251e-05,0.0006177304915695488,0.00037560415439267966,103.85000000000014,3.0,0.010159391363275969,0.006177304915695488,0.061773049156954876,0.01,0.006177304915695488,"ENTRY ETHUSDT: notional=0.006177, capital=0.06, units=0.000004, risk_amount=0.0006, trade_risk=0.0004",False,0.05559574424125939,ETHUSDT,1,1000.0,50.0,0.0,50.0,1742.95,1707.95,1604.1,0,0.0,0.2903108521136261,True,True,0,False,1707.96,382,5019,2022-07-29 04:00:00,1742.93,0.0029031085211362615,take_profit,TP,0.057840205113718034
LONG,0.0728,,0.000921,,0.07285,-0.018107056470587753,TREND,35.2266,0.0012,34.3023,8.4302,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.001899999999999999,,,BOS,False,,0.0642,,2022-07-29 03:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.01,15m,1.176470588235293,0.0005559574424125939,0.0005559574424125939,0.008500000000000008,3.0,0.004761611977369035,0.004761611977369035,0.05559574424125939,0.01,0.004761611977369035,"ENTRY HBARUSDT: notional=0.004762, capital=0.06, units=0.065407, risk_amount=0.0006, trade_risk=0.0006",False,0.05083413226389036,HBARUSDT,3,0.09499999999999925,0.134999999999999,0.07000000000000062,0.134999999999999,0.07415,0.0721,0.0643,0,0.0,-0.018107056470587753,True,True,0,False,0.0828,383,5019,2022-07-29 06:00:00,0.07285,-0.00018107056470587754,stop_loss,trailing_stop,0.05878604967117433
LONG,62.82,1.0,0.968036,,64.04,0.11269151221621745,TREND,38.5372,1.2907,29.8838,6.8069,3.5,3_to_4,0.5,BULLISH_BOS,False,,,1.9100000000000037,,,BOS,False,,53.57,,2022-07-29 03:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.01,15m,0.001081081081081081,0.0005083413226389036,0.0005083413226389036,9.25,3.0,0.003452324528451451,0.003452324528451451,0.05083413226389036,0.01,0.003452324528451451,"ENTRY LTCUSDT: notional=0.003452, capital=0.05, units=0.000055, risk_amount=0.0005, trade_risk=0.0005",False,0.04738180773543891,LTCUSDT,1,122.0000000000006,50.0,0.0,50.0,64.06,62.82,53.57,0,0.0,0.11269151221621745,True,True,0,False,62.83,384,5019,2022-07-29 04:00:00,64.04,0.0011269151221621745,take_profit,TP,0.05896712023588021
LONG,8.015,,0.141964,,8.255,0.3245511668907811,TREND,39.6345,0.1893,30.3774,19.434,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.23999999999999932,,,BOS,True,,7.445,,2022-07-29 14:00:00,2.5,momentum,,NONE,False,momentum,11.0,BELOW,0.01,15m,0.014940983116689063,0.0008183065913784098,0.0006833344998247913,0.6693000000000007,3.0,0.00979938343029725,0.008183065913784099,0.08183065913784097,0.01,0.008183065913784099,"ENTRY DOTUSDT: notional=0.008183, capital=0.08, units=0.001021, risk_amount=0.0008, trade_risk=0.0007",False,0.07364759322405688,DOTUSDT,1,23.499999999999943,26.49999999999988,0.0,26.49999999999988,8.28,8.015,7.3457,0,0.0,0.3245511668907811,True,True,0,False,8.025,385,5030,2022-07-29 15:00:00,8.255,0.003245511668907811,take_profit,TP,0.07689310489296469
LONG,24.31,2.0,0.406339,,24.79,0.21364165818181924,TREND,38.1005,0.5418,27.4225,20.8306,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.5199999999999996,,,BOS,True,,22.385,,2022-07-29 16:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.005194805194805203,0.0007689310489296469,0.0006088820523198553,1.9249999999999972,3.0,0.009710500675054412,0.007689310489296469,0.07689310489296469,0.01,0.007689310489296469,"ENTRY AVAXUSDT: notional=0.007689, capital=0.08, units=0.000316, risk_amount=0.0008, trade_risk=0.0006",False,0.06920379440366822,AVAXUSDT,1,5.499999999999972,50.0,32.00000000000003,50.0,25.02,23.99,22.385,0,0.0,0.21364165818181924,True,True,0,False,24.32,386,5031,2022-07-29 16:00:00,24.79,0.0021364165818181925,take_profit,TP,0.06441983154511959
LONG,8.03,,0.142232,,8.229999999999999,0.30296765811965803,TREND,37.9038,0.1896,30.3202,19.3974,3.0,3_to_4,0.5,,True,,,0.16000000000000014,,,BOS,True,,7.445,,2022-07-29 16:00:00,2.5,momentum,,NONE,False,momentum,12.0,BELOW,0.01,15m,0.01709401709401712,0.0006920379440366822,0.0005041621385572336,0.5849999999999991,3.0,0.009499255881392422,0.006920379440366823,0.06920379440366822,0.01,0.006920379440366823,"ENTRY DOTUSDT: notional=0.006920, capital=0.07, units=0.000862, risk_amount=0.0007, trade_risk=0.0005",False,0.0622834149633014,DOTUSDT,1,11.500000000000021,22.500000000000142,0.9999999999999787,22.500000000000142,8.255,8.02,7.445,0,0.0,0.30296765811965803,True,True,0,False,8.04,387,5031,2022-07-29 16:00:00,8.229999999999999,0.0030296765811965803,take_profit,TP,0.06744950812631617
